,policy_id,incident_type_theft,policy_state_ca,policy_deductable,num_witnesses,policy_state_or,incident_month,customer_gender_female,num_insurers_past_5_years,customer_gender_male,total_claim_amount,authorities_contacted_police,incident_day,collision_type_side,customer_age,customer_education,driver_relationship_child,driver_relationship_spouse,injury_claim,incident_dow,collision_type_na,incident_severity,driver_relationship_self,num_claims_past_year,months_as_customer,auto_year,num_vehicles_involved,policy_state_nv,authorities_contacted_ambulance,num_injuries,policy_liability,police_report_available,driver_relationship_na,incident_type_breakin,authorities_contacted_none,authorities_contacted_fire,driver_relationship_other,policy_state_id,incident_hour,vehicle_claim,fraud,incident_type_collision,policy_annual_premium,policy_state_az,policy_state_wa,collision_type_rear,collision_type_front
8117,2420,0,1,750,0,0,1,1,1,0,12000.0,0,27,0,37,2,0,0,0.0,6,1,0,0,0,67,2017,1,0,0,0,0,0,1,1,1,0,0,0,15,12000.0,0,0,3000,0,0,0,0
8118,724,1,1,750,0,0,8,1,1,0,15000.0,1,2,0,56,4,0,0,0.0,4,1,1,0,0,95,2019,1,0,0,0,1,0,1,0,0,0,0,0,5,15000.0,0,0,3000,0,0,0,0
8119,2425,0,1,750,0,0,7,0,5,1,15500.0,1,26,0,32,3,0,1,0.0,4,0,1,0,0,15,2013,2,0,0,0,0,0,0,0,0,0,0,0,16,15500.0,0,1,3000,0,0,0,1
8120,2433,0,0,750,1,1,10,1,1,0,12000.0,0,6,1,43,3,0,0,0.0,6,0,0,1,0,111,2016,2,0,0,0,2,0,0,0,1,0,0,0,18,12000.0,1,1,3000,0,0,0,0
8121,2435,0,0,750,0,0,10,0,1,1,23500.0,1,7,0,46,1,0,0,5500.0,0,0,1,1,0,22,2020,2,0,0,2,1,0,0,0,0,0,0,1,21,18000.0,0,1,3000,0,0,1,0
8122,736,0,1,750,0,0,11,1,1,0,18000.0,1,4,0,28,3,0,0,0.0,0,0,1,1,0,105,2016,2,0,0,0,2,1,0,0,0,0,0,0,5,18000.0,0,1,3000,0,0,0,1
8123,2438,0,0,750,0,0,1,0,3,1,15000.0,0,19,1,22,3,0,0,0.0,5,0,1,1,2,30,2019,2,0,1,0,2,0,0,0,0,0,0,0,8,15000.0,1,1,3000,0,1,0,0
8124,2440,0,1,750,0,0,7,0,1,1,52000.0,0,19,0,68,1,0,0,15000.0,4,0,2,1,0,180,2018,2,0,0,1,0,0,0,0,0,1,0,0,6,37000.0,0,1,2950,0,0,0,1
8125,740,0,0,750,2,0,8,0,1,1,44000.0,1,14,1,70,3,0,0,30000.0,2,0,1,1,0,104,2017,3,0,0,1,2,1,0,0,0,0,0,1,20,14000.0,1,1,3000,0,0,0,0
8126,2454,0,0,750,0,0,8,0,1,1,10000.0,0,25,0,55,1,0,0,0.0,6,0,0,1,0,103,2016,2,0,0,0,1,0,0,0,1,0,0,1,18,10000.0,0,1,2850,0,0,0,1
8127,756,0,0,750,0,1,8,0,1,1,18000.0,1,13,0,56,3,0,0,0.0,1,0,1,1,0,255,2015,2,0,0,0,2,1,0,0,0,0,0,0,15,18000.0,0,1,2500,0,0,1,0
8128,760,1,1,750,0,0,2,1,1,0,17000.0,1,7,0,52,1,0,0,0.0,3,1,1,0,0,253,2016,1,0,0,0,3,0,1,0,0,0,0,0,5,17000.0,0,0,2600,0,0,0,0
8129,4045,0,1,750,0,0,2,0,1,1,30500.0,1,20,1,57,3,0,0,2500.0,2,0,2,1,0,215,2013,3,0,0,1,0,1,0,0,0,0,0,0,12,28000.0,0,1,3000,0,0,0,0
8130,765,0,0,750,0,1,8,0,1,1,11500.0,1,24,0,57,3,0,0,0.0,5,1,0,0,0,89,2018,1,0,0,0,2,0,1,1,0,0,0,0,11,11500.0,0,0,3000,0,0,0,0
8131,4051,0,1,750,1,0,7,1,1,0,14500.0,0,26,1,54,4,0,0,0.0,4,0,0,1,0,80,2017,2,0,0,0,0,0,0,0,1,0,0,0,10,14500.0,0,1,2700,0,0,0,0
8132,4054,0,0,750,3,0,11,0,1,1,66500.0,1,1,0,44,4,0,0,52000.0,4,0,1,1,0,17,2011,2,0,0,1,3,1,0,0,0,0,0,0,13,14500.0,0,1,3000,0,1,0,1
8133,773,0,1,750,0,0,10,0,4,1,32000.0,1,7,0,23,0,0,0,15000.0,0,0,1,1,0,22,2013,2,0,0,1,0,0,0,0,0,0,0,0,23,17000.0,0,1,2550,0,0,0,1
8134,782,0,1,750,0,0,9,0,1,1,16500.0,0,13,0,50,4,0,0,0.0,4,0,0,1,0,267,2014,2,0,0,0,1,0,0,0,1,0,0,0,10,16500.0,1,1,2850,0,0,0,1
8135,782,0,1,750,0,0,9,0,1,1,16500.0,0,13,0,51,4,0,0,0.0,4,0,0,1,0,60,2020,2,0,0,0,0,0,0,0,1,0,0,0,10,16500.0,1,1,3000,0,0,0,1
8136,804,0,0,750,0,0,7,1,1,0,5000.0,1,24,0,61,3,0,0,0.0,2,1,0,0,0,192,2012,1,0,0,0,0,0,1,1,0,0,0,0,9,5000.0,0,0,3000,1,0,0,0
8137,2471,0,1,750,0,0,4,0,2,1,18000.0,1,26,0,36,3,0,0,0.0,4,1,0,0,0,29,2016,1,0,0,0,2,0,1,1,0,0,0,0,15,18000.0,0,0,2800,0,0,0,0
8138,4100,0,0,750,1,0,4,0,1,1,14000.0,1,13,0,46,0,0,0,0.0,5,0,0,1,1,127,2013,3,0,0,0,2,1,0,0,0,0,0,0,8,14000.0,0,1,3000,1,0,0,1
8139,2476,0,0,750,2,0,11,0,2,1,13500.0,1,15,1,38,4,0,0,0.0,4,0,0,1,0,17,2020,3,0,0,0,0,1,0,0,0,0,0,0,3,13500.0,0,1,3000,1,0,0,0
8140,2477,0,0,750,2,0,12,0,1,1,11000.0,0,11,0,50,1,0,0,0.0,2,0,0,1,0,219,2017,2,1,0,0,1,0,0,0,1,0,0,0,18,11000.0,0,1,3000,0,0,0,1
8141,2477,0,1,750,2,0,12,0,2,1,11000.0,0,11,0,45,1,0,0,0.0,2,0,0,1,0,46,2018,2,0,0,0,0,0,0,0,1,0,0,0,18,11000.0,0,1,3000,0,0,0,1
8142,4111,0,1,750,0,0,7,0,5,1,75000.0,1,4,0,71,4,0,0,60000.0,3,0,1,1,0,18,2014,2,0,0,3,2,1,0,0,0,0,0,0,19,15000.0,0,1,3000,0,0,0,1
8143,833,0,1,750,1,0,9,1,5,0,38500.0,1,10,1,35,1,0,0,2500.0,1,0,2,1,0,7,2018,3,0,0,1,1,1,0,0,0,0,0,0,14,36000.0,0,1,3000,0,0,0,0
8144,833,0,0,750,1,0,9,1,1,0,38500.0,1,10,1,54,1,0,0,2500.0,1,0,2,1,0,164,2018,3,0,0,1,1,1,0,0,0,0,0,0,14,36000.0,0,1,2650,1,0,0,0
8145,839,0,0,750,0,1,4,0,1,1,32000.0,1,15,1,43,1,0,0,6000.0,0,0,2,1,0,138,2013,3,0,0,1,2,1,0,0,0,0,0,0,18,26000.0,0,1,3000,0,0,0,0
8146,839,0,1,750,0,0,4,0,1,1,32000.0,1,15,1,56,1,0,0,6000.0,0,0,2,1,0,134,2014,3,0,0,1,2,1,0,0,0,0,0,0,18,26000.0,0,1,3000,0,0,0,0
8147,843,0,1,750,0,0,12,0,1,1,42000.0,1,17,1,62,3,0,0,0.0,1,0,2,1,0,317,2020,3,0,0,0,1,1,0,0,0,0,0,0,14,42000.0,0,1,3000,0,0,0,0
8148,844,0,0,750,0,0,10,1,1,0,12500.0,1,4,0,34,3,0,0,0.0,4,0,0,1,0,177,2010,3,0,0,0,3,1,0,0,0,0,0,0,14,12500.0,0,1,3000,0,1,0,1
8149,4127,0,1,750,3,0,8,0,1,1,17000.0,1,31,1,47,4,0,0,0.0,5,0,1,1,0,103,2013,2,0,0,0,1,1,0,0,0,0,0,0,16,17000.0,0,1,3000,0,0,0,0
8150,4127,0,1,750,3,0,8,1,1,0,17000.0,1,31,1,44,4,0,0,0.0,5,0,1,1,0,92,2020,2,0,0,0,0,1,0,0,0,0,0,0,16,17000.0,0,1,3000,0,0,0,0
8151,4128,0,0,750,2,0,11,0,1,1,5000.0,1,21,0,41,3,0,0,0.0,3,0,0,1,0,107,2009,3,0,0,0,2,1,0,0,0,0,0,0,5,5000.0,0,1,3000,0,1,0,1
8152,867,0,1,750,1,0,11,0,1,1,5000.0,1,18,0,48,4,0,0,0.0,0,0,0,1,1,86,2013,3,0,0,0,2,1,0,0,0,0,0,0,15,5000.0,0,1,3000,0,0,1,0
8153,2521,0,1,750,2,0,11,0,1,1,59000.0,1,22,0,40,3,0,0,15000.0,4,0,2,1,0,11,2020,3,0,0,1,0,1,0,0,0,0,0,0,8,44000.0,0,1,3000,0,0,1,0
8154,871,0,1,750,0,0,4,1,1,0,8500.0,0,29,0,51,0,0,0,0.0,0,0,0,1,0,77,2020,1,0,0,0,0,0,0,0,1,0,0,0,7,8500.0,0,1,3000,0,0,1,0
8155,875,0,1,750,1,0,12,1,2,0,16000.0,1,18,0,18,1,0,0,0.0,2,0,1,1,0,2,2020,4,0,0,0,1,1,0,0,0,0,0,0,15,16000.0,0,1,3000,0,0,1,0
8156,2539,0,0,750,2,0,8,0,1,1,12000.0,0,3,0,49,1,0,0,0.0,5,0,0,1,0,125,2016,2,0,0,0,1,0,0,0,1,0,0,0,18,12000.0,0,1,3000,1,0,1,0
8157,4139,0,1,750,1,0,3,1,3,0,18000.0,1,25,0,49,3,0,0,0.0,0,0,1,1,0,34,2018,2,0,0,0,2,1,0,0,0,0,0,0,10,18000.0,0,1,3000,0,0,0,1
8158,889,0,1,750,3,0,3,0,1,1,6500.0,1,8,0,66,1,0,0,0.0,4,0,0,1,0,304,2016,2,0,0,0,2,0,0,0,0,0,0,0,16,6500.0,0,1,2850,0,0,0,1
8159,891,0,1,750,0,0,3,1,1,0,12000.0,0,20,0,59,3,1,0,0.0,2,0,0,0,0,213,2016,2,0,0,0,0,0,0,0,1,0,0,0,17,12000.0,0,1,3000,0,0,1,0
8160,4144,0,1,750,2,0,10,1,1,0,30500.0,1,4,0,65,4,0,1,15000.0,4,0,1,0,0,50,2012,2,0,0,1,2,1,0,0,0,0,0,0,14,15500.0,0,1,3000,0,0,0,1
8161,4169,0,1,750,1,0,5,0,1,1,17500.0,1,20,0,34,3,0,0,0.0,0,0,1,1,0,75,2019,2,0,0,0,0,0,0,0,0,0,0,0,15,17500.0,0,1,3000,0,0,0,1
8162,902,0,1,750,2,0,10,0,1,1,13500.0,1,24,0,43,3,0,0,0.0,3,0,0,1,0,57,2019,2,0,0,0,2,1,0,0,0,0,0,0,8,13500.0,0,1,3000,0,0,0,1
8163,906,0,0,750,0,0,12,0,1,1,50500.0,1,16,0,48,1,0,0,18500.0,0,0,2,1,1,102,2019,3,0,0,1,0,1,0,0,0,0,0,0,6,32000.0,0,1,3000,1,0,0,1
8164,4204,0,0,750,1,0,10,1,1,0,40500.0,1,16,1,65,4,0,1,25000.0,2,0,1,0,0,176,2016,3,0,0,1,1,1,0,0,0,0,0,0,10,15500.0,0,1,2850,1,0,0,0
8165,914,0,1,750,1,0,12,1,1,0,38500.0,1,16,0,43,3,0,0,10000.0,0,0,2,1,0,183,2016,3,0,0,1,1,1,0,0,0,0,0,0,11,28500.0,0,1,3000,0,0,0,1
8166,914,0,1,750,1,0,12,1,1,0,38500.0,1,16,0,66,3,0,0,10000.0,0,0,2,1,0,269,2015,3,0,0,1,1,1,0,0,0,0,0,0,11,28500.0,0,1,3000,0,0,0,1
8167,916,0,0,750,0,0,10,0,1,1,37000.0,1,12,1,57,2,0,1,15000.0,5,0,2,0,0,463,2014,3,0,0,1,0,1,0,0,0,0,0,0,22,22000.0,0,1,3000,1,0,0,0
8168,4215,0,1,750,0,0,6,1,1,0,16000.0,1,3,0,43,4,0,0,0.0,0,1,0,0,0,66,2017,1,0,0,0,0,0,1,1,0,0,0,0,12,16000.0,0,0,3000,0,0,0,0
8169,2570,0,0,750,1,0,4,1,1,0,33500.0,1,3,0,35,4,0,0,0.0,2,0,2,1,0,24,2019,2,0,0,0,3,0,0,0,0,0,0,0,7,33500.0,0,1,3000,0,1,0,1
8170,929,0,0,750,0,1,5,0,2,1,15000.0,0,31,1,49,3,0,0,0.0,4,0,0,1,0,56,2016,1,0,0,0,1,0,0,0,1,0,0,0,22,15000.0,0,1,3000,0,0,0,0
8171,929,0,1,750,0,0,5,0,1,1,15000.0,0,31,1,19,1,0,0,0.0,4,0,0,1,0,2,2019,1,0,0,0,2,0,0,0,1,0,0,0,22,15000.0,0,1,3000,0,0,0,0
8172,2576,0,1,750,1,0,11,1,1,0,21000.0,1,19,0,35,2,0,0,5000.0,1,0,1,1,0,114,2018,3,0,0,1,0,1,0,0,0,0,0,0,5,16000.0,0,1,2850,0,0,0,1
8173,2577,0,0,750,0,0,2,0,1,1,66000.0,1,22,0,55,3,0,0,45000.0,4,0,2,1,0,70,2012,2,0,0,2,1,1,0,0,0,0,0,0,15,21000.0,0,1,3000,1,0,1,0
8174,2579,0,1,750,2,0,2,0,1,1,12500.0,0,22,0,61,1,0,1,0.0,4,0,0,0,0,61,2020,2,0,0,0,0,0,0,0,1,0,0,0,11,12500.0,0,1,2950,0,0,0,1
8175,954,0,1,750,2,0,4,0,2,0,43000.0,1,25,0,29,1,0,0,20500.0,3,0,2,1,0,52,2015,3,0,0,1,1,1,0,0,0,0,0,0,15,22500.0,0,1,3000,0,0,0,1
8176,2607,0,1,750,1,0,9,0,1,1,17000.0,0,23,0,28,1,1,0,4500.0,0,0,0,0,0,80,2020,2,0,0,1,3,0,0,0,1,0,0,0,6,12500.0,0,1,2750,0,0,1,0
8177,2619,0,0,750,1,0,7,1,1,0,21500.0,1,30,0,53,1,0,0,0.0,1,0,1,1,0,57,2018,3,0,0,0,1,1,0,0,0,0,0,0,13,21500.0,0,1,2600,0,1,0,1
8178,2627,0,1,750,0,0,10,0,1,1,10000.0,1,5,0,39,3,0,0,0.0,5,1,0,0,0,97,2019,1,0,0,0,1,0,1,1,0,0,0,0,5,10000.0,0,0,3000,0,0,0,0
8179,4249,0,1,750,0,0,8,0,1,0,6500.0,1,15,0,34,0,0,0,0.0,3,1,0,0,1,50,2018,1,0,0,0,0,0,1,1,0,0,0,0,16,6500.0,0,0,3000,0,0,0,0
8180,4257,0,1,750,0,0,10,0,4,1,11500.0,1,13,0,46,3,0,0,0.0,6,0,1,1,0,32,2016,2,0,0,0,0,1,0,0,0,0,0,0,14,11500.0,0,1,2850,0,0,0,1
8181,4262,0,0,750,1,0,10,1,1,0,22500.0,0,4,0,54,3,0,1,15000.0,4,0,0,0,0,252,2016,2,0,0,1,2,0,0,0,1,0,0,1,14,7500.0,0,1,2900,0,0,0,1
8182,1004,0,1,750,0,0,11,0,1,1,9000.0,0,20,0,55,3,0,0,0.0,2,0,0,0,0,49,2014,2,0,0,0,1,0,0,0,1,0,1,0,15,9000.0,0,1,3000,0,0,0,1
8183,2660,0,1,750,0,0,1,0,1,1,29500.0,0,15,0,57,3,0,0,3500.0,1,0,2,1,1,123,2017,2,0,0,1,0,0,0,0,0,1,0,0,15,26000.0,0,1,3000,0,0,1,0
8184,1016,0,0,750,2,0,10,0,1,1,13500.0,1,25,0,51,3,0,0,0.0,4,0,1,1,0,92,2020,2,0,0,0,1,1,0,0,0,0,0,0,13,13500.0,0,1,3000,1,0,1,0
8185,4287,0,1,750,1,0,8,0,1,1,30000.0,0,7,0,44,4,1,0,3500.0,2,0,2,0,0,74,2018,2,0,0,4,0,0,0,0,0,1,0,0,15,26500.0,0,1,3000,0,0,0,1
8186,1023,0,0,750,3,0,2,1,1,0,13000.0,1,1,0,46,0,0,0,0.0,4,0,1,1,0,120,2020,2,0,0,0,3,0,0,0,0,0,0,0,20,13000.0,0,1,2850,0,1,1,0
8187,1037,0,0,750,1,0,3,1,1,0,40000.0,0,4,0,52,1,0,0,7000.0,0,0,2,1,0,112,2016,2,0,0,3,3,0,0,0,0,1,0,0,7,33000.0,0,1,2550,0,1,0,1
8188,1042,1,1,750,0,0,9,0,1,1,16500.0,1,8,0,40,3,0,0,0.0,6,1,1,0,0,112,2017,1,0,0,0,1,0,1,0,0,0,0,0,13,16500.0,0,0,2650,0,0,0,0
8189,4306,0,1,750,0,0,9,0,3,1,20500.0,0,25,0,20,3,0,0,0.0,2,0,0,1,1,24,2015,1,0,0,0,3,0,0,0,1,0,0,0,13,20500.0,0,1,3000,0,0,0,1
8190,4306,0,0,750,0,0,9,1,1,0,20500.0,0,25,0,58,3,0,0,0.0,2,0,0,1,0,92,2013,1,0,0,0,1,0,0,0,1,0,0,0,13,20500.0,0,1,2800,0,1,0,1
8191,1050,0,1,750,0,0,3,1,2,0,7000.0,0,27,1,33,1,0,0,0.0,2,0,0,1,0,29,2010,1,0,0,0,1,0,0,0,1,0,0,0,19,7000.0,0,1,2800,0,0,0,0
8192,4313,0,0,750,1,0,12,1,1,0,17000.0,1,18,0,51,3,0,0,0.0,2,0,0,1,0,74,2015,3,0,0,0,0,1,0,0,0,0,0,0,18,17000.0,0,1,3000,1,0,0,1
8193,1057,0,0,750,2,0,11,1,1,0,13500.0,0,30,0,64,2,0,1,0.0,5,0,0,0,0,174,2015,2,0,0,0,3,0,0,0,1,0,0,0,16,13500.0,0,1,2800,0,1,0,1
8194,2668,0,1,750,0,0,6,0,1,1,10000.0,1,21,0,70,4,0,0,0.0,4,0,0,1,0,120,2016,1,0,0,0,2,0,0,0,0,0,0,0,9,10000.0,0,1,3000,0,0,0,1
8195,2673,0,1,750,0,0,1,0,5,1,9500.0,1,31,0,36,3,0,0,0.0,3,1,0,0,0,10,2020,1,0,0,0,0,0,1,1,0,0,0,0,9,9500.0,0,0,3000,0,0,0,0
8196,2674,0,0,750,2,0,1,1,3,0,11000.0,1,23,1,49,1,0,0,0.0,2,0,1,1,0,30,2013,3,0,0,0,2,1,0,0,0,0,0,0,7,11000.0,0,1,3000,1,0,0,0
8197,1069,1,0,750,0,0,12,1,1,0,6500.0,1,7,0,55,3,0,0,0.0,5,1,1,0,0,129,2015,1,0,0,0,2,0,1,0,0,0,0,0,15,6500.0,0,0,3000,0,1,0,0
8198,4325,0,0,750,2,0,7,1,1,0,19000.0,1,10,0,42,3,0,0,0.0,2,0,1,1,0,69,2020,3,0,0,0,1,1,0,0,0,0,0,0,9,19000.0,0,1,3000,0,1,0,1
8199,1075,0,1,750,1,0,9,0,1,1,24000.0,1,20,1,45,4,0,1,0.0,4,0,1,0,0,150,2014,2,0,0,0,0,0,0,0,0,0,0,0,14,24000.0,1,1,3000,0,0,0,0
8200,2685,0,0,750,4,0,4,0,1,1,27000.0,1,20,0,30,3,0,0,0.0,5,0,2,1,0,96,2015,3,0,0,0,3,1,0,0,0,0,0,0,10,27000.0,0,1,3000,0,1,0,1
8201,2687,0,1,750,0,0,6,0,1,1,13000.0,0,17,0,42,1,0,0,0.0,0,0,0,1,0,80,2017,1,0,0,0,3,0,0,0,1,0,0,0,16,13000.0,0,1,3000,0,0,0,1
8202,2687,0,0,750,0,0,6,0,1,1,13000.0,0,17,0,62,1,0,0,0.0,0,0,0,1,0,112,2016,1,1,0,0,1,0,0,0,1,0,0,0,16,13000.0,0,1,2650,0,0,0,1
8203,1078,0,1,750,0,0,11,0,1,0,16500.0,0,18,0,54,3,0,1,0.0,0,0,0,0,0,120,2016,1,0,0,0,2,0,0,0,1,0,0,0,10,16500.0,0,1,2550,0,0,0,1
8204,2690,0,1,750,0,0,2,0,1,1,11000.0,0,16,1,37,4,0,1,0.0,5,0,0,0,0,65,2020,1,0,0,0,0,0,0,0,1,0,0,0,19,11000.0,0,1,3000,0,0,0,0
8205,1088,0,1,750,0,0,12,0,2,1,13500.0,1,29,0,32,2,0,0,0.0,6,1,0,0,0,28,2019,1,0,0,0,1,0,1,1,0,0,0,0,13,13500.0,0,0,3000,0,0,0,0
8206,2700,0,0,750,0,0,3,0,1,1,35500.0,1,23,0,25,3,0,0,19000.0,5,0,1,1,0,70,2018,2,0,0,3,2,1,0,0,0,0,0,0,16,16500.0,0,1,3000,1,0,1,0
8207,1092,0,0,750,1,0,10,0,1,1,17500.0,1,21,0,47,1,0,0,0.0,0,0,0,1,0,184,2014,2,0,0,0,2,1,0,0,0,0,0,0,3,17500.0,0,1,2500,0,1,0,1
8208,2711,0,1,750,0,0,12,0,4,1,34500.0,0,2,0,29,3,0,0,0.0,0,0,2,1,0,33,2015,1,0,1,0,1,0,0,0,0,0,0,0,5,34500.0,0,1,3000,0,0,0,1
8209,2714,0,0,750,3,1,2,0,1,1,8500.0,1,12,1,54,1,0,0,0.0,1,0,0,1,0,176,2019,3,0,0,0,1,1,0,0,0,0,0,0,17,8500.0,0,1,3000,0,0,0,0
8210,1106,0,1,750,1,0,12,0,1,0,11000.0,1,6,0,44,4,0,1,0.0,4,0,1,0,0,158,2018,2,0,0,0,1,1,0,0,0,0,0,0,5,11000.0,0,1,2700,0,0,0,1
8211,2722,0,1,750,0,0,10,0,2,1,13000.0,1,24,0,32,2,0,0,0.0,3,0,0,1,1,18,2016,2,0,0,0,1,0,0,0,0,0,0,0,4,13000.0,0,1,3000,0,0,0,1
8212,4344,0,1,750,0,0,1,0,1,1,58500.0,1,4,0,54,4,0,0,15000.0,4,0,2,1,0,143,2020,3,0,0,1,0,1,0,0,0,0,0,0,18,43500.0,0,1,2750,0,0,0,1
8213,2735,0,1,750,0,0,10,0,2,1,9000.0,1,4,0,58,3,0,0,0.0,4,0,0,1,0,42,2017,1,0,0,0,0,0,0,0,0,0,0,0,5,9000.0,0,1,3000,0,0,1,0
8214,1126,0,0,750,1,0,2,0,1,0,25500.0,1,21,0,70,3,0,0,0.0,3,0,1,1,0,179,2015,2,1,0,0,3,0,0,0,0,0,0,0,3,25500.0,0,1,3000,0,0,0,1
8215,1129,0,1,850,0,0,9,1,1,0,27000.0,1,30,0,53,3,0,0,16500.0,0,0,1,1,0,247,2018,2,0,0,1,0,0,0,0,0,0,0,0,8,10500.0,0,1,2650,0,0,1,0
8216,2743,0,0,750,1,1,1,0,2,1,12000.0,1,21,0,59,1,1,0,0.0,0,0,0,0,0,34,2012,2,0,0,0,2,0,0,0,0,0,0,0,10,12000.0,0,1,3000,0,0,1,0
8217,2743,0,1,750,1,0,1,0,2,1,12000.0,1,21,0,46,1,1,0,0.0,0,0,0,0,1,12,2015,2,0,0,0,2,0,0,0,0,0,0,0,10,12000.0,0,1,3000,0,0,1,0
8218,1131,0,1,750,2,0,1,0,1,1,11500.0,1,2,0,47,4,0,0,0.0,2,0,0,1,0,144,2017,3,0,0,0,0,1,0,0,0,0,0,0,17,11500.0,0,1,3000,0,0,0,1
8219,1134,0,1,750,3,0,2,1,1,0,10500.0,1,19,0,25,3,0,0,0.0,1,0,0,1,0,81,2015,4,0,0,0,1,1,0,0,0,0,0,0,18,10500.0,0,1,3000,0,0,1,0
8220,1135,0,1,750,0,0,4,0,1,1,11000.0,1,11,0,68,4,0,0,0.0,3,1,0,0,0,159,2010,1,0,0,0,1,0,1,1,0,0,0,0,5,11000.0,0,0,3000,0,0,0,0
8221,4365,0,1,750,2,0,11,0,1,1,18000.0,0,5,0,34,1,0,0,0.0,1,0,0,1,0,57,2018,2,0,0,0,1,0,0,0,1,0,0,0,19,18000.0,0,1,2700,0,0,1,0
8222,4366,0,0,750,1,0,1,1,1,0,52000.0,1,3,0,55,1,0,0,5000.0,3,0,2,1,0,62,2020,3,0,0,4,2,1,0,0,0,0,0,0,13,47000.0,0,1,3000,0,1,0,1
8223,4366,0,0,750,1,0,1,1,1,0,52000.0,1,3,0,28,1,0,0,5000.0,3,0,2,1,0,93,2017,3,0,0,4,1,1,0,0,0,0,0,0,13,47000.0,0,1,3000,1,0,0,1
8224,1141,0,0,750,3,0,1,1,3,0,11500.0,1,13,0,64,4,0,0,0.0,6,0,0,1,0,39,2016,3,0,0,0,1,1,0,0,0,0,0,0,17,11500.0,0,1,3000,0,1,0,1
8225,2753,0,1,750,0,0,12,0,2,1,9500.0,0,12,0,27,1,0,0,0.0,3,0,0,1,0,32,2017,2,0,0,0,1,0,0,0,1,0,0,0,21,9500.0,0,1,3000,0,0,1,0
8226,2754,0,0,750,0,0,11,1,3,0,12000.0,1,21,0,24,3,0,0,0.0,3,1,0,0,0,44,2012,1,0,0,0,2,0,1,1,0,0,0,0,10,12000.0,0,0,3000,1,0,0,0
8227,4374,0,0,750,0,0,2,0,1,1,11500.0,0,21,0,51,2,0,0,0.0,3,0,0,1,0,108,2018,1,0,0,0,0,0,0,0,1,0,0,0,15,11500.0,0,1,2900,1,0,1,0
8228,2760,0,1,750,0,0,9,0,1,1,8500.0,1,16,0,48,4,0,0,0.0,0,1,0,0,0,92,2015,1,0,0,0,0,0,1,1,0,0,0,0,13,8500.0,0,0,3000,0,0,0,0
8229,1151,0,1,750,0,0,10,1,1,0,22500.0,1,5,0,59,1,0,0,0.0,5,0,1,1,0,150,2020,2,0,0,0,1,1,0,0,0,0,0,0,11,22500.0,0,1,3000,0,0,0,1
8230,1157,0,0,750,0,1,1,0,2,1,10500.0,0,19,1,22,3,0,1,0.0,5,0,0,0,0,34,2016,2,0,0,0,1,0,0,0,1,0,0,0,14,10500.0,0,1,3000,0,0,0,0
8231,4381,0,0,750,2,0,11,1,3,0,45000.0,1,7,0,26,2,0,0,26000.0,3,0,1,1,0,45,2016,2,0,0,1,3,1,0,0,0,0,0,0,9,19000.0,0,1,3000,1,0,0,1
8232,4385,0,0,750,2,0,9,0,1,1,18000.0,1,23,0,44,3,0,0,0.0,0,0,1,1,0,89,2010,2,0,0,0,1,1,0,0,0,0,0,0,22,18000.0,1,1,3000,1,0,1,0
8233,4397,0,1,750,2,0,12,1,2,0,14000.0,1,10,0,33,2,0,0,0.0,1,0,1,1,0,24,2019,2,0,0,0,0,0,0,0,0,0,0,0,8,14000.0,0,1,2650,0,0,0,1
8234,1174,0,1,750,2,0,4,0,1,1,17000.0,1,20,0,32,3,0,0,4000.0,5,0,1,1,0,82,2016,3,0,0,1,1,1,0,0,0,0,0,0,16,13000.0,0,1,2750,0,0,0,1
8235,4401,0,1,750,0,0,9,1,1,0,14500.0,0,13,0,35,1,0,0,0.0,4,0,0,1,0,49,2019,2,0,0,0,0,0,0,0,1,0,0,0,17,14500.0,0,1,3000,0,0,0,1
8236,4403,0,1,750,1,0,3,0,1,1,9500.0,1,16,0,51,2,0,0,0.0,5,0,0,1,0,69,2013,2,0,0,0,0,0,0,0,0,0,0,0,4,9500.0,0,1,3000,0,0,0,1
8237,1180,0,0,750,0,0,3,0,1,1,18000.0,1,30,0,29,3,1,0,0.0,5,0,1,0,0,11,2018,2,0,0,0,3,0,0,0,0,0,0,1,5,18000.0,0,1,3000,0,0,1,0
8238,1180,0,1,750,0,0,3,1,1,0,18000.0,1,30,0,49,3,1,0,0.0,5,0,1,0,0,55,2016,2,0,0,0,3,0,0,0,0,0,0,0,5,18000.0,0,1,3000,0,0,1,0
8239,4409,0,1,750,1,0,1,1,1,0,6500.0,0,15,0,43,4,0,1,0.0,1,0,0,0,0,123,2017,2,0,0,0,2,0,0,0,1,0,0,0,9,6500.0,0,1,3000,0,0,1,0
8240,4409,0,0,750,1,0,1,0,1,0,6500.0,0,15,0,59,4,0,1,0.0,1,0,0,0,0,137,2015,2,1,0,0,1,0,0,0,1,0,0,0,9,6500.0,0,1,3000,0,0,1,0
8241,1192,0,0,750,1,0,11,0,1,1,31500.0,1,15,0,52,4,0,0,23500.0,4,0,1,0,0,123,2015,3,0,0,1,1,1,0,0,0,0,1,0,4,8000.0,0,1,3000,1,0,1,0
8242,1194,0,1,750,0,0,12,0,1,1,16500.0,1,16,1,53,3,1,0,0.0,0,0,0,0,0,154,2015,1,0,0,0,1,0,0,0,0,0,0,0,18,16500.0,0,1,3000,0,0,0,0
