policy_id,customer_age,customer_education,months_as_customer,policy_deductable,policy_annual_premium,policy_liability,auto_year,num_claims_past_year,num_insurers_past_5_years,customer_gender_male,customer_gender_female,policy_state_ca,policy_state_wa,policy_state_az,policy_state_or,policy_state_nv,policy_state_id
2306,18,0,1,750,3000,1,2017,0,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2307,56,4,98,750,3000,0,2011,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2308,71,4,175,750,2700,0,2015,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2309,52,3,154,750,3000,1,2018,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2310,66,4,258,750,3000,2,2020,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2311,64,3,128,750,2500,2,2015,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2312,49,1,57,750,3000,2,2020,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2313,65,3,160,750,2750,0,2015,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2314,47,3,22,750,2850,0,2018,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2315,44,4,57,750,3000,3,2017,2,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2316,37,3,98,750,2950,3,2018,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2317,75,3,198,750,2300,0,2012,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2318,28,0,60,750,3000,1,2020,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2319,75,2,45,750,3000,0,2020,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2320,54,1,171,750,3000,0,2019,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2321,51,3,151,750,3000,2,2020,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2322,57,4,147,750,2450,3,2012,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2323,62,1,473,750,3000,3,2018,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2324,32,3,43,750,3000,0,2019,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2325,46,1,135,750,2900,2,2014,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2326,34,1,54,750,3000,1,2017,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2327,23,3,11,750,3000,3,2018,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2328,74,1,238,750,2700,3,2014,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2329,44,3,86,750,3000,2,2014,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2330,64,1,263,750,3000,1,2014,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2331,71,1,277,750,3000,2,2019,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2332,29,3,52,750,3000,1,2016,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2333,34,3,39,750,2700,0,2020,0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2334,69,1,159,750,3000,1,2016,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2335,55,3,91,750,3000,2,2020,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2336,26,4,27,750,3000,0,2013,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2337,33,3,89,750,3000,2,2014,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2338,37,1,22,750,3000,3,2009,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2339,51,3,180,750,3000,1,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2340,75,3,196,750,2750,0,2013,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2341,61,1,451,750,3000,1,2018,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2342,52,4,40,750,3000,1,2018,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2343,53,4,20,750,2950,0,2003,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2344,45,4,49,750,3000,1,2013,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2345,55,4,264,1100,2500,0,2017,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2346,38,3,77,750,2900,1,2019,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2347,49,3,197,750,2950,1,2016,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2348,21,3,15,750,2800,0,2014,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2349,52,4,210,750,3000,0,2016,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2350,40,3,255,750,3000,1,2016,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2351,75,2,115,750,3000,1,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2352,35,3,37,750,3000,0,2015,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2353,41,4,157,750,2950,0,2013,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2354,43,0,73,750,3000,0,2017,2,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2355,35,3,25,750,3000,2,2012,0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2356,48,4,27,750,2850,2,2015,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2357,29,3,52,750,3000,3,2014,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2358,21,1,4,750,3000,3,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2359,56,3,117,750,3000,1,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2360,57,1,81,750,3000,1,2014,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2361,28,4,38,750,3000,1,2015,0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2362,62,2,141,750,3000,0,2012,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2363,31,3,42,750,3000,2,2019,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2364,49,2,88,750,3000,3,2013,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2365,60,1,110,750,3000,2,2020,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2366,43,3,35,750,2550,1,2016,0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2367,53,3,200,750,3000,3,2014,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2368,34,3,19,750,2600,0,2014,0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2369,40,4,105,750,3000,1,2012,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2370,40,2,66,750,3000,1,2017,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2371,29,1,127,750,2750,0,2012,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2372,40,3,135,750,3000,2,2017,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2373,34,3,81,750,3000,1,2012,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2374,38,4,110,750,3000,1,2014,3,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2375,39,0,47,750,3000,1,2013,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2376,39,4,104,750,3000,1,2017,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2377,43,3,131,750,3000,1,2014,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2378,54,3,169,750,3000,0,2015,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2379,61,1,486,750,3000,0,2014,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2380,31,3,18,750,3000,0,2013,0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2381,20,1,6,750,3000,3,2018,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2382,23,1,49,750,3000,1,2013,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2383,34,3,157,750,3000,3,2018,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2384,37,4,129,750,2650,2,2015,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2385,29,3,49,750,3000,2,2012,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2386,18,1,6,750,3000,2,2020,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2387,35,3,81,750,3000,0,2015,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2388,48,3,287,750,3000,1,2014,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2389,56,4,138,750,2600,2,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2390,33,3,82,750,2700,0,2015,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2391,36,1,142,750,2900,0,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2392,25,1,87,750,3000,1,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2393,43,3,140,750,3000,3,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2394,27,3,74,750,2900,2,2020,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2395,55,0,170,750,2900,2,2009,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2396,37,4,71,750,2600,0,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2397,50,3,36,750,2550,1,2014,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2398,48,3,130,750,3000,2,2014,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2399,51,1,120,750,3000,2,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2400,24,2,24,750,3000,1,2018,0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2401,42,4,20,750,3000,2,2019,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2402,42,4,30,750,2650,0,2015,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2403,27,2,103,750,3000,3,2019,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2404,62,1,23,750,3000,2,2016,0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2405,33,3,63,750,3000,0,2017,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2406,42,2,233,750,2550,0,2011,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2407,31,3,105,750,3000,3,2018,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2408,38,4,66,750,2700,1,2019,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2409,60,2,287,750,3000,0,2020,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2410,54,1,115,750,2650,3,2014,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2411,51,4,70,750,3000,0,2020,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2412,52,1,74,750,3000,1,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2413,38,4,22,750,3000,1,2019,0,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2414,61,3,65,750,3000,2,2014,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2415,43,4,268,750,3000,3,2013,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2416,43,1,76,750,3000,1,2004,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2417,69,1,97,800,2400,3,2015,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2418,43,3,83,750,3000,1,2016,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2419,63,3,281,750,3000,3,2017,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2420,37,2,67,750,3000,0,2017,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2421,26,4,53,750,3000,2,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2422,75,4,131,750,2650,0,2013,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2423,39,3,75,750,3000,1,2013,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2424,39,1,81,750,2650,2,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2425,38,3,153,750,3000,1,2016,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2426,41,3,43,750,2900,0,2009,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2427,50,3,31,850,2550,1,2017,0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2428,74,4,267,750,3000,0,2010,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2429,21,1,12,750,3000,1,2016,6,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2430,48,1,33,750,3000,1,2005,0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2431,22,1,7,750,3000,0,2013,0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2432,32,3,111,750,3000,2,2016,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2433,27,3,19,750,3000,1,2017,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2434,32,2,71,750,2950,1,2020,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2435,33,1,112,750,3000,1,2016,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2436,33,1,77,750,3000,1,2013,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2437,61,1,126,750,3000,0,2014,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2438,22,3,30,750,3000,2,2019,2,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2439,48,1,116,750,2700,2,2019,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2440,68,1,180,750,2950,0,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2441,34,4,67,750,2950,2,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2442,30,3,48,750,2800,0,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2443,39,3,61,750,3000,1,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2444,68,1,469,750,3000,2,2012,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2445,48,2,93,750,3000,2,2011,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2446,33,3,15,750,2750,2,2017,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2447,54,1,224,750,3000,1,2014,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2448,22,1,39,750,2750,0,2016,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2449,58,4,422,750,2600,1,2012,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2450,52,4,110,750,3000,3,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2451,38,1,101,750,3000,1,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2452,27,2,60,750,3000,2,2018,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2453,26,4,49,750,3000,2,2019,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2454,55,1,103,750,2850,1,2016,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2455,69,3,131,750,2750,1,2014,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2456,31,4,73,750,2850,1,2014,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2457,53,4,188,750,3000,2,2013,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2458,32,3,35,750,3000,3,2018,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,43,1,28,750,3000,1,2016,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2460,26,1,85,750,3000,0,2017,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2461,25,4,22,750,3000,1,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2462,31,4,100,750,2650,0,2013,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2463,50,3,82,750,2500,0,2016,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2464,40,3,47,750,3000,0,2016,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2465,32,3,62,750,3000,0,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2466,53,3,52,750,2900,1,2011,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2467,34,4,66,750,3000,1,2017,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2468,33,3,58,750,2950,0,2014,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2469,72,3,364,750,2800,3,2014,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2470,36,1,26,750,3000,0,2016,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2471,52,3,146,750,2850,2,2019,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2472,47,3,202,750,3000,1,2017,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2473,59,2,103,750,3000,0,2016,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2474,48,4,108,750,2800,2,2015,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2475,54,3,156,750,3000,2,2012,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2476,38,4,17,750,3000,0,2020,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2477,50,1,219,750,3000,1,2017,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2478,43,3,132,750,3000,0,2012,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2479,36,1,172,750,2850,3,2013,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2480,33,4,99,750,2800,0,2019,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2481,51,1,47,750,2650,1,2016,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2482,59,3,57,750,3000,2,2018,0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2483,36,3,95,750,2800,0,2015,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2484,21,2,41,750,3000,1,2018,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2485,35,4,52,750,3000,1,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2486,69,4,201,750,2500,0,2015,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2487,33,2,21,750,3000,0,2013,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2488,51,0,35,750,3000,2,2012,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2489,29,2,40,750,3000,1,2020,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2490,59,2,40,750,3000,1,2020,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2491,58,4,90,750,3000,2,2017,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2492,40,4,77,750,3000,1,2019,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2493,57,1,53,750,2900,3,2018,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2494,46,3,69,750,3000,0,2019,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2495,70,3,195,750,3000,1,2017,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2496,30,1,61,750,2800,1,2014,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2497,59,3,145,750,3000,1,2020,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2498,40,2,24,750,2950,3,2017,0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2499,43,3,96,750,3000,0,2014,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2500,46,3,108,750,3000,2,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2501,49,3,135,750,3000,2,2018,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2502,42,1,133,750,3000,1,2020,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2503,48,4,97,750,2600,0,2012,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2504,64,3,258,750,3000,3,2019,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2505,61,4,164,750,2400,0,2011,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2506,35,3,22,750,2800,1,2017,0,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2507,26,4,61,750,2850,1,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2508,63,4,77,750,2850,0,2013,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2509,62,3,175,750,2750,1,2019,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2510,73,3,140,750,3000,0,2013,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2511,32,4,100,750,3000,2,2012,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2512,39,3,54,750,3000,1,2018,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2513,36,4,78,750,3000,2,2019,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2514,64,3,95,750,3000,3,2019,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2515,35,3,72,750,3000,1,2016,2,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2516,57,1,197,750,3000,0,2011,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2517,40,2,23,750,2600,1,2015,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2518,50,4,56,750,3000,2,2013,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2519,21,2,3,750,3000,0,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2520,46,1,94,750,3000,3,2010,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2521,40,3,11,750,3000,0,2020,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2522,68,3,172,750,3000,2,2014,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2523,60,2,238,750,3000,1,2015,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2524,53,2,44,750,2950,3,2016,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2525,74,3,136,750,3000,1,2007,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2526,25,1,46,750,3000,2,2013,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2527,63,3,164,750,2550,2,2005,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2528,39,2,76,750,3000,2,2014,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2529,67,4,115,750,3000,0,2011,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2530,22,3,11,750,3000,1,2016,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2531,28,3,83,750,3000,3,2020,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2532,32,2,98,750,3000,2,2011,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2533,33,3,70,750,2950,3,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2534,23,3,26,750,2950,0,2011,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2535,68,2,370,750,2550,1,2020,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2536,39,4,108,750,3000,2,2015,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2537,51,3,57,750,2950,1,2015,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2538,33,4,44,750,3000,2,2020,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2539,49,1,125,750,3000,1,2016,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2540,43,1,26,750,3000,0,2018,0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2541,62,4,179,750,2550,1,2016,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2542,46,3,290,800,2750,1,2017,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2543,69,3,130,750,3000,1,2015,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2544,27,3,68,750,3000,2,2014,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2545,55,1,80,750,2850,2,2019,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2546,48,3,109,750,2850,2,2016,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2547,49,1,128,750,2950,2,2016,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2548,69,3,204,750,3000,3,2015,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2549,59,3,82,750,3000,1,2020,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2550,50,4,95,750,3000,1,2011,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2551,25,3,87,750,2900,0,2016,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2552,42,1,42,750,3000,3,2014,0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2553,46,3,220,750,3000,1,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2554,21,1,21,750,3000,1,2017,0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2555,74,1,99,750,2350,1,2014,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2556,56,1,234,750,3000,1,2015,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2557,45,3,172,750,3000,1,2019,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
