fraud,incident_type_theft,policy_state_ca,policy_deductable,num_witnesses,policy_state_or,incident_month,customer_gender_female,num_insurers_past_5_years,customer_gender_male,total_claim_amount,authorities_contacted_police,incident_day,collision_type_side,customer_age,customer_education,driver_relationship_child,driver_relationship_spouse,injury_claim,incident_dow,collision_type_na,incident_severity,driver_relationship_self,num_claims_past_year,months_as_customer,auto_year,num_vehicles_involved,policy_state_nv,authorities_contacted_ambulance,num_injuries,policy_liability,police_report_available,driver_relationship_na,incident_type_breakin,authorities_contacted_none,authorities_contacted_fire,driver_relationship_other,policy_state_id,incident_hour,vehicle_claim,incident_type_collision,policy_annual_premium,policy_state_az,policy_state_wa,collision_type_rear,collision_type_front
0,0,0,750,0,0,12,1,3,0,30424.0,0,18,0,36,2,0,0,20000.0,2,0,0,1,0,23,2018,1,0,0,0,2,0,0,0,1,0,0,0,19,10424.0,1,3000,0,1,0,1
0,0,1,750,3,0,1,1,2,0,47333.0,1,14,1,41,3,0,0,10800.0,0,0,2,1,0,43,2009,3,0,0,4,0,1,0,0,0,0,0,0,10,36533.0,1,2900,0,0,0,0
0,0,1,750,1,0,3,0,1,1,45000.0,1,13,0,36,4,0,0,15000.0,2,0,2,1,0,120,2019,3,0,0,1,2,1,0,0,0,0,0,0,12,30000.0,1,3000,0,0,0,1
0,0,1,750,0,0,12,0,1,1,11724.0,1,6,0,32,3,0,0,800.0,4,0,0,1,0,67,2016,2,0,0,0,0,1,0,0,0,0,0,0,16,10924.0,1,3000,0,0,0,1
0,0,1,750,3,0,6,1,1,0,24364.0,1,3,0,48,3,0,0,8500.0,0,0,1,1,0,45,2016,3,0,0,0,2,1,0,0,0,0,0,0,9,15864.0,1,2700,0,0,0,1
0,0,0,750,2,0,12,0,1,1,13000.0,1,17,0,44,1,0,0,0.0,1,0,0,1,0,98,2018,2,0,0,0,0,1,0,0,0,0,0,0,16,13000.0,1,2850,1,0,1,0
0,0,1,750,0,0,8,0,1,1,42823.0,1,29,1,59,3,0,0,23000.0,3,0,1,1,0,209,2018,2,0,0,0,2,1,0,0,0,0,0,0,16,19823.0,1,3000,0,0,0,0
0,0,1,750,1,0,6,0,5,1,14500.0,1,15,0,23,3,0,0,0.0,5,0,1,1,0,6,2015,3,0,0,0,0,1,0,0,0,0,0,0,14,14500.0,1,3000,0,0,0,1
0,0,1,750,0,0,4,0,1,1,32000.0,1,15,1,56,1,0,0,6000.0,0,0,2,1,0,134,2014,3,0,0,1,2,1,0,0,0,0,0,0,18,26000.0,1,3000,0,0,0,0
0,0,1,750,0,0,2,0,1,1,32975.0,0,6,0,45,4,1,0,28400.0,2,0,0,0,0,37,2018,1,0,0,0,0,0,0,0,1,0,0,0,8,4575.0,1,3000,0,0,0,1
0,0,0,750,2,1,12,0,5,1,5500.0,1,23,0,18,1,0,0,0.0,0,0,0,1,0,1,2015,3,0,0,0,1,1,0,0,0,0,0,0,16,5500.0,1,3000,0,0,0,1
0,0,1,750,0,0,5,1,1,0,42578.0,1,1,1,30,0,1,0,27300.0,2,0,1,0,0,93,2015,2,0,0,2,3,1,0,0,0,0,0,0,19,15278.0,1,2850,0,0,0,0
0,0,1,750,0,0,10,0,1,1,14014.0,1,8,1,54,3,0,1,2800.0,1,0,1,0,0,100,2015,4,0,0,0,2,1,0,0,0,0,0,0,6,11214.0,1,2900,0,0,0,0
0,0,1,750,1,0,2,1,4,0,10000.0,1,3,1,35,4,0,0,0.0,6,0,0,1,0,22,2016,3,0,0,0,1,1,0,0,0,0,0,0,19,10000.0,1,3000,0,0,0,0
0,0,1,750,1,0,4,0,1,1,33500.0,1,29,1,62,1,1,0,0.0,0,0,2,0,0,191,2017,3,0,0,0,2,1,0,0,0,0,0,0,5,33500.0,1,3000,0,0,0,0
0,0,1,750,2,0,7,0,1,1,15000.0,1,16,0,30,2,0,0,0.0,1,0,0,1,0,32,2016,3,0,0,0,0,1,0,0,0,0,0,0,11,15000.0,1,3000,0,0,0,1
0,0,1,750,0,0,1,1,3,0,1000.0,0,15,0,49,1,0,0,0.0,1,0,0,1,0,19,2017,1,0,0,0,1,0,0,0,1,0,0,0,9,1000.0,1,3000,0,0,0,1
0,0,0,800,0,0,6,0,1,1,45000.0,1,12,0,54,3,0,0,25000.0,2,0,1,1,0,80,2017,3,0,0,1,0,1,0,0,0,0,0,0,18,20000.0,1,2900,1,0,0,1
0,0,1,750,1,0,7,1,1,0,9000.0,0,15,0,28,3,0,1,0.0,0,0,0,0,0,83,2020,2,0,0,0,0,0,0,0,1,0,0,0,16,9000.0,1,2900,0,0,0,1
0,0,1,750,0,0,5,0,1,1,18000.0,0,1,1,65,0,0,0,0.0,2,0,0,1,0,160,2005,2,0,0,0,1,0,0,0,1,0,0,0,15,18000.0,1,2450,0,0,0,0
0,0,1,750,1,0,11,1,1,0,12500.0,1,30,1,21,3,0,0,0.0,5,0,1,0,0,3,2014,3,0,0,0,1,1,0,0,0,0,1,0,23,12500.0,1,3000,0,0,0,0
0,0,0,750,0,0,2,1,1,0,10000.0,0,5,0,74,1,0,0,0.0,1,0,0,1,0,205,2020,1,0,0,0,1,0,0,0,1,0,0,0,8,10000.0,1,3000,1,0,0,1
0,0,1,750,0,0,2,0,1,1,7000.0,1,1,0,41,1,0,0,0.0,4,0,1,1,0,214,2012,2,0,0,0,0,0,0,0,0,0,0,0,14,7000.0,1,2700,0,0,0,1
0,0,0,750,2,0,3,0,1,1,33143.0,0,14,0,57,3,0,0,27200.0,3,0,0,1,0,114,2016,2,1,0,0,1,0,0,0,1,0,0,0,16,5943.0,1,3000,0,0,0,1
0,0,0,750,0,1,5,0,1,1,9000.0,1,7,0,37,1,0,0,0.0,1,0,0,1,0,36,2019,2,0,0,0,1,0,0,0,0,0,0,0,12,9000.0,1,3000,0,0,0,1
0,0,1,750,1,0,3,1,1,0,5500.0,0,22,1,41,4,1,0,0.0,4,0,0,0,0,77,2020,2,0,0,0,0,0,0,0,1,0,0,0,18,5500.0,1,3000,0,0,0,0
0,0,1,750,0,0,12,0,3,1,93020.0,0,11,0,27,1,0,0,82300.0,2,0,0,0,0,35,2019,2,0,0,0,0,0,0,0,1,0,1,0,17,10720.0,1,3000,0,0,0,1
1,0,1,750,0,0,6,1,2,0,16000.0,1,20,0,48,3,0,0,0.0,3,1,0,0,0,55,2018,1,0,0,0,0,0,1,1,0,0,0,0,13,16000.0,0,3000,0,0,0,0
0,0,1,750,0,0,3,0,1,1,52745.0,1,28,0,35,1,0,0,37600.0,3,0,0,1,0,99,2016,2,0,0,0,2,1,0,0,0,0,0,0,1,15145.0,1,3000,0,0,0,1
0,0,1,750,1,0,9,1,1,0,26126.0,1,23,1,57,1,0,0,10900.0,0,0,1,1,0,137,2011,3,0,0,4,0,1,0,0,0,0,0,0,16,15226.0,1,2900,0,0,0,0
0,0,0,900,0,0,3,0,1,1,11000.0,0,21,0,70,4,0,0,0.0,3,0,0,1,0,206,2011,2,0,0,0,1,0,0,0,1,0,0,1,15,11000.0,1,2400,0,0,1,0
0,0,0,750,2,0,3,0,1,1,117000.0,0,17,0,39,3,0,0,100000.0,6,0,0,1,0,83,2016,2,1,0,1,3,0,0,0,1,0,0,0,13,17000.0,1,3000,0,0,0,1
0,0,0,750,0,0,8,0,3,0,37094.0,0,29,0,45,4,0,0,21600.0,3,0,0,1,0,26,2019,1,0,0,0,3,0,0,0,1,0,0,0,19,15494.0,1,2750,0,1,1,0
0,0,1,750,0,0,3,1,1,0,7000.0,1,15,0,43,4,0,0,0.0,4,0,1,1,0,210,2018,2,0,0,0,3,0,0,0,0,0,0,0,9,7000.0,1,3000,0,0,0,1
0,0,1,750,0,0,8,0,1,1,9000.0,0,21,0,59,1,0,0,0.0,2,0,0,1,0,81,2015,2,0,0,0,1,0,0,0,1,0,0,0,7,9000.0,1,2500,0,0,0,1
1,0,0,750,0,0,12,0,1,1,21885.0,1,6,0,42,3,0,0,6600.0,4,0,1,1,0,112,2012,2,0,0,0,0,0,0,0,0,0,0,0,11,15285.0,1,3000,1,0,1,0
0,0,0,750,2,0,2,0,1,1,18000.0,1,20,1,24,3,0,1,0.0,2,0,0,0,0,77,2016,3,0,0,0,1,1,0,0,0,0,0,0,12,18000.0,1,3000,0,1,0,0
0,0,0,750,1,0,12,1,1,0,57522.0,1,27,0,69,3,0,0,19100.0,4,0,2,1,0,100,2018,3,0,0,1,0,1,0,0,0,0,0,0,14,38422.0,1,3000,1,0,0,1
0,0,0,750,2,0,12,0,1,1,21169.0,1,12,0,47,3,0,0,1900.0,3,0,1,1,0,52,2020,2,0,0,1,1,1,0,0,0,0,0,0,11,19269.0,1,3000,1,0,0,1
0,0,1,750,3,0,11,0,1,1,30447.0,1,25,0,51,0,0,0,17300.0,0,0,0,1,0,61,2019,3,0,0,0,1,1,0,0,0,0,0,0,12,13147.0,1,3000,0,0,1,0
0,0,0,750,3,1,1,1,1,0,11000.0,0,10,0,36,2,0,1,0.0,3,0,0,0,0,55,2018,2,0,0,0,3,0,0,0,1,0,0,0,15,11000.0,1,3000,0,0,1,0
0,0,1,750,0,0,5,0,1,1,17000.0,0,25,0,46,1,0,0,0.0,5,0,0,0,0,66,2018,2,0,0,0,0,0,0,0,1,0,1,0,19,17000.0,1,3000,0,0,1,0
0,0,0,750,1,0,10,0,1,1,27972.0,0,27,0,32,4,0,0,12500.0,6,0,0,1,0,139,2019,2,0,0,0,1,0,0,0,1,0,0,0,6,15472.0,1,3000,0,1,0,1
0,0,1,750,0,0,1,0,1,1,23072.0,0,7,0,36,1,0,0,8600.0,0,1,0,0,0,48,2018,1,0,0,0,0,0,1,1,1,0,0,0,7,14472.0,0,3000,0,0,0,0
0,0,1,750,1,0,1,1,2,0,9949.0,0,29,0,39,4,0,0,3800.0,1,0,0,1,0,24,2017,2,0,0,0,0,0,0,0,1,0,0,0,23,6149.0,1,3000,0,0,0,1
0,0,1,750,0,0,5,0,1,1,1000.0,0,8,0,54,1,0,0,0.0,2,0,0,1,0,236,2014,1,0,0,0,0,0,0,0,1,0,0,0,2,1000.0,1,2700,0,0,0,1
0,0,1,750,1,0,4,1,1,0,20000.0,1,4,0,46,3,0,0,0.0,3,0,1,1,0,113,2015,2,0,0,0,1,0,0,0,0,0,0,0,9,20000.0,1,3000,0,0,1,0
0,0,0,750,3,1,11,1,1,0,54597.0,0,6,1,63,3,0,0,49200.0,2,0,0,1,0,70,2008,2,0,0,0,1,0,0,0,1,0,0,0,6,5397.0,1,2950,0,0,0,0
0,0,1,750,4,0,11,1,1,0,32155.0,1,3,0,29,3,0,0,13300.0,6,0,1,1,0,119,2013,4,0,0,0,0,1,0,0,0,0,0,0,13,18855.0,1,3000,0,0,1,0
0,0,0,750,0,0,11,0,3,1,41000.0,0,15,0,52,3,0,0,9000.0,4,0,2,1,0,30,2016,2,0,0,4,3,0,0,0,0,1,0,0,12,32000.0,1,3000,0,1,0,1
0,0,1,750,1,0,10,0,1,1,32500.0,1,4,0,46,3,0,0,13000.0,4,0,1,0,0,102,2014,3,0,0,3,3,1,0,0,0,0,1,0,5,19500.0,1,3000,0,0,0,1
0,0,1,750,0,0,6,0,1,1,77935.0,1,30,0,38,3,0,0,64800.0,6,0,1,1,0,168,2019,2,0,0,1,0,1,0,0,0,0,0,0,16,13135.0,1,3000,0,0,0,1
0,0,1,750,5,0,1,0,1,1,32500.0,1,13,0,42,3,0,0,3500.0,6,0,2,1,1,145,2013,3,0,0,1,0,1,0,0,0,0,0,0,2,29000.0,1,3000,0,0,0,1
0,0,0,750,1,1,10,1,1,0,89977.0,0,25,0,69,3,0,0,87000.0,4,0,0,1,0,327,2018,2,0,0,0,2,0,0,0,1,0,0,0,7,2977.0,1,3000,0,0,0,1
0,0,0,750,0,0,6,0,1,0,28385.0,1,13,0,49,1,1,0,8800.0,3,0,1,0,0,118,2016,3,0,0,0,0,1,0,0,0,0,0,0,9,19585.0,1,3000,1,0,1,0
0,0,1,750,1,0,2,0,1,1,52000.0,1,20,0,66,3,0,0,18500.0,2,0,2,1,0,43,2020,3,0,0,1,1,1,0,0,0,0,0,0,22,33500.0,1,3000,0,0,0,1
0,0,0,750,0,0,11,1,1,0,30322.0,0,6,1,58,3,0,1,21200.0,2,0,0,0,0,105,2005,2,0,0,0,1,0,0,0,1,0,0,0,19,9122.0,1,3000,0,1,0,0
0,0,1,750,1,0,11,1,1,0,39412.0,0,20,0,63,3,0,0,33200.0,2,0,0,1,0,109,2018,2,0,0,1,2,0,0,0,1,0,0,0,14,6212.0,1,3000,0,0,1,0
0,0,1,750,2,0,1,0,1,1,12000.0,1,12,1,42,3,0,0,0.0,5,0,0,1,0,87,2018,3,0,0,0,0,1,0,0,0,0,0,0,15,12000.0,1,2650,0,0,0,0
0,0,1,750,0,0,9,1,2,0,35000.0,1,16,1,28,3,0,0,0.0,0,0,2,1,0,29,2019,3,0,0,0,0,1,0,0,0,0,0,0,11,35000.0,1,3000,0,0,0,0
0,0,1,750,1,0,7,0,1,1,13446.0,1,13,0,54,3,0,0,3600.0,5,0,0,1,1,56,2018,3,0,0,0,0,1,0,0,0,0,0,0,19,9846.0,1,3000,0,0,1,0
0,0,0,750,1,0,12,1,1,0,13000.0,0,9,1,29,1,0,0,0.0,0,0,0,0,0,38,2020,2,0,0,0,1,0,0,0,1,0,1,0,7,13000.0,1,3000,0,1,0,0
0,0,1,750,1,0,1,0,1,1,4000.0,1,19,0,67,3,0,0,0.0,5,0,1,1,0,194,2011,3,0,0,0,0,1,0,0,0,0,0,0,18,4000.0,1,2750,0,0,0,1
0,0,1,750,1,0,7,1,2,0,34500.0,1,14,0,38,3,0,0,4000.0,6,0,2,1,0,34,2020,3,0,0,3,2,1,0,0,0,0,0,0,17,30500.0,1,3000,0,0,0,1
0,0,1,750,1,0,11,1,1,0,42500.0,1,24,0,46,4,0,0,0.0,6,0,2,1,0,106,2018,3,0,0,0,1,1,0,0,0,0,0,0,20,42500.0,1,3000,0,0,1,0
0,0,0,750,1,0,11,1,1,0,40000.0,1,8,0,20,3,0,0,7500.0,4,0,2,1,0,21,2017,4,0,0,2,2,1,0,0,0,0,0,0,11,32500.0,1,3000,0,1,0,1
0,0,0,750,1,0,5,0,1,1,27030.0,1,8,0,49,3,0,0,4200.0,2,0,2,1,1,26,2012,3,0,0,3,2,1,0,0,0,0,0,1,9,22830.0,1,3000,0,0,1,0
0,0,1,750,0,0,2,0,1,1,41409.0,0,21,1,25,3,0,0,25100.0,3,0,0,1,0,87,2015,2,0,0,0,2,0,0,0,1,0,0,0,10,16309.0,1,3000,0,0,0,0
0,0,0,750,0,0,1,0,1,1,18482.0,0,5,1,34,1,0,0,7500.0,5,0,0,1,0,108,2019,2,1,0,0,3,0,0,0,1,0,0,0,5,10982.0,1,2650,0,0,0,0
0,0,1,750,0,0,4,1,1,0,88364.0,0,26,1,31,1,1,0,55000.0,4,0,2,0,0,51,2020,2,0,0,3,3,0,0,0,0,1,0,0,20,33364.0,1,3000,0,0,0,0
0,0,1,750,5,0,6,0,3,1,56935.0,1,6,1,19,1,0,0,25500.0,3,0,2,1,0,12,2015,4,0,0,2,1,1,0,0,0,0,0,0,21,31435.0,1,2950,0,0,0,0
0,0,1,750,1,0,8,0,1,0,11000.0,0,10,0,49,3,0,0,0.0,5,0,0,0,1,190,2014,2,0,0,0,0,0,0,0,1,0,1,0,13,11000.0,1,3000,0,0,0,1
0,0,1,750,1,0,12,0,1,1,48945.0,1,30,0,63,3,1,0,28900.0,0,0,2,0,0,88,2015,3,0,0,4,0,1,0,0,0,0,0,0,16,20045.0,1,3000,0,0,0,1
0,0,1,750,0,0,5,1,1,0,12500.0,1,13,1,73,3,0,0,0.0,0,0,1,1,0,140,2013,1,0,0,0,0,0,0,0,0,0,0,0,18,12500.0,1,3000,0,0,0,0
0,0,1,750,1,0,12,1,1,0,88640.0,1,6,0,49,2,0,0,77800.0,4,0,0,1,0,80,2018,2,0,0,0,0,1,0,0,0,0,0,0,17,10840.0,1,2850,0,0,0,1
0,0,0,750,2,1,2,0,1,1,42000.0,1,12,0,61,1,0,0,9000.0,1,0,2,1,2,202,2016,3,0,0,1,2,1,0,0,0,0,0,0,0,33000.0,1,3000,0,0,1,0
0,0,1,750,2,0,3,0,1,1,53254.0,1,19,1,35,3,0,0,20400.0,1,0,2,1,0,135,2017,3,0,0,0,1,1,0,0,0,0,0,0,14,32854.0,1,3000,0,0,0,0
0,0,1,750,0,0,4,0,1,1,5000.0,0,3,0,65,1,0,0,0.0,2,0,0,1,0,270,2013,2,0,0,0,2,0,0,0,1,0,0,0,5,5000.0,1,3000,0,0,1,0
0,0,1,750,1,0,7,0,1,1,36798.0,1,23,1,52,1,0,1,5900.0,1,0,2,0,1,203,2015,2,0,0,1,1,0,0,0,0,0,0,0,11,30898.0,1,3000,0,0,0,0
0,0,1,750,3,0,8,0,1,1,17000.0,1,31,1,47,4,0,0,0.0,5,0,1,1,0,103,2013,2,0,0,0,1,1,0,0,0,0,0,0,16,17000.0,1,3000,0,0,0,0
0,0,1,750,2,0,4,1,1,0,45500.0,1,2,0,28,1,0,0,30000.0,1,0,2,1,0,73,2017,3,0,0,3,0,1,0,0,0,0,0,0,5,15500.0,1,3000,0,0,0,1
0,0,0,750,0,1,4,1,1,0,11000.0,1,22,0,62,3,0,0,0.0,0,0,1,1,1,98,2018,2,0,0,0,1,0,0,0,0,0,0,0,21,11000.0,1,3000,0,0,1,0
0,0,0,750,3,0,7,0,1,1,54819.0,1,5,0,44,2,1,0,43600.0,4,0,1,0,0,112,2015,2,0,0,3,2,0,0,0,0,0,0,0,12,11219.0,1,3000,0,1,0,1
0,0,0,750,1,0,11,0,1,1,28035.0,0,4,1,32,2,0,0,12600.0,0,0,0,1,0,60,2017,2,1,0,0,3,0,0,0,1,0,0,0,14,15435.0,1,2800,0,0,0,0
0,0,1,750,1,0,9,0,1,1,12500.0,1,10,1,53,2,0,0,7000.0,1,0,1,1,0,140,2015,2,0,0,2,0,1,0,0,0,0,0,0,15,5500.0,1,3000,0,0,0,0
0,0,1,750,0,0,7,0,1,1,16375.0,1,10,0,68,3,0,0,14900.0,2,1,0,0,0,115,2013,1,0,0,0,2,0,1,1,0,0,0,0,12,1475.0,0,2650,0,0,0,0
0,0,1,750,2,0,8,1,1,0,27433.0,0,23,0,63,1,0,0,16200.0,4,0,0,1,0,229,2015,2,0,0,0,1,0,0,0,1,0,0,0,0,11233.0,1,2850,0,0,1,0
0,0,1,750,0,0,11,1,1,0,48755.0,1,17,0,37,1,0,0,18000.0,6,0,2,1,0,38,2014,3,0,0,3,0,1,0,0,0,0,0,0,8,30755.0,1,3000,0,0,0,1
0,0,1,750,1,0,12,0,1,1,65889.0,1,12,0,64,4,0,0,35100.0,3,0,2,1,0,173,2020,3,0,0,3,0,1,0,0,0,0,0,0,17,30789.0,1,3000,0,0,0,1
0,0,1,750,3,0,9,1,1,0,18254.0,1,1,0,43,3,0,1,8400.0,6,0,1,0,0,56,2009,2,0,0,0,1,0,0,0,0,0,0,0,11,9854.0,1,2700,0,0,0,1
0,0,1,750,0,0,9,0,3,1,20500.0,0,25,0,20,3,0,0,0.0,2,0,0,1,1,24,2015,1,0,0,0,3,0,0,0,1,0,0,0,13,20500.0,1,3000,0,0,0,1
0,0,1,750,2,0,10,0,1,1,43858.0,1,31,1,42,3,0,0,22900.0,3,0,2,1,0,81,2017,2,0,0,1,1,1,0,0,0,0,0,0,18,20958.0,1,2850,0,0,0,0
0,0,0,750,3,0,2,0,1,1,38682.0,0,17,0,23,4,0,0,27200.0,6,0,0,1,0,23,2017,2,0,0,0,2,0,0,0,1,0,0,0,17,11482.0,1,3000,0,1,1,0
0,0,0,750,0,0,3,1,1,0,81957.0,0,11,0,56,3,0,0,67700.0,0,0,0,1,0,69,2015,1,0,0,0,2,0,0,0,1,0,0,1,12,14257.0,1,3000,0,0,0,1
1,0,0,750,0,0,8,1,3,0,36572.0,1,10,0,23,1,0,0,24300.0,5,1,0,0,1,26,2016,1,0,0,0,1,0,1,1,0,0,0,0,5,12272.0,0,3000,1,0,0,0
0,0,1,750,2,0,3,1,1,0,18523.0,1,5,0,37,1,1,0,17500.0,1,0,1,0,0,92,2016,3,0,0,1,3,1,0,0,0,0,0,0,16,1023.0,1,3000,0,0,0,1
0,0,0,750,0,0,5,0,1,1,80968.0,0,27,0,44,3,0,0,68200.0,0,0,0,1,0,25,2016,1,0,0,0,2,0,0,0,1,0,0,1,20,12768.0,1,3000,0,0,1,0
0,1,0,750,0,0,6,1,2,0,33000.0,1,9,0,26,3,0,0,12500.0,6,1,1,0,0,18,2019,1,1,0,1,2,0,1,0,0,0,0,0,17,20500.0,0,3000,0,0,0,0
0,0,1,750,2,0,12,0,1,1,21654.0,1,19,0,50,3,0,0,8900.0,3,0,1,1,0,160,2016,2,0,0,0,1,1,0,0,0,0,0,0,8,12754.0,1,2900,0,0,0,1
0,0,1,750,1,0,5,1,1,0,12638.0,1,22,0,19,1,0,0,5700.0,2,0,1,1,0,4,2009,2,0,0,2,0,0,0,0,0,0,0,0,16,6938.0,1,3000,0,0,0,1
0,0,0,750,0,0,4,0,1,1,51761.0,0,9,0,52,2,0,0,37800.0,1,0,0,1,0,174,2019,1,0,0,0,2,0,0,0,1,0,0,0,18,13961.0,1,3000,0,1,0,1
0,0,0,750,0,0,1,1,1,0,26440.0,1,11,0,28,1,0,0,17700.0,4,1,0,0,0,81,2012,1,0,0,0,1,0,1,1,0,0,0,0,15,8740.0,0,2850,1,0,0,0
1,0,1,750,0,0,4,1,2,0,4000.0,1,16,0,22,1,0,0,0.0,1,0,1,1,0,36,2016,2,0,0,0,1,0,0,0,0,0,0,0,11,4000.0,1,2700,0,0,0,1
0,0,1,750,2,0,12,1,1,0,42000.0,1,19,0,41,3,0,0,0.0,3,0,2,1,0,60,2017,3,0,0,0,0,1,0,0,0,0,0,0,6,42000.0,1,3000,0,0,1,0
0,0,1,750,2,0,12,0,3,1,8500.0,1,11,0,26,3,0,0,0.0,2,0,0,1,0,19,2019,2,0,0,0,0,1,0,0,0,0,0,0,17,8500.0,1,3000,0,0,0,1
0,0,0,750,4,0,7,0,1,1,35500.0,1,27,0,52,4,0,0,4000.0,5,0,2,1,0,38,2016,3,0,0,3,0,1,0,0,0,0,0,0,18,31500.0,1,2750,1,0,0,1
0,0,1,750,0,0,12,0,1,1,15500.0,0,6,1,45,3,0,0,0.0,4,0,0,1,0,128,2018,2,0,0,0,0,0,0,0,1,0,0,0,20,15500.0,1,3000,0,0,0,0
0,0,1,750,0,0,8,0,1,1,33337.0,1,24,1,53,1,0,0,9400.0,5,0,1,1,0,64,2020,2,0,0,1,0,0,0,0,0,0,0,0,23,23937.0,1,3000,0,0,0,0
0,0,1,750,3,0,10,0,1,1,52500.0,1,10,1,75,3,0,0,30000.0,3,0,1,1,0,125,2016,5,0,0,4,0,1,0,0,0,0,0,0,1,22500.0,1,3000,0,0,0,0
0,0,0,750,0,0,11,0,1,1,3500.0,0,22,0,34,3,0,0,0.0,4,0,0,1,0,121,2017,1,0,0,0,3,0,0,0,1,0,0,0,10,3500.0,1,3000,1,0,0,1
0,0,1,750,0,0,1,0,1,1,44117.0,1,6,0,57,3,0,0,24900.0,6,0,1,1,1,123,2017,3,0,0,0,0,1,0,0,0,0,0,0,18,19217.0,1,3000,0,0,0,1
0,0,1,750,0,0,1,0,1,1,17000.0,1,23,0,51,1,0,0,0.0,2,0,1,1,0,52,2016,2,0,0,0,1,1,0,0,0,0,0,0,14,17000.0,1,3000,0,0,0,1
0,0,1,750,3,0,4,0,1,0,27982.0,0,28,0,28,4,0,0,20100.0,6,0,0,1,0,22,2020,2,0,0,0,0,0,0,0,1,0,0,0,16,7882.0,1,3000,0,0,0,1
0,0,1,750,0,0,1,1,1,0,10500.0,0,18,0,46,3,0,0,0.0,4,0,0,1,0,140,2018,1,0,0,0,0,0,0,0,1,0,0,0,14,10500.0,1,3000,0,0,0,1
0,0,1,750,2,0,5,1,1,0,37056.0,1,31,0,43,3,0,0,14400.0,4,0,1,1,0,96,2014,2,0,0,0,0,0,0,0,0,0,0,0,18,22656.0,1,3000,0,0,0,1
0,0,1,750,1,0,4,0,1,1,48135.0,1,8,0,57,2,0,0,16600.0,0,0,2,1,0,213,2010,2,0,0,1,2,0,0,0,0,0,0,0,17,31535.0,1,2600,0,0,0,1
0,0,1,750,2,0,9,1,1,0,12500.0,1,26,1,61,1,0,0,0.0,3,0,0,1,0,179,2016,3,0,0,0,0,1,0,0,0,0,0,0,0,12500.0,1,2700,0,0,0,0
0,0,1,750,1,0,4,1,4,0,23778.0,0,5,0,21,0,0,0,12300.0,4,0,0,1,0,22,2016,2,0,0,0,0,0,0,0,1,0,0,0,16,11478.0,1,2700,0,0,0,1
0,0,0,750,0,0,8,1,1,0,61701.0,0,3,0,66,0,0,0,50200.0,5,0,0,1,0,200,2017,2,0,0,0,2,0,0,0,1,0,0,1,6,11501.0,1,2650,0,0,0,1
0,0,1,750,0,0,7,0,1,1,55346.0,1,24,0,42,3,0,0,40300.0,2,0,1,1,0,81,2017,2,0,0,0,0,1,0,0,0,0,0,0,11,15046.0,1,3000,0,0,1,0
0,0,0,750,0,0,10,0,1,1,43500.0,0,6,0,39,0,0,0,0.0,6,0,2,1,0,125,2020,1,0,1,0,1,0,0,0,0,0,0,0,19,43500.0,1,3000,0,1,0,1
0,0,1,750,1,0,6,1,1,0,44523.0,0,3,1,39,2,0,0,39400.0,0,0,0,1,1,86,2014,2,0,0,0,2,0,0,0,1,0,0,0,10,5123.0,1,3000,0,0,0,0
0,0,0,750,1,1,8,0,1,1,38992.0,1,31,0,32,3,0,0,18300.0,5,0,0,0,0,85,2014,3,0,0,0,1,1,0,0,0,0,1,0,16,20692.0,1,3000,0,0,1,0
0,0,1,750,1,0,7,1,4,0,22364.0,1,13,0,22,2,0,0,3800.0,5,0,1,1,0,30,2016,2,0,0,0,0,1,0,0,0,0,0,0,11,18564.0,1,3000,0,0,0,1
0,0,1,750,1,0,12,0,1,1,27002.0,0,6,0,52,4,0,1,21500.0,4,0,0,0,0,175,2015,2,0,0,0,0,0,0,0,1,0,0,0,20,5502.0,1,3000,0,0,0,1
0,0,1,750,1,0,7,0,1,1,52746.0,0,25,1,54,3,0,0,41500.0,3,0,0,1,0,87,2019,2,0,0,0,1,0,0,0,1,0,0,0,16,11246.0,1,3000,0,0,0,0
0,0,1,750,0,0,12,1,1,0,4000.0,0,29,1,48,3,0,0,0.0,6,0,0,1,0,45,2016,2,0,0,0,2,0,0,0,1,0,0,0,10,4000.0,1,2700,0,0,0,0
0,0,0,750,0,0,10,0,2,1,121486.0,1,9,0,34,2,0,0,86400.0,2,0,2,1,0,36,2012,3,0,0,3,1,1,0,0,0,0,0,1,19,35086.0,1,2750,0,0,1,0
0,0,0,750,0,1,6,0,2,1,79258.0,1,30,0,46,2,0,0,63700.0,6,1,0,0,0,44,2020,1,0,0,0,3,0,1,1,0,0,0,0,16,15558.0,0,2800,0,0,0,0
0,0,1,850,0,0,8,0,1,1,19500.0,1,18,0,32,3,0,0,0.0,6,0,1,1,0,32,2012,2,0,0,0,1,0,0,0,0,0,0,0,17,19500.0,1,2600,0,0,1,0
0,0,1,750,0,0,10,1,4,0,29583.0,0,9,0,34,3,0,0,16400.0,2,0,0,1,0,23,2013,2,0,0,0,0,0,0,0,1,0,0,0,13,13183.0,1,3000,0,0,0,1
0,0,1,750,0,0,1,0,1,0,1000.0,0,15,0,58,1,0,1,0.0,1,0,0,0,0,99,2019,2,0,0,0,1,0,0,0,1,0,0,0,12,1000.0,1,3000,0,0,1,0
