<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160104,161100,1115.6000000,1115.6000000,1115.6000000,1115.6000000,0
20160104,161200,1115.6000000,1115.6000000,1115.6000000,1115.6000000,0
20160104,161300,1115.6000000,1115.6000000,1115.6000000,1115.6000000,0
20160104,161400,1115.6000000,1115.6000000,1115.6000000,1115.6000000,1
20160104,161500,1111.1000000,1111.1000000,1111.1000000,1111.1000000,0
20160104,161600,1111.1000000,1111.1000000,1111.1000000,1111.1000000,0
20160104,161700,1111.1000000,1111.1000000,1111.1000000,1111.1000000,0
20160104,161800,1111.1000000,1111.1000000,1111.1000000,1111.1000000,0
20160104,161900,1111.1000000,1111.1000000,1111.1000000,1111.1000000,0
20160104,162000,1111.1000000,1111.1000000,1111.1000000,1111.1000000,0
20160104,162100,1111.1000000,1111.1000000,1111.1000000,1111.1000000,0
20160104,162200,1111.1000000,1111.1000000,1111.1000000,1111.1000000,0
20160104,162300,1111.1000000,1111.1000000,1111.1000000,1111.1000000,0
20160104,162400,1111.1000000,1111.1000000,1111.1000000,1111.1000000,0
20160104,162500,1113.2000000,1113.2000000,1111.1000000,1111.1000000,904
20160104,162600,1111.4000000,1111.4000000,1111.4000000,1111.4000000,0
20160104,162700,1111.4000000,1111.4000000,1111.4000000,1111.4000000,0
20160104,162800,1111.4000000,1111.4000000,1111.4000000,1111.4000000,0
20160104,162900,1111.4000000,1111.4000000,1111.4000000,1111.4000000,0
20160104,163000,1111.4000000,1111.4000000,1111.4000000,1111.4000000,0
20160104,163100,1111.4000000,1111.4000000,1111.4000000,1111.4000000,1
20160104,163200,1114.4000000,1114.4000000,1114.4000000,1114.4000000,0
20160104,163300,1114.4000000,1114.4000000,1114.4000000,1114.4000000,0
20160104,163400,1114.4000000,1114.4000000,1114.4000000,1114.4000000,0
20160104,163500,1114.4000000,1114.4000000,1114.4000000,1114.4000000,0
20160104,163600,1114.4000000,1114.4000000,1114.4000000,1114.4000000,0
20160104,163700,1114.4000000,1114.4000000,1114.4000000,1114.4000000,10
20160104,163800,1112.0000000,1112.0000000,1111.2000000,1111.2000000,16
20160104,163900,1112.1000000,1112.1000000,1112.1000000,1112.1000000,1
20160104,164000,1112.1000000,1112.1000000,1112.1000000,1112.1000000,0
20160104,164100,1112.1000000,1112.1000000,1112.1000000,1112.1000000,0
20160104,164200,1112.1000000,1112.1000000,1112.1000000,1112.1000000,1
20160104,164300,1114.6000000,1114.6000000,1114.6000000,1114.6000000,0
20160104,164400,1114.6000000,1114.6000000,1114.6000000,1114.6000000,68
20160104,164500,1111.0000000,1111.0000000,1111.0000000,1111.0000000,0
20160104,164600,1111.0000000,1111.0000000,1111.0000000,1111.0000000,0
20160104,164700,1111.2000000,1111.3000000,1111.0000000,1111.0000000,300
20160104,164800,1111.1000000,1111.1000000,1111.1000000,1111.1000000,0
20160104,164900,1111.1000000,1111.1000000,1111.1000000,1111.1000000,0
20160104,165000,1111.1000000,1111.1000000,1111.1000000,1111.1000000,0
20160104,165100,1111.1000000,1111.1000000,1111.1000000,1111.1000000,1
20160104,165200,1113.5000000,1113.5000000,1113.5000000,1113.5000000,0
20160104,165300,1113.5000000,1113.5000000,1113.5000000,1113.5000000,0
20160104,165400,1113.5000000,1113.5000000,1113.5000000,1113.5000000,0
20160104,165500,1113.5000000,1113.5000000,1113.5000000,1113.5000000,0
20160104,165600,1113.5000000,1113.5000000,1113.5000000,1113.5000000,0
20160104,165700,1113.5000000,1113.5000000,1113.5000000,1113.5000000,0
20160104,165800,1113.5000000,1113.5000000,1113.5000000,1113.5000000,0
20160104,165900,1113.5000000,1113.5000000,1113.5000000,1113.5000000,0
20160104,170000,1113.5000000,1113.5000000,1113.5000000,1113.5000000,0
20160104,170100,1113.5000000,1113.5000000,1113.5000000,1113.5000000,0
20160104,170200,1113.5000000,1113.5000000,1113.5000000,1113.5000000,0
20160104,170300,1113.5000000,1113.5000000,1113.5000000,1113.5000000,0
20160104,170400,1113.5000000,1113.5000000,1113.5000000,1113.5000000,0
20160104,170500,1113.5000000,1113.5000000,1113.5000000,1113.5000000,1
20160104,170600,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,170700,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,170800,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,170900,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,171000,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,171100,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,171200,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,171300,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,171400,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,171500,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,171600,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,171700,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,171800,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,171900,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,172000,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,172100,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,172200,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,172300,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,172400,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,172500,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,172600,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,172700,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,172800,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,172900,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,173000,1100.0000000,1100.0000000,1100.0000000,1100.0000000,0
20160104,173100,1112.0000000,1112.0000000,1100.0000000,1100.0000000,3353
20160104,173200,1100.1000000,1100.1000000,1096.0000000,1097.4000000,2577
20160104,173300,1096.9000000,1096.9000000,1082.6000000,1088.1000000,1424
20160104,173400,1090.0000000,1090.6000000,1090.0000000,1090.0000000,221
20160104,173500,1088.9000000,1088.9000000,1088.9000000,1088.9000000,0
20160104,173600,1090.6000000,1091.6000000,1088.9000000,1088.9000000,175
20160104,173700,1088.7000000,1088.7000000,1080.1000000,1081.2000000,1621
20160104,173800,1081.2000000,1085.9000000,1079.2000000,1085.2000000,836
20160104,173900,1087.7000000,1109.4000000,1084.1000000,1090.3000000,1051
20160104,174000,1088.5000000,1088.5000000,1085.8000000,1085.8000000,264
20160104,174100,1087.0000000,1087.0000000,1082.5000000,1082.5000000,547
20160104,174200,1083.6000000,1084.7000000,1078.1000000,1079.5000000,871
20160104,174300,1079.0000000,1080.3000000,1074.1000000,1074.1000000,1138
20160104,174400,1077.1000000,1077.9000000,1075.1000000,1075.1000000,278
20160104,174500,1075.0000000,1075.0000000,1071.9000000,1071.9000000,636
20160104,174600,1071.8000000,1071.9000000,1068.6000000,1069.2000000,743
20160104,174700,1069.5000000,1069.5000000,1065.0000000,1065.0000000,874
20160104,174800,1065.5000000,1073.5000000,1065.5000000,1067.1000000,689
20160104,174900,1069.3000000,1069.6000000,1063.6000000,1067.3000000,1839
20160104,175000,1065.0000000,1067.0000000,1063.4000000,1064.2000000,389
20160104,175100,1064.1000000,1066.4000000,1063.8000000,1066.4000000,775
20160104,175200,1065.9000000,1078.6000000,1065.9000000,1069.9000000,1308
20160104,175300,1069.0000000,1071.8000000,1061.8000000,1062.4000000,1343
20160104,175400,1063.1000000,1063.4000000,1060.0000000,1060.0000000,1814
20160104,175500,1060.0000000,1062.2000000,1060.0000000,1061.0000000,385
20160104,175600,1062.0000000,1065.9000000,1062.0000000,1064.9000000,580
20160104,175700,1065.0000000,1065.8000000,1065.0000000,1065.8000000,116
20160104,175800,1065.0000000,1069.5000000,1065.0000000,1069.5000000,579
20160104,175900,1066.3000000,1068.9000000,1066.3000000,1068.9000000,88
20160104,180000,1068.9000000,1076.4000000,1068.9000000,1072.3000000,548
20160104,180100,1072.4000000,1072.6000000,1071.5000000,1071.5000000,153
20160104,180200,1073.0000000,1076.9000000,1073.0000000,1076.9000000,318
20160104,180300,1073.0000000,1075.4000000,1072.8000000,1072.8000000,167
20160104,180400,1072.9000000,1077.9000000,1072.9000000,1076.8000000,395
20160104,180500,1077.3000000,1080.1000000,1077.3000000,1077.4000000,1334
20160104,180600,1077.4000000,1079.6000000,1077.4000000,1078.6000000,420
20160104,180700,1078.5000000,1078.5000000,1077.0000000,1077.0000000,50
20160104,180800,1076.6000000,1078.1000000,1076.6000000,1077.0000000,42
20160104,180900,1077.0000000,1078.0000000,1077.0000000,1078.0000000,36
20160104,181000,1078.1000000,1078.1000000,1076.1000000,1076.1000000,107
20160104,181100,1076.0000000,1076.0000000,1075.6000000,1076.0000000,122
20160104,181200,1075.1000000,1075.1000000,1068.8000000,1068.8000000,2558
20160104,181300,1068.5000000,1069.4000000,1067.0000000,1069.4000000,1051
20160104,181400,1067.2000000,1067.2000000,1067.2000000,1067.2000000,120
20160104,181500,1067.0000000,1067.0000000,1066.0000000,1066.0000000,886
20160104,181600,1065.9000000,1065.9000000,1065.1000000,1065.1000000,772
20160104,181700,1065.2000000,1065.2000000,1064.7000000,1064.7000000,1378
20160104,181800,1064.6000000,1065.8000000,1061.6000000,1064.1000000,926
20160104,181900,1062.4000000,1063.1000000,1062.4000000,1063.1000000,15
20160104,182000,1064.6000000,1066.1000000,1064.6000000,1066.1000000,192
20160104,182100,1066.6000000,1068.6000000,1066.6000000,1068.5000000,204
20160104,182200,1068.9000000,1075.6000000,1068.9000000,1071.8000000,503
20160104,182300,1072.1000000,1075.0000000,1072.1000000,1073.7000000,317
20160104,182400,1074.0000000,1074.2000000,1073.0000000,1074.0000000,128
20160104,182500,1073.0000000,1073.1000000,1073.0000000,1073.0000000,284
20160104,182600,1073.0000000,1074.2000000,1071.8000000,1071.8000000,618
20160104,182700,1071.8000000,1071.8000000,1068.7000000,1068.7000000,350
20160104,182800,1071.9000000,1071.9000000,1071.9000000,1071.9000000,3
20160104,182900,1072.0000000,1072.7000000,1072.0000000,1072.7000000,39
20160104,183000,1072.7000000,1073.1000000,1072.7000000,1073.1000000,45
20160104,183100,1072.4000000,1072.4000000,1067.8000000,1069.6000000,227
20160104,183200,1069.3000000,1069.6000000,1067.5000000,1067.5000000,277
20160104,183300,1069.6000000,1069.6000000,1066.2000000,1067.1000000,222
20160104,183400,1066.6000000,1066.6000000,1063.1000000,1063.1000000,1054
20160104,183500,1064.0000000,1064.0000000,1064.0000000,1064.0000000,105
20160104,183600,1068.9000000,1068.9000000,1068.9000000,1068.9000000,0
20160104,183700,1065.4000000,1070.7000000,1065.4000000,1068.9000000,539
20160104,183800,1069.3000000,1069.8000000,1066.6000000,1066.6000000,322
20160104,183900,1068.4000000,1069.0000000,1068.4000000,1069.0000000,132
20160104,184000,1068.9000000,1069.0000000,1065.0000000,1065.0000000,128
20160104,184600,1064.1000000,1064.1000000,1064.1000000,1064.1000000,187
20160104,184700,1064.1000000,1064.1000000,1064.1000000,1064.1000000,272
20160104,184800,1064.1000000,1064.1000000,1064.1000000,1064.1000000,78
20160105,100100,1080.1000000,1080.2000000,1080.0000000,1080.2000000,7
20160105,100200,1081.9000000,1082.1000000,1075.2000000,1078.3000000,1355
20160105,100300,1078.8000000,1081.5000000,1078.8000000,1081.5000000,550
20160105,100400,1081.5000000,1083.4000000,1080.1000000,1080.1000000,274
20160105,100500,1081.0000000,1081.0000000,1080.9000000,1081.0000000,50
20160105,100600,1081.0000000,1081.0000000,1081.0000000,1081.0000000,10
20160105,100700,1082.7000000,1083.5000000,1082.7000000,1083.5000000,500
20160105,100800,1083.4000000,1087.0000000,1083.4000000,1087.0000000,515
20160105,100900,1089.0000000,1090.0000000,1089.0000000,1089.0000000,47
20160105,101000,1089.0000000,1089.0000000,1086.2000000,1086.2000000,159
20160105,101100,1089.0000000,1089.0000000,1089.0000000,1089.0000000,28
20160105,101200,1087.0000000,1087.0000000,1087.0000000,1087.0000000,0
20160105,101300,1087.1000000,1089.0000000,1087.0000000,1087.0000000,35
20160105,101400,1086.2000000,1086.2000000,1086.2000000,1086.2000000,33
20160105,101500,1086.1000000,1089.9000000,1086.1000000,1089.9000000,302
20160105,101600,1094.0000000,1094.0000000,1094.0000000,1094.0000000,0
20160105,101700,1094.0000000,1094.0000000,1094.0000000,1094.0000000,0
20160105,101800,1089.2000000,1094.0000000,1089.2000000,1094.0000000,1738
20160105,101900,1094.0000000,1094.9000000,1093.9000000,1094.9000000,101
20160105,102000,1095.0000000,1095.0000000,1090.0000000,1092.6000000,219
20160105,102100,1091.2000000,1091.9000000,1091.2000000,1091.7000000,14
20160105,102200,1091.9000000,1092.0000000,1091.9000000,1092.0000000,46
20160105,102300,1092.0000000,1093.4000000,1092.0000000,1092.0000000,50
20160105,102400,1094.6000000,1099.0000000,1094.0000000,1099.0000000,1579
20160105,102500,1098.6000000,1098.6000000,1098.5000000,1098.6000000,53
20160105,102600,1098.6000000,1099.0000000,1098.0000000,1099.0000000,441
20160105,102700,1099.0000000,1099.6000000,1099.0000000,1099.6000000,269
20160105,102800,1099.6000000,1099.7000000,1099.6000000,1099.6000000,73
20160105,102900,1099.5000000,1099.6000000,1097.9000000,1097.9000000,41
20160105,103000,1096.8000000,1096.8000000,1096.8000000,1096.8000000,0
20160105,103100,1097.8000000,1097.8000000,1096.8000000,1096.8000000,1932
20160105,103200,1098.0000000,1098.0000000,1098.0000000,1098.0000000,0
20160105,103300,1097.9000000,1098.0000000,1097.9000000,1098.0000000,225
20160105,103400,1099.2000000,1099.3000000,1099.2000000,1099.3000000,200
20160105,103500,1099.3000000,1099.6000000,1098.1000000,1098.1000000,506
20160105,103600,1099.5000000,1099.6000000,1099.5000000,1099.6000000,36
20160105,103700,1099.6000000,1099.6000000,1099.6000000,1099.6000000,16
20160105,103800,1099.5000000,1099.5000000,1099.5000000,1099.5000000,0
20160105,103900,1099.6000000,1099.6000000,1099.5000000,1099.5000000,3
20160105,104000,1099.6000000,1099.6000000,1099.6000000,1099.6000000,93
20160105,104100,1099.3000000,1099.4000000,1098.0000000,1099.4000000,331
20160105,104200,1099.3000000,1099.3000000,1096.5000000,1096.5000000,170
20160105,104300,1099.3000000,1099.3000000,1096.6000000,1096.6000000,81
20160105,104400,1099.3000000,1099.3000000,1099.3000000,1099.3000000,2
20160105,104500,1099.3000000,1099.3000000,1099.3000000,1099.3000000,2
20160105,104600,1099.4000000,1099.4000000,1096.7000000,1096.7000000,164
20160105,104700,1099.6000000,1099.6000000,1099.6000000,1099.6000000,0
20160105,104800,1096.7000000,1099.6000000,1096.7000000,1099.6000000,388
20160105,104900,1096.9000000,1098.7000000,1096.7000000,1097.2000000,74
20160105,105000,1099.4000000,1099.4000000,1096.8000000,1097.0000000,113
20160105,105100,1096.9000000,1099.5000000,1096.9000000,1099.2000000,112
20160105,105200,1099.1000000,1099.2000000,1096.7000000,1096.7000000,323
20160105,105300,1098.8000000,1099.2000000,1096.7000000,1099.1000000,77
20160105,105400,1099.1000000,1099.2000000,1097.0000000,1097.0000000,104
20160105,105500,1098.6000000,1099.3000000,1097.0000000,1099.2000000,71
20160105,105600,1099.2000000,1099.4000000,1099.2000000,1099.4000000,5
20160105,105700,1099.5000000,1099.6000000,1097.5000000,1097.6000000,515
20160105,105800,1097.8000000,1099.0000000,1097.7000000,1099.0000000,206
20160105,105900,1098.9000000,1098.9000000,1097.6000000,1098.2000000,318
20160105,110000,1098.2000000,1098.5000000,1097.6000000,1098.3000000,111
20160105,110100,1098.4000000,1099.0000000,1097.6000000,1097.7000000,28
20160105,110200,1098.5000000,1098.6000000,1097.2000000,1097.2000000,464
20160105,110300,1097.4000000,1098.6000000,1097.3000000,1098.2000000,799
20160105,110400,1098.3000000,1099.6000000,1098.3000000,1099.5000000,94
20160105,110500,1099.5000000,1099.5000000,1099.5000000,1099.5000000,2
20160105,110600,1099.5000000,1099.5000000,1099.5000000,1099.5000000,1
20160105,110700,1099.5000000,1099.5000000,1099.5000000,1099.5000000,1
20160105,110800,1099.7000000,1099.7000000,1099.7000000,1099.7000000,9
20160105,110900,1099.7000000,1100.0000000,1099.7000000,1100.0000000,1380
20160105,111000,1100.0000000,1100.7000000,1100.0000000,1100.6000000,80
20160105,111100,1100.7000000,1101.0000000,1100.0000000,1100.8000000,156
20160105,111200,1100.7000000,1101.0000000,1099.8000000,1099.8000000,165
20160105,111300,1100.7000000,1100.9000000,1099.3000000,1100.3000000,636
20160105,111400,1100.2000000,1100.2000000,1100.2000000,1100.2000000,15
20160105,111500,1100.3000000,1101.0000000,1100.3000000,1101.0000000,68
20160105,111600,1101.0000000,1101.3000000,1101.0000000,1101.3000000,105
20160105,111700,1102.6000000,1102.6000000,1102.6000000,1102.6000000,0
20160105,111800,1101.4000000,1102.6000000,1101.4000000,1102.6000000,115
20160105,111900,1102.6000000,1102.7000000,1102.6000000,1102.6000000,12
20160105,112000,1102.5000000,1102.5000000,1102.5000000,1102.5000000,100
20160105,112100,1102.1000000,1102.1000000,1102.1000000,1102.1000000,1
20160105,112200,1102.1000000,1102.1000000,1102.1000000,1102.1000000,2
20160105,112300,1102.1000000,1102.1000000,1102.1000000,1102.1000000,5
20160105,112400,1102.1000000,1102.1000000,1102.1000000,1102.1000000,0
20160105,112500,1102.1000000,1102.1000000,1102.1000000,1102.1000000,1
20160105,112600,1102.1000000,1102.1000000,1102.1000000,1102.1000000,1
20160105,112700,1102.5000000,1102.5000000,1102.5000000,1102.5000000,0
20160105,112800,1102.5000000,1102.5000000,1102.5000000,1102.5000000,0
20160105,112900,1102.4000000,1102.5000000,1101.0000000,1102.5000000,151
20160105,113000,1102.5000000,1102.6000000,1102.5000000,1102.6000000,116
20160105,113100,1102.5000000,1102.8000000,1102.5000000,1102.8000000,149
20160105,113200,1103.1000000,1103.1000000,1103.1000000,1103.1000000,0
20160105,113300,1103.1000000,1103.1000000,1103.1000000,1103.1000000,0
20160105,113400,1103.1000000,1103.1000000,1103.1000000,1103.1000000,0
20160105,113500,1103.1000000,1103.1000000,1103.1000000,1103.1000000,0
20160105,113600,1103.2000000,1103.3000000,1103.1000000,1103.1000000,128
20160105,113700,1103.3000000,1103.3000000,1103.3000000,1103.3000000,28
20160105,113800,1103.3000000,1103.3000000,1103.3000000,1103.3000000,0
20160105,113900,1103.3000000,1103.3000000,1103.3000000,1103.3000000,10
20160105,114000,1103.3000000,1103.3000000,1103.3000000,1103.3000000,0
20160105,114100,1103.3000000,1103.3000000,1103.3000000,1103.3000000,0
20160105,114200,1103.3000000,1103.3000000,1103.3000000,1103.3000000,43
20160105,114300,1103.3000000,1103.3000000,1103.3000000,1103.3000000,0
20160105,114400,1103.3000000,1103.3000000,1103.3000000,1103.3000000,0
20160105,114500,1103.3000000,1103.3000000,1103.3000000,1103.3000000,20
20160105,114600,1103.2000000,1103.2000000,1103.2000000,1103.2000000,0
