userId,user_churned,average_events_weekend,average_events_weekday,num_songs_played_7d,num_ads_7d,num_error_7d,num_songs_played_30d,num_songs_played_90d,num_sessions,avg_time_per_session,avg_events_per_session,avg_gap_between_session,num_events,num_songs,num_artists,num_thumbs_down,num_thumbs_up,num_add_to_playlist,num_ads,num_add_friend,num_downgrade,num_upgrade,num_error,percentage_ad,days_since_active,repeats_ratio
13006,1,74.69230769230771,51.57142857142857,2289,0,4,2289,2289,43,13294.53488372093,64.55813953488372,3.738095238095238,2776,2289,1447,24,190,64,0,30,1,1,4,0.0,189,0.13848842289209262
13007,0,73.5,61.63888888888889,4654,17,5,4654,4654,88,13182.5,65.4659090909091,3.655172413793104,5761,4654,2481,50,456,147,17,67,1,1,5,0.002950876583926402,365,0.19746454662655774
13008,0,138.16666666666666,70.66666666666667,3058,15,3,3058,3058,34,22391.911764705877,111.11764705882355,10.363636363636363,3778,3058,1830,31,283,105,15,57,1,1,3,0.003970354685018529,364,0.16056245912361022
13009,0,84.16666666666667,63.193548387096776,2422,1,4,2422,2422,39,15494.794871794873,76.12820512820512,8.657894736842103,2969,2422,1526,23,202,68,1,48,1,0,4,0.0003368137420006736,368,0.12634186622625931
13010,0,78.5,64.48571428571428,4699,21,5,4699,4699,86,13453.883720930233,67.09302325581395,3.6823529411764704,5770,4699,2431,38,395,143,21,85,1,1,5,0.003639514731369151,359,0.19812726111938705
13011,0,80.0,65.84782608695652,2914,22,2,2914,2914,45,16140.911111111109,79.75555555555556,7.340909090909091,3589,2914,1798,19,264,92,22,33,1,1,2,0.006129841181387573,372,0.15442690459849007
13012,0,99.11764705882355,82.52173913043478,7524,21,6,7524,7524,101,18517.831683168315,91.85148514851484,3.11,9277,7524,3383,73,677,228,21,138,1,1,6,0.002263662822032985,366,0.25119617224880386
13013,0,106.63636363636364,72.19047619047619,2185,2,5,2185,2185,24,22751.25,112.04166666666669,13.304347826086955,2689,2185,1428,21,218,68,2,39,1,0,5,0.0007437709185570844,335,0.1318077803203661
13014,0,46.6,103.32142857142857,2723,3,3,2723,2723,31,21903.322580645163,108.35483870967742,10.433333333333334,3359,2723,1679,38,239,83,3,51,1,1,3,0.0008931229532598989,363,0.14359162688211535
13015,1,71.45454545454545,73.0,4570,14,3,4570,4570,73,15480.0,76.76712328767123,3.0972222222222223,5604,4570,2478,34,410,144,14,69,1,1,3,0.002498215560314061,262,0.1864332603938731
13016,1,61.57142857142857,69.36363636363636,1576,5,0,1576,1576,25,15623.6,78.28,9.458333333333334,1957,1576,1107,14,137,39,5,25,1,1,0,0.002554931016862545,275,0.10850253807106602
13017,0,111.33333333333331,50.91666666666666,1021,10,3,1021,1021,17,14862.529411764706,75.23529411764707,21.375,1279,1021,791,7,79,40,10,19,1,1,3,0.007818608287724784,371,0.06856023506366304
13018,1,81.75862068965517,88.90625,8803,15,6,8803,8803,133,16490.977443609023,82.0,1.0075757575757576,10906,8803,3806,95,822,290,15,160,1,1,6,0.0013753896937465616,201,0.2630921276837441
13019,1,24.5,89.22222222222223,709,0,0,709,709,9,19102.11111111111,94.66666666666669,17.75,852,709,565,7,60,18,0,8,1,1,0,0.0,153,0.06770098730606489
13020,1,77.36842105263158,100.49645390070921,13955,15,22,13955,13955,206,16880.490291262136,83.05825242718447,0.8487804878048779,17110,13955,4922,147,1234,432,15,227,1,1,22,0.0008766803039158388,267,0.3311357936223576
13021,0,63.25,56.64864864864865,2266,19,5,2266,2266,42,13499.380952380952,67.97619047619048,7.975609756097561,2855,2266,1511,27,213,76,19,41,1,1,5,0.006654991243432574,379,0.13371579876434248
13022,0,107.14285714285714,79.8125,3764,1,5,3764,3764,43,21800.860465116282,106.53488372093024,8.095238095238095,4581,3764,2134,34,335,134,1,58,1,1,5,0.00021829294913774285,363,0.177470775770457
13023,0,68.92307692307692,73.72340425531915,3555,10,6,3555,3555,49,17970.755102040814,89.0,6.729166666666668,4361,3555,2030,47,331,118,10,56,1,1,6,0.002293052052281587,354,0.16877637130801693
13024,1,122.9375,202.81395348837208,8655,34,9,8655,8655,112,19099.25,95.42857142857143,0.09009009009009007,10688,8655,3736,99,778,264,34,142,1,1,9,0.003181137724550898,68,0.2613518197573657
13025,1,125.14285714285714,73.26470588235293,2765,1,2,2765,2765,34,19961.264705882357,99.02941176470587,8.515151515151516,3367,2765,1712,33,222,88,1,40,1,1,2,0.00029700029700029703,303,0.14249547920433991
13026,0,65.53333333333333,78.96296296296295,8596,25,9,8596,8596,135,15811.288888888888,77.73333333333333,2.216417910447761,10494,8596,3702,71,773,272,25,132,1,1,9,0.00238231370306842,374,0.2604699860400186
13027,0,67.16666666666667,56.3125,1065,1,0,1065,1065,20,12963.1,65.2,18.36842105263158,1304,1065,802,10,97,33,1,21,1,0,0,0.0007668711656441718,364,0.08356807511737085
13028,1,103.125,67.46808510638297,3261,1,1,3261,3261,57,14226.877192982456,70.10526315789474,1.625,3996,3261,1917,29,295,112,1,63,1,1,1,0.00025025025025025025,127,0.1652867218644588
13029,1,60.33333333333334,73.48571428571428,2489,37,6,2489,2489,44,14028.704545454546,70.79545454545455,3.5348837209302326,3115,2489,1570,30,224,65,37,37,1,1,6,0.01187800963081862,179,0.142225793491362
13030,1,45.952380952380956,88.77192982456141,4915,10,3,4915,4915,84,14498.440476190475,71.72619047619048,1.144578313253012,6025,4915,2599,45,479,160,10,84,1,0,3,0.0016597510373443985,149,0.19552390640895226
13031,1,60.6875,94.6304347826087,4405,11,7,4405,4405,58,18661.793103448275,91.79310344827586,1.8947368421052633,5324,4405,2381,33,366,134,11,72,1,1,7,0.002066115702479339,145,0.190011350737798
13032,1,5.0,39.5,123,4,0,123,123,5,6465.6,32.6,11.25,163,123,115,1,10,2,4,2,1,1,0,0.024539877300613498,56,0.024390243902439046
13033,0,70.47058823529412,80.375,5671,6,7,5671,5671,80,17651.125,87.3125,4.113924050632911,6985,5671,2842,75,523,179,6,110,1,1,7,0.0008589835361488905,377,0.20789984129783112
13034,1,100.23529411764706,74.38095238095238,5229,10,6,5229,5229,75,17302.68,85.2,3.472972972972973,6390,5229,2670,49,454,172,10,84,1,1,6,0.001564945226917058,301,0.21227768215720025
13035,1,13.333333333333336,75.075,2497,8,3,2497,2497,35,17735.942857142858,86.94285714285714,8.235294117647058,3043,2497,1552,32,225,67,8,48,1,1,3,0.0026289845547157412,354,0.14016820184221068
13036,0,60.91666666666666,81.16379310344827,8860,20,6,8860,8860,147,14965.918367346938,73.99319727891157,1.9315068493150684,10877,8860,3722,86,807,290,20,154,1,1,6,0.001838742300266617,358,0.2731376975169301
13037,0,39.46153846153846,75.03333333333333,4071,11,5,4071,4071,72,14021.972222222224,69.65277777777777,4.577464788732393,5015,4071,2244,38,391,133,11,69,1,1,5,0.0021934197407776673,365,0.19307295504789976
13038,1,53.375,92.27848101265823,6616,35,11,6616,6616,109,15016.678899082568,74.71559633027523,1.2962962962962965,8144,6616,3082,56,624,209,35,92,1,1,11,0.004297642436149314,194,0.2385126964933495
13039,0,66.5925925925926,79.40206185567008,7788,14,7,7788,7788,117,16540.846153846152,81.19658119658119,2.6379310344827585,9500,7788,3500,85,668,232,14,147,1,0,7,0.0014736842105263158,366,0.2550077041602465
13040,1,106.31578947368419,115.74647887323944,8304,15,6,8304,8304,122,16909.77868852459,83.91803278688525,0.3884297520661157,10238,8304,3597,91,763,261,15,156,1,1,6,0.0014651299081851925,112,0.2580684007707129
13041,1,91.2,58.5,1222,10,1,1222,1222,18,17003.44444444444,83.83333333333333,19.529411764705888,1509,1222,902,10,107,34,10,31,1,1,1,0.006626905235255136,350,0.0957446808510638
13042,0,70.63636363636364,67.0952380952381,4039,14,7,4039,4039,75,13385.773333333333,66.72,4.3243243243243255,5004,4039,2208,46,367,116,14,86,1,1,7,0.002797761790567546,360,0.1743005694478832
13043,1,83.0,80.52941176470588,1436,10,2,1436,1436,19,18530.105263157893,93.89473684210527,12.388888888888891,1784,1436,1024,17,151,41,10,21,1,1,2,0.005605381165919282,242,0.1044568245125348
13044,0,75.25,68.67647058823529,4549,3,6,4549,4549,75,14974.146666666667,74.30666666666667,4.472972972972973,5573,4549,2428,47,434,144,3,82,1,0,6,0.0005383097075183922,367,0.19718619476808089
13045,1,17.0,70.0,65,5,0,65,65,2,8013.0,43.5,2.0,87,65,63,0,5,1,5,2,0,0,0,0.057471264367816084,6,0.0
13046,0,85.8,108.57142857142857,1571,7,4,1571,1571,16,24574.125,121.8125,23.066666666666666,1949,1571,1100,5,176,52,7,23,1,1,4,0.003591585428424833,366,0.09739019732654364
13047,0,77.5,61.21052631578947,1321,5,2,1321,1321,21,15542.047619047617,77.52380952380952,17.35,1628,1321,1005,18,107,33,5,33,1,1,2,0.003071253071253071,367,0.07267221801665402
13048,1,60.0,37.352941176470594,721,16,2,721,721,20,8992.8,46.75,4.894736842105263,935,721,587,9,65,22,16,7,1,1,2,0.017112299465240642,108,0.06241331484049927
13049,0,91.71428571428572,62.86363636363637,2760,6,4,2760,2760,52,13147.96153846154,65.53846153846153,6.588235294117648,3408,2760,1682,26,263,75,6,55,1,1,4,0.0017605633802816902,365,0.14492753623188406
13050,0,69.3888888888889,70.83333333333333,4514,9,5,4514,4514,72,15475.430555555557,76.375,4.661971830985915,5499,4514,2386,45,433,121,9,60,1,1,5,0.0016366612111292965,370,0.19539211342490026
13051,0,73.13157894736842,92.9568345323741,12717,21,18,12717,12717,188,16657.952127659573,83.51063829787235,1.4117647058823528,15700,12717,4720,129,1167,401,21,237,1,1,18,0.001337579617834395,364,0.3163481953290871
13052,0,48.0,77.02439024390246,2892,9,3,2892,2892,46,15649.695652173914,77.0,7.155555555555557,3542,2892,1741,31,265,113,9,57,1,1,3,0.002540937323546019,370,0.15110650069156295
13053,0,71.875,63.24,1756,4,2,1756,1756,33,13356.818181818182,65.33333333333333,10.4375,2156,1756,1209,20,154,55,4,22,1,1,2,0.0018552875695732839,380,0.10364464692482912
13054,1,55.57142857142857,65.66666666666667,2724,4,4,2724,2724,51,13231.529411764706,65.47058823529412,6.24,3339,2724,1663,36,235,80,4,43,1,1,4,0.0011979634621144056,349,0.14831130690161531
13055,1,57.28571428571429,86.95588235294117,5421,26,12,5421,5421,69,19697.594202898552,97.31884057971014,4.529411764705882,6715,5421,2747,48,500,163,26,93,1,1,12,0.0038719285182427397,345,0.20973990038738244
13056,0,91.23529411764706,77.64583333333333,7306,13,9,7306,7306,99,18345.939393939392,90.95959595959594,3.2142857142857144,9005,7306,3291,85,663,252,13,134,1,1,9,0.0014436424208772905,367,0.2432247467834656
13057,0,87.05882352941177,85.44642857142857,5153,6,9,5153,5153,70,18270.97142857143,89.5,4.608695652173913,6265,5153,2653,45,428,136,6,106,1,0,9,0.0009577015163607344,356,0.20706384630312435
13058,0,51.66666666666666,72.375,4046,3,9,4046,4046,70,14455.471428571429,71.18571428571428,4.695652173913044,4983,4046,2220,38,375,126,3,72,1,0,9,0.0006020469596628537,365,0.17869500741473054
13059,0,93.0,61.5,1305,22,0,1305,1305,23,14197.391304347828,70.95652173913044,15.0,1632,1305,960,11,102,44,22,36,1,1,0,0.013480392156862746,369,0.08659003831417622
13060,0,89.33333333333331,74.06666666666666,2496,11,2,2496,2496,34,18286.79411764706,89.0,10.363636363636363,3026,2496,1581,29,203,73,11,40,1,1,2,0.0036351619299405157,363,0.1390224358974359
13061,0,166.5,49.055555555555564,1242,4,1,1242,1242,20,15431.5,77.45,15.947368421052632,1549,1242,907,10,120,50,4,21,1,1,1,0.002582311168495804,360,0.08051529790660228
13062,0,79.57142857142857,67.25,2420,12,2,2420,2420,38,15816.289473684208,78.36842105263158,9.18918918918919,2978,2420,1542,28,212,69,12,48,1,1,2,0.0040295500335795825,365,0.13140495867768598
13063,0,72.54545454545455,74.48529411764707,5405,19,6,5405,5405,78,17106.089743589742,85.3974358974359,3.948051948051948,6661,5405,2699,54,490,183,19,92,1,1,6,0.002852424560876745,357,0.20555041628122106
13064,0,92.73076923076924,78.8953488372093,7559,14,9,7559,7559,105,17918.657142857144,87.58095238095238,2.8942307692307687,9196,7559,3362,63,682,231,14,142,1,1,9,0.0015224010439321444,366,0.2542664373594391
13065,0,68.7,82.18518518518519,4154,5,5,4154,4154,51,20276.156862745094,100.49019607843135,6.7,5125,4154,2273,45,391,144,5,67,1,0,5,0.000975609756097561,369,0.18343765045739047
13066,0,76.15384615384616,94.9518072289157,7262,15,13,7262,7262,87,20830.72413793104,101.96551724137932,3.546511627906977,8871,7262,3338,70,612,199,15,141,1,1,13,0.0016909029421711193,361,0.2480033048746901
13067,0,101.5,55.28846153846154,3173,12,3,3173,3173,53,14905.075471698114,73.39622641509433,6.288461538461537,3890,3173,1885,31,305,94,12,59,1,1,3,0.003084832904884319,357,0.15631894106523792
13068,0,108.85714285714286,62.42857142857143,2022,4,4,2022,2022,30,16528.866666666665,83.66666666666667,11.10344827586207,2510,2022,1352,11,167,70,4,46,1,0,4,0.0015936254980079682,355,0.12017804154302668
13069,1,63.33333333333334,59.58333333333334,1036,7,2,1036,1036,19,13473.736842105263,67.63157894736842,17.11111111111111,1285,1036,780,9,95,40,7,19,1,1,2,0.005447470817120622,322,0.07722007722007718
13070,0,53.714285714285715,69.86666666666666,1161,0,0,1161,1161,18,15854.444444444443,79.1111111111111,19.823529411764707,1424,1161,871,16,102,36,0,31,1,0,0,0.0,369,0.08613264427217915
13071,0,80.45454545454545,74.78571428571429,7348,4,8,7348,7348,110,16570.145454545454,81.24545454545455,2.81651376146789,8937,7348,3275,83,673,225,4,120,1,0,8,0.0004475774868524113,369,0.2494556341861731
13072,0,36.66666666666666,75.05555555555556,1151,18,1,1151,1151,19,14799.368421052632,76.89473684210526,17.666666666666668,1461,1151,863,13,115,33,18,23,1,1,1,0.012320328542094456,338,0.08079930495221542
13073,1,50.842105263157904,89.85294117647058,8249,17,6,8249,8249,125,16329.264,81.048,1.6290322580645162,10131,8249,3620,85,740,238,17,161,1,1,6,0.0016780179646629155,265,0.2590617044490241
13074,0,68.0952380952381,80.04545454545455,6906,14,3,6906,6906,95,18108.70526315789,89.2,3.3297872340425534,8474,6906,3187,66,604,239,14,127,1,1,3,0.0016521123436393677,373,0.2396466840428613
13075,1,69.25,67.75,664,0,1,664,664,15,11302.6,54.6,2.7142857142857144,819,664,550,6,60,20,0,15,1,0,1,0.0,53,0.04668674698795183
13076,0,85.0,82.07894736842105,2659,19,4,2659,2659,28,23505.571428571428,117.46428571428572,11.851851851851851,3289,2659,1635,25,259,75,19,53,1,1,4,0.005776831863788386,347,0.14328694998119595
13077,1,96.57142857142857,88.22448979591837,4657,11,5,4657,4657,53,21827.377358490565,107.07547169811322,4.403846153846153,5675,4657,2470,54,427,136,11,76,1,1,5,0.0019383259911894273,263,0.2001288383079236
13078,0,23.75,78.07317073170732,2690,7,0,2690,2690,41,16295.195121951218,80.39024390243901,7.9,3296,2690,1714,21,252,62,7,54,1,1,0,0.0021237864077669898,364,0.12490706319702605
13079,0,86.63636363636364,98.44827586206895,3084,28,4,3084,3084,32,24012.03125,119.0,11.225806451612904,3808,3084,1816,30,258,96,28,56,1,1,4,0.007352941176470587,365,0.1712062256809338
13080,1,50.4,91.55813953488372,3800,15,5,3800,3800,53,17828.169811320753,88.54716981132076,5.3269230769230775,4693,3800,2148,51,351,115,15,61,1,1,5,0.0031962497336458554,334,0.1697368421052632
13081,1,81.58823529411767,93.1304347826087,6342,37,9,6342,6342,97,16153.742268041235,80.54639175257732,1.4166666666666667,7813,6342,3071,60,594,183,37,125,1,1,9,0.004735696915397414,193,0.2292652160201829
13082,1,32.625,52.42857142857143,1998,2,5,1998,1998,46,10793.45652173913,53.54347826086956,6.111111111111112,2463,1998,1328,13,169,62,2,40,1,0,5,0.0008120178643930166,297,0.11311311311311313
13083,1,64.33333333333333,73.56,1634,3,3,1634,1634,26,15669.192307692307,78.15384615384616,10.16,2032,1634,1133,22,146,53,3,30,1,1,3,0.0014763779527559055,282,0.10342717258261937
13084,0,73.33333333333333,74.5625,2498,7,2,2498,2498,37,16973.216216216217,82.32432432432431,8.972222222222221,3046,2498,1560,31,205,82,7,31,1,1,2,0.0022980958634274463,360,0.12770216172938353
13085,0,98.75,72.23913043478261,7662,22,10,7662,7662,116,16315.422413793103,81.1293103448276,2.643478260869565,9411,7662,3446,90,690,234,22,150,1,1,10,0.0023376899373074057,369,0.2521534847298356
13086,0,63.66666666666666,59.72727272727273,1325,17,3,1325,1325,25,13237.56,67.84,14.25,1696,1325,977,19,124,34,17,38,1,1,3,0.010023584905660377,372,0.0943396226415094
13087,0,68.33333333333333,69.1774193548387,4153,17,8,4153,4153,67,15498.029850746267,76.25373134328358,4.803030303030303,5109,4153,2263,44,366,119,17,80,1,1,8,0.003327461342728518,358,0.17794365518902
13088,0,47.72222222222222,79.01492537313433,4984,10,7,4984,4984,77,16073.597402597405,79.9090909090909,4.144736842105264,6153,4984,2580,56,444,147,10,105,1,1,7,0.0016252234682268812,368,0.1996388443017657
13089,1,64.83333333333333,102.8148148148148,2860,17,3,2860,2860,38,18793.18421052632,93.52631578947368,1.135135135135135,3554,2860,1732,25,279,91,17,49,1,1,3,0.004783342712436691,64,0.14895104895104894
13090,1,70.74418604651162,99.11678832116787,13619,18,17,13619,13619,213,15773.023474178402,78.03286384976526,0.7830188679245284,16621,13619,4923,127,1292,413,18,229,1,1,17,0.0010829673304855304,282,0.3278507966811073
13091,0,61.6,67.69230769230771,1696,2,0,1696,1696,31,13667.161290322581,66.70967741935483,9.666666666666666,2068,1696,1155,26,148,53,2,14,1,0,0,0.000967117988394584,319,0.10672169811320753
13092,1,157.0,92.33333333333331,804,1,2,804,804,14,14377.214285714286,70.57142857142857,0.6923076923076923,988,804,627,6,70,27,1,11,1,0,2,0.0010121457489878543,19,0.0733830845771144
13093,1,27.375,75.05714285714286,2322,2,2,2322,2322,37,15440.324324324323,76.91891891891892,4.75,2846,2322,1486,24,197,64,2,44,1,1,2,0.0007027406886858749,199,0.1287683031869078
13094,0,87.375,55.125,2339,4,2,2339,2339,43,13500.860465116279,67.53488372093024,7.952380952380952,2904,2339,1483,24,220,80,4,25,1,0,2,0.0013774104683195593,363,0.13168020521590418
13095,0,84.6,81.08955223880595,5830,12,9,5830,5830,81,17821.666666666668,87.96296296296295,3.9,7125,5830,2871,54,538,180,12,89,1,1,9,0.0016842105263157893,366,0.2248713550600343
13096,0,96.6,82.02083333333333,13109,31,15,13109,13109,212,15339.325471698114,76.21698113207547,1.2180094786729858,16158,13109,4846,132,1200,402,31,243,1,1,15,0.0019185542765193715,371,0.3197040201388359
13097,1,115.0,84.34782608695652,1821,4,1,1821,1821,26,17413.46153846154,87.88461538461539,3.52,2285,1821,1249,19,178,60,4,43,1,1,1,0.00175054704595186,107,0.11422295442064802
13098,0,69.66666666666667,86.26515151515152,11189,9,12,11189,11189,165,16780.4303030303,82.94545454545455,1.7195121951219512,13686,11189,4374,106,966,352,9,182,1,0,12,0.000657606313020605,369,0.2977031012601662
13099,0,70.5806451612903,83.82,8600,25,14,8600,8600,129,16533.565891472866,81.93798449612403,2.2890625,10570,8600,3653,75,774,246,25,130,1,1,14,0.0023651844843897824,364,0.2681395348837209
13100,1,61.846153846153854,107.20338983050848,5774,18,11,5774,5774,71,20147.74647887324,100.40845070422537,3.3571428571428568,7129,5774,2890,69,509,186,18,111,1,1,11,0.002524898302707252,278,0.2170072739868375
13101,0,44.46153846153846,83.82142857142857,4343,5,4,4343,4343,60,17900.9,87.86666666666666,5.610169491525424,5272,4343,2382,54,391,143,5,53,1,1,4,0.0009484066767830047,362,0.18788855629749024
13102,0,42.0,69.91176470588235,2062,3,0,2062,2062,33,15478.212121212122,75.84848484848484,10.6875,2503,2062,1381,13,171,63,3,31,1,0,0,0.0011985617259288853,367,0.11445198836081473
13103,0,0.0,55.57142857142857,633,0,0,633,633,13,12192.615384615383,59.846153846153854,29.41666666666667,778,633,519,11,53,23,0,13,1,0,0,0.0,371,0.058451816745655576
13104,0,65.2,81.4,1924,2,1,1924,1924,25,19106.04,94.44,14.041666666666664,2361,1924,1292,17,179,54,2,42,1,1,1,0.0008470986869970351,359,0.12577962577962576
13105,1,69.42857142857143,114.96153846153848,2874,1,4,2874,2874,40,17952.35,86.875,0.6153846153846154,3475,2874,1769,28,220,82,1,42,1,0,4,0.00028776978417266187,43,0.1527487821851079
13106,0,82.81818181818181,75.82142857142857,4219,7,7,4219,4219,60,17402.7,85.95,5.627118644067797,5157,4219,2235,40,354,118,7,63,1,1,7,0.001357378320729106,364,0.1974401516947144
13107,0,86.6,59.714285714285715,1034,6,2,1034,1034,18,14307.055555555557,70.5,19.647058823529417,1269,1034,818,15,101,26,6,20,1,1,2,0.0047281323877068565,354,0.07253384912959382
13108,0,64.64705882352939,63.575,4973,29,5,4973,4973,97,12723.175257731958,63.762886597938135,3.2604166666666665,6185,4973,2564,48,440,149,29,91,1,1,5,0.004688763136620857,362,0.20410215161874126
13109,0,87.61538461538461,59.31578947368421,2788,4,5,2788,2788,42,16380.452380952383,80.78571428571429,8.170731707317072,3393,2788,1718,26,221,87,4,55,1,0,5,0.0011788977306218685,362,0.1423959827833573
13110,1,71.0,106.125,4637,15,6,4637,4637,58,19847.189655172413,98.84482758620688,1.2456140350877194,5733,4637,2429,45,426,155,15,74,1,1,6,0.002616431187859759,104,0.19085615699805916
13111,0,120.5,82.29411764705883,1535,11,0,1535,1535,18,20975.38888888889,104.5,15.176470588235292,1881,1535,1097,22,137,40,11,24,1,1,0,0.005847953216374269,353,0.09511400651465796
13112,0,71.3103448275862,88.4125,7381,11,11,7381,7381,102,18024.852941176472,89.61764705882355,3.0891089108910887,9141,7381,3371,75,683,247,11,153,1,1,11,0.001203369434416366,369,0.25511448313236684
13113,0,80.75,79.04444444444445,3950,3,3,3950,3950,58,16887.94827586207,83.60344827586206,5.807017543859649,4849,3950,2191,37,356,110,3,82,1,1,3,0.0006186842647968652,367,0.17721518987341767
13114,0,48.59090909090909,77.2,6871,21,7,6871,6871,110,15474.945454545454,76.39090909090909,2.7798165137614683,8403,6871,3206,66,597,201,21,128,1,1,7,0.0024991074616208496,365,0.2325716780672391
13115,0,43.5,71.57142857142857,2334,0,3,2334,2334,35,16571.628571428573,81.51428571428572,9.764705882352944,2853,2334,1509,17,204,75,0,31,1,0,3,0.0,366,0.1345329905741217
13116,0,61.17073170731707,96.6193181818182,15954,20,22,15954,15954,247,16039.55870445344,79.0,0.9634146341463414,19513,15954,5363,141,1380,487,20,297,1,1,22,0.0010249577204940296,367,0.35351635953365923
13117,0,70.95652173913044,91.24444444444444,7980,37,6,7980,7980,99,19910.828282828283,99.43434343434343,3.1020408163265305,9844,7980,3620,83,724,255,37,118,1,1,6,0.0037586347013409188,365,0.2466165413533835
13118,0,79.31818181818181,77.7216494845361,7551,27,10,7551,7551,112,16908.258928571428,82.89285714285714,2.774774774774775,9284,7551,3461,86,691,246,27,138,1,1,10,0.0029082292115467467,360,0.24116011124354386
13119,0,86.37142857142857,96.75155279503107,14942,55,24,14942,14942,223,16607.538116591928,83.40807174887892,1.1441441441441442,18600,14942,5245,149,1431,502,55,302,1,1,24,0.0029569892473118283,369,0.3395797082050596
13120,0,47.53846153846154,84.12857142857143,5367,6,2,5367,5367,72,18542.5,90.375,4.450704225352113,6507,5367,2771,38,496,157,6,99,1,1,2,0.0009220839096357767,370,0.2096143096702068
13121,0,54.41666666666666,86.01612903225808,4899,12,6,4899,4899,67,18060.462686567163,89.34328358208954,4.863636363636363,5986,4899,2547,48,469,135,12,91,1,1,6,0.002004677581022385,367,0.19391712594407015
13122,1,88.66666666666669,91.30769230769229,7098,24,8,7098,7098,95,18637.273684210526,91.76842105263157,1.6276595744680848,8718,7098,3295,72,622,247,24,131,1,1,8,0.002752924982794219,205,0.23922231614539305
13123,0,74.1111111111111,60.14285714285714,1914,15,3,1914,1914,32,14832.9375,73.46875,10.387096774193546,2351,1914,1272,19,172,54,15,32,1,1,3,0.0063802637175669925,367,0.11337513061650994
13124,0,97.03125,76.82692307692308,8983,38,10,8983,8983,128,17429.6640625,86.6796875,2.3385826771653537,11095,8983,3797,103,799,270,38,172,1,1,10,0.0034249662009914377,365,0.27451853501057555
13125,0,69.0,68.39705882352939,4389,31,7,4389,4389,69,15891.57971014493,78.40579710144928,4.764705882352942,5410,4389,2399,50,390,128,31,61,1,1,7,0.005730129390018484,367,0.19184324447482334
13126,0,74.1111111111111,77.72,5796,7,9,5796,5796,83,17240.072289156626,86.30120481927709,3.9146341463414633,7163,5796,2884,41,574,167,7,107,1,1,9,0.000977244171436549,368,0.2194616977225673
13127,0,59.38888888888889,68.47540983606558,4250,8,5,4250,4250,71,14853.802816901409,73.88732394366197,4.6571428571428575,5246,4250,2313,46,402,139,8,77,1,1,5,0.0015249714067861228,364,0.18282352941176472
13128,1,67.61538461538461,113.86,5253,37,8,5253,5253,84,15450.880952380952,78.23809523809524,0.7590361445783133,6572,5253,2682,45,521,164,37,116,1,1,8,0.005629945222154595,115,0.2040738625547306
13129,0,0.0,53.0,79,0,0,79,79,2,9768.5,53.0,148.0,106,79,75,0,9,3,0,1,1,0,0,0.0,291,0.0
13130,1,76.23076923076924,69.49056603773586,3789,2,2,3789,3789,74,12733.743243243245,63.16216216216216,1.4246575342465753,4674,3789,2161,41,340,123,2,62,1,1,2,0.00042789901583226365,138,0.1739245183425706
13131,0,42.642857142857146,79.17073170731706,3141,19,5,3141,3141,52,15051.365384615383,73.90384615384616,6.509803921568627,3843,3141,1883,21,262,110,19,72,1,1,5,0.004944054124381993,358,0.1595033428844317
13132,0,49.875,80.28571428571429,3052,9,5,3052,3052,45,16655.177777777782,83.8,7.272727272727272,3771,3052,1798,35,293,84,9,54,1,1,5,0.002386634844868735,356,0.15792922673656618
13133,0,71.95,87.12244897959185,8176,7,6,8176,8176,116,17549.456896551725,86.00862068965517,2.5130434782608697,9977,8176,3620,68,685,248,7,176,1,1,6,0.000701613711536534,366,0.25391389432485323
13134,0,94.78571428571428,66.76,5150,56,6,5150,5150,81,15786.617283950618,78.19753086419753,3.975,6334,5150,2659,37,406,170,56,89,1,1,6,0.00884117461319861,364,0.2007766990291262
13135,1,171.0,52.25,643,4,1,643,643,14,11672.0,57.0,5.230769230769232,798,643,530,3,71,17,4,13,1,1,1,0.005012531328320803,76,0.05909797822706064
13136,0,82.2,77.30769230769229,5471,12,6,5471,5471,81,16802.14814814815,82.33333333333333,3.9625,6669,5471,2760,53,474,166,12,123,1,1,6,0.0017993702204228519,377,0.21019923231584714
13137,1,81.33333333333333,84.29268292682926,3397,18,0,3397,3397,48,17492.208333333332,87.25,3.3829787234042548,4188,3397,1950,45,293,128,18,52,1,1,0,0.004297994269340974,183,0.16455696202531644
13138,0,72.36363636363636,82.06382978723406,3752,4,6,3752,3752,51,18313.470588235294,91.23529411764706,6.42,4653,3752,2145,46,344,141,4,88,1,1,6,0.0008596604341285192,362,0.1713752665245203
13139,1,107.875,132.15591397849462,24854,43,39,24854,24854,356,17289.983146067414,86.01685393258427,0.28732394366197184,30622,24854,6812,243,2274,783,43,454,1,1,39,0.0014042191888184964,274,0.4193288806630724
13140,0,92.41666666666669,91.03333333333332,11594,27,13,11594,11594,143,20146.94405594405,99.65734265734264,1.9577464788732395,14251,11594,4368,124,1018,350,27,223,1,1,13,0.001894603887446495,361,0.3012765223391409
13141,1,93.7,78.84285714285714,5228,10,7,5228,5228,76,16958.223684210527,84.94736842105263,3.373333333333333,6456,5228,2668,47,460,181,10,107,1,1,7,0.0015489467162329614,322,0.2063886763580719
13142,0,83.42105263157895,71.26744186046511,6204,39,11,6204,6204,89,17170.460674157304,86.6741573033708,3.6818181818181817,7714,6204,2971,64,568,200,39,98,1,1,11,0.005055742805289085,378,0.22421018697614448
