Time,BASEMENT::Des Heat Load [W],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BASEMENT::Des Heat Mass Flow [kg/s],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_BOTTOM::Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM::Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID::Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID::Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s] 
18:45:00,0.000000E+00,4.502589E+04,0.000000E+00,3.939188E+00,0.000000E+00,5.694598E+04,0.000000E+00,4.982326E+00,0.000000E+00,5.916241E+05,0.000000E+00,5.176243E+01,3.684299E+04,6.917794E+04,1.245890E+00,6.052511E+00,1.240304E+04,9.478485E+03,4.193724E-01,8.293281E-01,8.329947E+03,6.421714E+03,2.816513E-01,5.618737E-01,1.215183E+04,9.420372E+03,4.108788E-01,8.242453E-01,8.311731E+03,1.207885E+04,2.810354E-01,1.056828E+00,1.421053E+05,1.012559E+05,4.804857E+00,8.859456E+00,9.371022E+04,6.777934E+04,3.168512E+00,5.930409E+00,1.406781E+05,1.001369E+05,4.756604E+00,8.761579E+00,9.556164E+04,1.354742E+05,3.231110E+00,1.185319E+01,2.128615E+04,1.133260E+04,7.197188E-01,9.915534E-01,1.386522E+04,7.553971E+03,4.688034E-01,6.609403E-01,2.118836E+04,1.125599E+04,7.164125E-01,9.848524E-01,1.412046E+04,1.432020E+04,4.774331E-01,1.252932E+00 
18:50:00,0.000000E+00,4.502756E+04,0.000000E+00,3.939335E+00,0.000000E+00,5.688789E+04,0.000000E+00,4.977243E+00,0.000000E+00,5.910525E+05,0.000000E+00,5.171241E+01,3.739497E+04,6.913343E+04,1.264555E+00,6.048616E+00,1.240767E+04,9.375015E+03,4.195224E-01,8.202748E-01,8.332836E+03,6.356412E+03,2.817445E-01,5.561601E-01,1.215622E+04,9.316283E+03,4.110207E-01,8.151375E-01,8.314621E+03,1.145007E+04,2.811287E-01,1.001813E+00,1.421451E+05,1.001153E+05,4.806127E+00,8.759659E+00,9.373517E+04,6.707229E+04,3.169304E+00,5.868545E+00,1.407164E+05,9.905622E+04,4.757823E+00,8.667016E+00,9.558649E+04,1.290915E+05,3.231898E+00,1.129473E+01,2.136353E+04,1.121747E+04,7.223233E-01,9.814797E-01,1.391522E+04,7.482747E+03,4.704860E-01,6.547085E-01,2.126642E+04,1.114543E+04,7.190399E-01,9.751788E-01,1.417049E+04,1.368413E+04,4.791164E-01,1.197280E+00 
18:55:00,0.000000E+00,4.502865E+04,0.000000E+00,3.939430E+00,0.000000E+00,5.681678E+04,0.000000E+00,4.971021E+00,0.000000E+00,5.903493E+05,0.000000E+00,5.165089E+01,3.787503E+04,6.907055E+04,1.280789E+00,6.043114E+00,1.241152E+04,9.270389E+03,4.196491E-01,8.111203E-01,8.335249E+03,6.290353E+03,2.818237E-01,5.503801E-01,1.215989E+04,9.194375E+03,4.111417E-01,8.044706E-01,8.317037E+03,1.079767E+04,2.812080E-01,9.447303E-01,1.421791E+05,9.896290E+04,4.807235E+00,8.658828E+00,9.375626E+04,6.635702E+04,3.169989E+00,5.805962E+00,1.407484E+05,9.779566E+04,4.758864E+00,8.556717E+00,9.560741E+04,1.224569E+05,3.232576E+00,1.071423E+01,2.143103E+04,1.110050E+04,7.245991E-01,9.712451E-01,1.395882E+04,7.410270E+03,4.719557E-01,6.483670E-01,2.133455E+04,1.101589E+04,7.213371E-01,9.638438E-01,1.421410E+04,1.302190E+04,4.805868E-01,1.139337E+00 
19:00:00,0.000000E+00,4.502914E+04,0.000000E+00,3.939473E+00,0.000000E+00,5.673297E+04,0.000000E+00,4.963687E+00,0.000000E+00,5.895176E+05,0.000000E+00,5.157811E+01,3.829768E+04,6.898953E+04,1.295081E+00,6.036024E+00,1.241484E+04,9.168621E+03,4.197584E-01,8.022159E-01,8.337338E+03,6.225990E+03,2.818924E-01,5.447486E-01,1.216309E+04,9.062224E+03,4.112471E-01,7.929072E-01,8.319126E+03,1.015910E+04,2.812766E-01,8.888575E-01,1.422092E+05,9.783755E+04,4.808220E+00,8.560364E+00,9.377495E+04,6.565757E+04,3.170598E+00,5.744762E+00,1.407767E+05,9.642650E+04,4.759787E+00,8.436915E+00,9.562591E+04,1.159335E+05,3.233178E+00,1.014347E+01,2.149062E+04,1.098566E+04,7.266090E-01,9.611973E-01,1.399728E+04,7.338973E+03,4.732530E-01,6.421288E-01,2.139471E+04,1.087467E+04,7.233663E-01,9.514871E-01,1.425259E+04,1.236948E+04,4.818848E-01,1.082253E+00 
19:05:00,0.000000E+00,4.502902E+04,0.000000E+00,3.939462E+00,0.000000E+00,5.663786E+04,0.000000E+00,4.955365E+00,0.000000E+00,5.885712E+05,0.000000E+00,5.149530E+01,3.867569E+04,6.889173E+04,1.307864E+00,6.027467E+00,1.241772E+04,9.071463E+03,4.198535E-01,7.937149E-01,8.339157E+03,6.164285E+03,2.819522E-01,5.393496E-01,1.216589E+04,8.921789E+03,4.113393E-01,7.806192E-01,8.320946E+03,9.559093E+03,2.813365E-01,8.363600E-01,1.422360E+05,9.675780E+04,4.809098E+00,8.465891E+00,9.379164E+04,6.498402E+04,3.171143E+00,5.685829E+00,1.408020E+05,9.497510E+04,4.760616E+00,8.309918E+00,9.564245E+04,1.097654E+05,3.233718E+00,9.603786E+00,2.154403E+04,1.087474E+04,7.284109E-01,9.514921E-01,1.403175E+04,7.269904E+03,4.744158E-01,6.360856E-01,2.144863E+04,1.072461E+04,7.251856E-01,9.383571E-01,1.428707E+04,1.175126E+04,4.830481E-01,1.028162E+00 
19:10:00,0.000000E+00,4.502828E+04,0.000000E+00,3.939397E+00,0.000000E+00,5.653423E+04,0.000000E+00,4.946298E+00,0.000000E+00,5.875379E+05,0.000000E+00,5.140488E+01,3.901865E+04,6.877999E+04,1.319462E+00,6.017689E+00,1.242025E+04,8.980665E+03,4.199368E-01,7.857706E-01,8.340751E+03,6.106259E+03,2.820046E-01,5.342726E-01,1.216835E+04,8.780006E+03,4.114204E-01,7.682132E-01,8.322540E+03,9.021156E+03,2.813889E-01,7.892933E-01,1.422599E+05,9.574107E+04,4.809882E+00,8.376932E+00,9.380659E+04,6.434656E+04,3.171633E+00,5.630055E+00,1.408248E+05,9.350840E+04,4.761364E+00,8.181582E+00,9.565729E+04,1.041853E+05,3.234203E+00,9.115559E+00,2.159253E+04,1.076963E+04,7.300481E-01,9.422957E-01,1.406305E+04,7.204109E+03,4.754722E-01,6.303288E-01,2.149760E+04,1.057260E+04,7.268384E-01,9.250563E-01,1.431839E+04,1.119062E+04,4.841049E-01,9.791095E-01 
19:15:00,0.000000E+00,4.502692E+04,0.000000E+00,3.939278E+00,0.000000E+00,5.642596E+04,0.000000E+00,4.936824E+00,0.000000E+00,5.864562E+05,0.000000E+00,5.131024E+01,3.933339E+04,6.865831E+04,1.330105E+00,6.007042E+00,1.242248E+04,8.897524E+03,4.200104E-01,7.784962E-01,8.342160E+03,6.052697E+03,2.820510E-01,5.295863E-01,1.217054E+04,8.643886E+03,4.114924E-01,7.563028E-01,8.323950E+03,8.558857E+03,2.814353E-01,7.488451E-01,1.422813E+05,9.480032E+04,4.810587E+00,8.294622E+00,9.382005E+04,6.375311E+04,3.172074E+00,5.578131E+00,1.408455E+05,9.209148E+04,4.762043E+00,8.057603E+00,9.567066E+04,9.932807E+04,3.234642E+00,8.690582E+00,2.163707E+04,1.067165E+04,7.315515E-01,9.337232E-01,1.409179E+04,7.142400E+03,4.764423E-01,6.249297E-01,2.154256E+04,1.042532E+04,7.283560E-01,9.121690E-01,1.434714E+04,1.070120E+04,4.850754E-01,9.362888E-01 
19:20:00,0.000000E+00,4.502493E+04,0.000000E+00,3.939104E+00,0.000000E+00,5.631749E+04,0.000000E+00,4.927333E+00,0.000000E+00,5.853707E+05,0.000000E+00,5.121526E+01,3.962559E+04,6.853155E+04,1.339987E+00,5.995951E+00,1.242447E+04,8.822806E+03,4.200762E-01,7.719590E-01,8.343421E+03,6.004089E+03,2.820925E-01,5.253335E-01,1.217249E+04,8.521010E+03,4.115571E-01,7.455514E-01,8.325211E+03,8.182841E+03,2.814769E-01,7.159466E-01,1.423008E+05,9.394342E+04,4.811227E+00,8.219649E+00,9.383227E+04,6.320866E+04,3.172476E+00,5.530496E+00,1.408644E+05,9.080448E+04,4.762663E+00,7.944994E+00,9.568281E+04,9.530200E+04,3.235041E+00,8.338333E+00,2.167838E+04,1.058163E+04,7.329464E-01,9.258472E-01,1.411845E+04,7.085313E+03,4.773425E-01,6.199350E-01,2.158425E+04,1.029094E+04,7.297640E-01,9.004116E-01,1.437381E+04,1.029409E+04,4.859760E-01,9.006692E-01 
19:25:00,0.000000E+00,4.502233E+04,0.000000E+00,3.938876E+00,0.000000E+00,5.621302E+04,0.000000E+00,4.918193E+00,0.000000E+00,5.843231E+05,0.000000E+00,5.112360E+01,3.989853E+04,6.840407E+04,1.349216E+00,5.984797E+00,1.242627E+04,8.756552E+03,4.201358E-01,7.661622E-01,8.344559E+03,5.960488E+03,2.821301E-01,5.215188E-01,1.217427E+04,8.416163E+03,4.116156E-01,7.363778E-01,8.326349E+03,7.890182E+03,2.815145E-01,6.903420E-01,1.423185E+05,9.317097E+04,4.811811E+00,8.152066E+00,9.384345E+04,6.271390E+04,3.172845E+00,5.487209E+00,1.408817E+05,8.969296E+04,4.763234E+00,7.847740E+00,9.569394E+04,9.208480E+04,3.235408E+00,8.056860E+00,2.171693E+04,1.049965E+04,7.342483E-01,9.186743E-01,1.414333E+04,7.032925E+03,4.781829E-01,6.153514E-01,2.162316E+04,1.017413E+04,7.310778E-01,8.901912E-01,1.439870E+04,9.967345E+03,4.868166E-01,8.720828E-01 
19:30:00,0.000000E+00,4.501913E+04,0.000000E+00,3.938597E+00,0.000000E+00,5.611613E+04,0.000000E+00,4.909715E+00,0.000000E+00,5.833490E+05,0.000000E+00,5.103837E+01,4.015453E+04,6.827963E+04,1.357873E+00,5.973909E+00,1.242792E+04,8.698017E+03,4.201901E-01,7.610410E-01,8.345595E+03,5.921449E+03,2.821644E-01,5.181033E-01,1.217588E+04,8.330382E+03,4.116691E-01,7.288726E-01,8.327386E+03,7.666501E+03,2.815488E-01,6.707729E-01,1.423348E+05,9.247596E+04,4.812350E+00,8.091260E+00,9.385374E+04,6.226461E+04,3.173185E+00,5.447899E+00,1.408977E+05,8.876684E+04,4.763763E+00,7.766711E+00,9.570419E+04,8.954289E+04,3.235746E+00,7.834475E+00,2.175304E+04,1.042501E+04,7.354683E-01,9.121437E-01,1.416665E+04,6.984815E+03,4.789707E-01,6.111422E-01,2.165960E+04,1.007587E+04,7.323089E-01,8.815941E-01,1.442202E+04,9.707968E+03,4.876046E-01,8.493905E-01 
19:35:00,0.000000E+00,4.501537E+04,0.000000E+00,3.938268E+00,0.000000E+00,5.602914E+04,0.000000E+00,4.902104E+00,0.000000E+00,5.824715E+05,0.000000E+00,5.096160E+01,4.039560E+04,6.816075E+04,1.366025E+00,5.963508E+00,1.242942E+04,8.644908E+03,4.202401E-01,7.563946E-01,8.346547E+03,5.885502E+03,2.821959E-01,5.149583E-01,1.217737E+04,8.259047E+03,4.117183E-01,7.226315E-01,8.328338E+03,7.489743E+03,2.815803E-01,6.553094E-01,1.423499E+05,9.183548E+04,4.812850E+00,8.035224E+00,9.386329E+04,6.184608E+04,3.173501E+00,5.411283E+00,1.409125E+05,8.798004E+04,4.764255E+00,7.697874E+00,9.571371E+04,8.746324E+04,3.236061E+00,7.652536E+00,2.178700E+04,1.035539E+04,7.366157E-01,9.060525E-01,1.418859E+04,6.939495E+03,4.797118E-01,6.071772E-01,2.169387E+04,9.991410E+03,7.334666E-01,8.742047E-01,1.444396E+04,9.494834E+03,4.883458E-01,8.307444E-01 
19:40:00,0.000000E+00,4.501109E+04,0.000000E+00,3.937893E+00,0.000000E+00,5.595277E+04,0.000000E+00,4.895422E+00,0.000000E+00,5.816976E+05,0.000000E+00,5.089389E+01,4.062330E+04,6.804830E+04,1.373725E+00,5.953669E+00,1.243082E+04,8.595786E+03,4.202863E-01,7.520971E-01,8.347427E+03,5.851760E+03,2.822251E-01,5.120062E-01,1.217874E+04,8.196897E+03,4.117640E-01,7.171942E-01,8.329219E+03,7.342004E+03,2.816095E-01,6.423848E-01,1.423639E+05,9.123510E+04,4.813317E+00,7.982697E+00,9.387221E+04,6.144949E+04,3.173797E+00,5.376585E+00,1.409264E+05,8.728047E+04,4.764716E+00,7.636671E+00,9.572260E+04,8.567014E+04,3.236356E+00,7.495666E+00,2.181903E+04,1.028932E+04,7.376979E-01,9.002723E-01,1.420928E+04,6.896066E+03,4.804110E-01,6.033775E-01,2.172618E+04,9.915383E+03,7.345584E-01,8.675532E-01,1.446466E+04,9.310339E+03,4.890451E-01,8.146038E-01 
19:45:00,0.000000E+00,4.500631E+04,0.000000E+00,3.937475E+00,0.000000E+00,5.588642E+04,0.000000E+00,4.889618E+00,0.000000E+00,5.810212E+05,0.000000E+00,5.083471E+01,4.083897E+04,6.794178E+04,1.381018E+00,5.944349E+00,1.243211E+04,8.549870E+03,4.203294E-01,7.480800E-01,8.348246E+03,5.819781E+03,2.822523E-01,5.092084E-01,1.218002E+04,8.141099E+03,4.118065E-01,7.123127E-01,8.330038E+03,7.214864E+03,2.816367E-01,6.312623E-01,1.423772E+05,9.066712E+04,4.813756E+00,7.933006E+00,9.388059E+04,6.107053E+04,3.174075E+00,5.343430E+00,1.409395E+05,8.664055E+04,4.765151E+00,7.580686E+00,9.573095E+04,8.408179E+04,3.236634E+00,7.356709E+00,2.184931E+04,1.022603E+04,7.387211E-01,8.947352E-01,1.422885E+04,6.854095E+03,4.810723E-01,5.997054E-01,2.175673E+04,9.844948E+03,7.355907E-01,8.613910E-01,1.448423E+04,9.146264E+03,4.897066E-01,8.002496E-01 
19:50:00,0.000000E+00,4.500110E+04,0.000000E+00,3.937019E+00,0.000000E+00,5.582880E+04,0.000000E+00,4.884576E+00,0.000000E+00,5.804290E+05,0.000000E+00,5.078290E+01,4.104370E+04,6.783973E+04,1.387941E+00,5.935421E+00,1.243332E+04,8.506591E+03,4.203698E-01,7.442937E-01,8.349013E+03,5.789259E+03,2.822778E-01,5.065380E-01,1.218122E+04,8.090200E+03,4.118464E-01,7.078598E-01,8.330805E+03,7.103716E+03,2.816622E-01,6.215388E-01,1.423896E+05,9.012603E+04,4.814171E+00,7.885665E+00,9.388850E+04,6.070627E+04,3.174339E+00,5.311560E+00,1.409518E+05,8.604659E+04,4.765562E+00,7.528722E+00,9.573884E+04,8.265321E+04,3.236897E+00,7.231728E+00,2.187800E+04,1.016495E+04,7.396908E-01,8.893915E-01,1.424740E+04,6.813277E+03,4.816992E-01,5.961342E-01,2.178567E+04,9.778684E+03,7.365688E-01,8.555937E-01,1.450278E+04,8.998033E+03,4.903335E-01,7.872814E-01 
19:55:00,0.000000E+00,4.499548E+04,0.000000E+00,3.936527E+00,0.000000E+00,5.577868E+04,0.000000E+00,4.880192E+00,0.000000E+00,5.799090E+05,0.000000E+00,5.073740E+01,4.123845E+04,6.774107E+04,1.394527E+00,5.926789E+00,1.243447E+04,8.465555E+03,4.204078E-01,7.407035E-01,8.349734E+03,5.759990E+03,2.823019E-01,5.039773E-01,1.218235E+04,8.043330E+03,4.118840E-01,7.037593E-01,8.331526E+03,7.005614E+03,2.816863E-01,6.129565E-01,1.424014E+05,8.960805E+04,4.814566E+00,7.840348E+00,9.389601E+04,6.035480E+04,3.174590E+00,5.280810E+00,1.409636E+05,8.549072E+04,4.765953E+00,7.480091E+00,9.574633E+04,8.135639E+04,3.237147E+00,7.118274E+00,2.190524E+04,1.010572E+04,7.406114E-01,8.842093E-01,1.426501E+04,6.773432E+03,4.822945E-01,5.926481E-01,2.181314E+04,9.715798E+03,7.374973E-01,8.500920E-01,1.452039E+04,8.862808E+03,4.909288E-01,7.754510E-01 
20:00:00,0.000000E+00,4.498950E+04,0.000000E+00,3.936004E+00,0.000000E+00,5.573494E+04,0.000000E+00,4.876365E+00,0.000000E+00,5.794499E+05,0.000000E+00,5.069724E+01,4.142404E+04,6.764479E+04,1.400803E+00,5.918366E+00,1.243554E+04,8.426423E+03,4.204438E-01,7.372799E-01,8.350416E+03,5.731797E+03,2.823246E-01,5.015107E-01,1.218342E+04,7.999805E+03,4.119196E-01,6.999516E-01,8.332208E+03,6.918225E+03,2.817090E-01,6.053115E-01,1.424127E+05,8.911001E+04,4.814942E+00,7.796774E+00,9.390318E+04,6.001448E+04,3.174829E+00,5.251036E+00,1.409747E+05,8.496684E+04,4.766326E+00,7.434258E+00,9.575347E+04,8.016935E+04,3.237385E+00,7.014424E+00,2.193114E+04,1.004803E+04,7.414868E-01,8.791617E-01,1.428176E+04,6.734403E+03,4.828607E-01,5.892334E-01,2.183926E+04,9.655683E+03,7.383802E-01,8.448325E-01,1.453715E+04,8.738365E+03,4.914951E-01,7.645637E-01 
20:05:00,0.000000E+00,4.498321E+04,0.000000E+00,3.935454E+00,0.000000E+00,5.569659E+04,0.000000E+00,4.873010E+00,0.000000E+00,5.790419E+05,0.000000E+00,5.066155E+01,4.160120E+04,6.755000E+04,1.406794E+00,5.910072E+00,1.243656E+04,8.389301E+03,4.204779E-01,7.340321E-01,8.351062E+03,5.704795E+03,2.823462E-01,4.991483E-01,1.218443E+04,7.959485E+03,4.119534E-01,6.964242E-01,8.332855E+03,6.840040E+03,2.817306E-01,5.984715E-01,1.424234E+05,8.863336E+04,4.815302E+00,7.755072E+00,9.391003E+04,5.968669E+04,3.175058E+00,5.222356E+00,1.409854E+05,8.447428E+04,4.766684E+00,7.391164E+00,9.576031E+04,7.907819E+04,3.237614E+00,6.918959E+00,2.195581E+04,9.992047E+03,7.423207E-01,8.742637E-01,1.429772E+04,6.696342E+03,4.834003E-01,5.859034E-01,2.186413E+04,9.598287E+03,7.392211E-01,8.398110E-01,1.455311E+04,8.623299E+03,4.920346E-01,7.544967E-01 
20:10:00,0.000000E+00,4.497663E+04,0.000000E+00,3.934878E+00,0.000000E+00,5.566280E+04,0.000000E+00,4.870054E+00,0.000000E+00,5.786771E+05,0.000000E+00,5.062963E+01,4.176977E+04,6.745595E+04,1.412494E+00,5.901844E+00,1.243753E+04,8.353977E+03,4.205104E-01,7.309416E-01,8.351676E+03,5.678874E+03,2.823668E-01,4.968805E-01,1.218539E+04,7.921951E+03,4.119855E-01,6.931405E-01,8.333469E+03,6.769585E+03,2.817512E-01,5.923078E-01,1.424337E+05,8.817626E+04,4.815647E+00,7.715080E+00,9.391660E+04,5.937047E+04,3.175278E+00,5.194690E+00,1.409957E+05,8.400943E+04,4.767028E+00,7.350496E+00,9.576686E+04,7.806909E+04,3.237834E+00,6.830675E+00,2.197924E+04,9.937607E+03,7.431130E-01,8.695006E-01,1.431289E+04,6.659167E+03,4.839130E-01,5.826508E-01,2.188776E+04,9.543260E+03,7.400200E-01,8.349967E-01,1.456827E+04,8.516222E+03,4.925473E-01,7.451287E-01 
20:15:00,0.000000E+00,4.496980E+04,0.000000E+00,3.934280E+00,0.000000E+00,5.563286E+04,0.000000E+00,4.867435E+00,0.000000E+00,5.783485E+05,0.000000E+00,5.060089E+01,4.193051E+04,6.736206E+04,1.417930E+00,5.893630E+00,1.243846E+04,8.320271E+03,4.205413E-01,7.279927E-01,8.352262E+03,5.653942E+03,2.823864E-01,4.946992E-01,1.218630E+04,7.886870E+03,4.120162E-01,6.900714E-01,8.334055E+03,6.705719E+03,2.817708E-01,5.867205E-01,1.424436E+05,8.773702E+04,4.815979E+00,7.676650E+00,9.392291E+04,5.906498E+04,3.175490E+00,5.167962E+00,1.410055E+05,8.356933E+04,4.767358E+00,7.311992E+00,9.577316E+04,7.713122E+04,3.238045E+00,6.748622E+00,2.200155E+04,9.884554E+03,7.438670E-01,8.648589E-01,1.432733E+04,6.622799E+03,4.844011E-01,5.794689E-01,2.191025E+04,9.490313E+03,7.407803E-01,8.303644E-01,1.458271E+04,8.416046E+03,4.930354E-01,7.363643E-01 
20:20:00,0.000000E+00,4.496274E+04,0.000000E+00,3.933663E+00,0.000000E+00,5.560621E+04,0.000000E+00,4.865104E+00,0.000000E+00,5.780507E+05,0.000000E+00,5.057483E+01,4.208422E+04,6.726785E+04,1.423128E+00,5.885387E+00,1.243934E+04,8.288028E+03,4.205710E-01,7.251719E-01,8.352822E+03,5.629918E+03,2.824052E-01,4.925973E-01,1.218718E+04,7.853954E+03,4.120456E-01,6.871917E-01,8.334615E+03,6.647457E+03,2.817896E-01,5.816234E-01,1.424532E+05,8.731417E+04,4.816300E+00,7.639655E+00,9.392901E+04,5.876945E+04,3.175695E+00,5.142106E+00,1.410151E+05,8.315136E+04,4.767678E+00,7.275425E+00,9.577925E+04,7.625519E+04,3.238250E+00,6.671979E+00,2.202283E+04,9.832755E+03,7.445865E-01,8.603268E-01,1.434111E+04,6.587171E+03,4.848670E-01,5.763517E-01,2.193171E+04,9.439194E+03,7.415056E-01,8.258920E-01,1.459649E+04,8.321828E+03,4.935012E-01,7.281212E-01 
