target,vehicle_id,datetime,make,model,year,vehicle_class,engine_type,make_code_Make A,make_code_Make B,make_code_Make E,make_code_Make C,make_code_Make D,model_code_Model E1,model_code_Model A4,model_code_Model B1,model_code_Model B2,model_code_Model A2,model_code_Model A3,model_code_Model B3,model_code_Model C2,model_code_Model A1,model_code_Model A5,model_code_Model A6,model_code_Model C1,model_code_Model D1,model_code_Model E2,vehicle_class_code_Truck-Tractor,vehicle_class_code_Truck,vehicle_class_code_Bus,vehicle_class_code_Transport,engine_type_code_Engine E,engine_type_code_Engine C,engine_type_code_Engine B,engine_type_code_Engine F,engine_type_code_Engine H,engine_type_code_Engine D,engine_type_code_Engine A,engine_type_code_Engine G,voltage,current,resistance,cycle,engine_age
0,35,2020-01-05 20:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.74923120907572,0.15896583161256994,86.52812799361679,59.0,3
0,35,2020-01-05 22:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.72693835125396,0.1589745569310535,85.30155834407033,60.0,3
0,35,2020-01-06 00:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.62272500486279,0.15885319033489878,87.04464499085199,61.0,3
0,35,2020-01-06 02:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.882818016559124,0.1587484422329023,83.83062925243617,62.0,3
0,35,2020-01-06 04:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.883794559444265,0.15906377492063647,83.9709184439761,63.0,3
0,35,2020-01-06 06:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.930574354106215,0.15885336067517056,85.41751063952142,64.0,3
0,35,2020-01-06 08:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.911628402441574,0.15899893908687088,88.51112984191509,65.0,3
0,35,2020-01-06 10:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.931889359450581,0.15905647468354114,88.13349504628323,66.0,3
0,35,2020-01-06 12:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.99634635621351,0.15916156240095616,87.32568294461409,67.0,3
0,35,2020-01-06 14:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.03421971746674,0.15903072726318698,86.18771017122377,68.0,3
0,35,2020-01-06 16:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.91944961346126,0.1590031198168773,86.02976195214526,69.0,3
0,35,2020-01-06 18:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.890968636344388,0.15904814536598744,85.29078987384504,70.0,3
0,35,2020-01-06 20:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.279046941145273,0.1591166988717588,85.26800230146955,71.0,3
0,35,2020-01-06 22:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.261363884076935,0.15917389099945076,82.36203112704791,72.0,3
0,35,2020-01-07 00:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.32258985010832,0.15923693014746676,83.41846974196483,73.0,3
0,35,2020-01-07 02:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.158167371858328,0.15922797386675513,84.36385142753642,74.0,3
0,35,2020-01-07 04:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.960061481645587,0.15940830366578132,85.55883850211319,75.0,3
0,35,2020-01-07 06:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.801469857363644,0.15912261338805925,85.83710792867298,76.0,3
0,35,2020-01-07 08:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.790336882677336,0.1590898929040048,86.60437448625801,77.0,3
0,35,2020-01-07 10:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.610558485350056,0.1590992306116858,84.84087385938895,78.0,3
0,35,2020-01-07 12:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.575686202294564,0.15891808996636414,85.7168775266674,79.0,3
0,35,2020-01-07 14:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.596699934736387,0.15892341163548646,86.76683834966532,80.0,3
0,35,2020-01-07 16:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.525752771350419,0.1592683613355318,84.01338937850716,81.0,3
0,35,2020-01-07 18:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.57804364484342,0.15927625008444388,84.7752452834118,82.0,3
0,35,2020-01-07 20:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.603197688105375,0.15908310722035507,86.35180171113743,83.0,3
0,35,2020-01-07 22:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.427871946063476,0.159286242193245,86.10935952273644,84.0,3
0,35,2020-01-08 00:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.433617311743555,0.1595238387629515,82.62101332997251,85.0,3
0,35,2020-01-08 02:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.533104869272588,0.1596997363326224,84.79605297965247,86.0,3
0,35,2020-01-08 04:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.591503308576062,0.15966559519937962,86.34653555503391,87.0,3
0,35,2020-01-08 06:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.548081373472426,0.15966671748318287,85.60255150715771,88.0,3
0,35,2020-01-08 08:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.556487581208296,0.15969139995887624,87.18531469579035,89.0,3
0,35,2020-01-08 10:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.665749219028529,0.15966424742818866,86.95756882383503,90.0,3
0,35,2020-01-08 12:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.690784211192467,0.15997186592222926,85.9552668278521,91.0,3
0,35,2020-01-08 14:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.693715110925345,0.15992912834744835,84.29589090685334,92.0,3
0,35,2020-01-08 16:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.585561879720302,0.1598109919701684,84.74972025040731,93.0,3
0,35,2020-01-08 18:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.514069047582286,0.1594906486029932,86.33924147269222,94.0,3
0,35,2020-01-08 20:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.659939471848626,0.1594406451530077,85.89901221389503,95.0,3
0,35,2020-01-08 22:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.647554215718324,0.15908340157250364,84.78665967610307,96.0,3
0,35,2020-01-09 00:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.518644326978476,0.15907931790599586,85.36749254764068,97.0,3
0,35,2020-01-09 02:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.69669145837576,0.1588096020396136,87.57313132358549,98.0,3
0,35,2020-01-09 04:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.718343045116644,0.15882044391647826,87.1750493312239,99.0,3
0,35,2020-01-09 06:00:00,Make A,Model A6,2017,Bus,Engine F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.632812563399177,0.15884905559621812,84.08199392986258,100.0,3
0,36,2020-01-01 00:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.960779427053955,0.1790695129271483,76.79879916423356,1.0,5
0,36,2020-01-01 02:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.881148949347105,0.17895390563205468,76.61459458973998,2.0,5
0,36,2020-01-01 04:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.684944625725588,0.1799096092361017,76.21174054492509,3.0,5
0,36,2020-01-01 06:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.670542891187726,0.1794738315244233,76.14719683458654,4.0,5
0,36,2020-01-01 08:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.594826039760248,0.17947799134485984,75.9374747061942,5.0,5
0,36,2020-01-01 10:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.535276395684349,0.17849074428058054,75.88535934962044,6.0,5
0,36,2020-01-01 12:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.601560262670391,0.17843802758372146,75.84449128086686,7.0,5
0,36,2020-01-01 14:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.562184808330553,0.1775776046150344,75.43242719742719,8.0,5
0,36,2020-01-01 16:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.4909369004486,0.1769934274048755,75.33501313973885,9.0,5
0,36,2020-01-01 18:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.468601499995383,0.17717985585482826,75.15262409625149,10.0,5
0,36,2020-01-01 20:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.557613104608093,0.17762193626029335,74.76240722258079,11.0,5
0,36,2020-01-01 22:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.435464667802064,0.1785133005583815,74.70862901348842,12.0,5
0,36,2020-01-02 00:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.478594609022933,0.17787431821492228,74.2562805914338,13.0,5
0,36,2020-01-02 02:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.603978318291073,0.177205543121801,74.16861196622898,14.0,5
0,36,2020-01-02 04:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.648882948818185,0.17731362049156024,74.01322567359834,15.0,5
0,36,2020-01-02 06:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.555334554476357,0.17659508491707715,73.54755216787915,16.0,5
0,36,2020-01-02 08:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.471233947410607,0.17665970835956088,73.36058015939443,17.0,5
0,36,2020-01-02 10:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.463882465671553,0.17629392261278315,73.5410039120538,18.0,5
0,36,2020-01-02 12:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.321463885415065,0.17620094875881273,73.35058056121123,19.0,5
0,36,2020-01-02 14:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.38150226300797,0.17475618260055178,73.27437951360156,20.0,5
0,36,2020-01-02 16:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.35835495749813,0.1760500295371092,72.77359202210698,21.0,5
0,36,2020-01-02 18:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.263025021470295,0.17677317393493122,73.21846989293334,22.0,5
0,36,2020-01-02 20:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.26487389195875,0.17580709993257676,73.46079898673685,23.0,5
0,36,2020-01-02 22:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.362352217810596,0.17590949192005753,73.25608704528655,24.0,5
0,36,2020-01-03 00:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.240110513750446,0.17497253702523502,73.45822762272228,25.0,5
0,36,2020-01-03 02:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.088501580839365,0.17571842853971534,73.4662479029518,26.0,5
0,36,2020-01-03 04:00:00,Make B,Model B1,2015,Truck-Tractor,Engine H,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.086095659885176,0.17493906850211371,73.43250161076857,27.0,5
