Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),BASEMENT_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_BOTTOM_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_MID_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_TOP_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),EMS:currentDayOfMonth [](TimeStep),EMS:currentDayOfWeek [](TimeStep),EMS:currentTimeOfDay [](TimeStep),EMS:currentHoliday [](TimeStep),BASEMENT:Zone Air Temperature [C](TimeStep),CORE_BOTTOM:Zone Air Temperature [C](TimeStep),CORE_MID:Zone Air Temperature [C](TimeStep),CORE_TOP:Zone Air Temperature [C](TimeStep),GROUNDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),MIDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_4:Zone Air Temperature [C](TimeStep),TOPFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),Whole Building:Facility Total Building Electric Demand Power [W](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),HW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),BLDG_LIGHT_SCH:Schedule Value [](TimeStep),COOLSYS1 CHILLER 1:Chiller Evaporator Outlet Temperature [C](TimeStep),COOLSYS1 CHILLER 2:Chiller Evaporator Outlet Temperature [C](TimeStep),HEATSYS1 BOILER:Boiler Outlet Temperature [C](TimeStep) 
 07/01  12:35:00,25.15,20.1201184662009,63.6666666666667,3.475,78.3333333333333,19169.5104108416,13623.8988237472,13623.8988237472,13623.8988237472,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1.,7.,12.5833333333333,0.0,24.0005866252891,24.0010836666696,24.0010695881148,24.0011065941078,24.770468696799,24.7417401312727,24.0011449177015,23.8686838483822,24.0011689307869,22.8537167120078,24.0011383373408,24.0010929243738,24.0011602065778,22.5763455906237,24.0011635740429,24.0011205875516,24.0011882688844,22.6294163072098,25.8363770417194,734436.772361227,355016.124926326,1089452.89728755,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  12:40:00,25.2,20.1130767882751,63.3333333333333,3.6,76.6666666666667,19169.5104108416,13623.8988237472,13623.8988237472,13623.8988237472,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1.,7.,12.6666666666667,0.0,24.000585367921,24.001080445073,24.0010664198453,24.0011046048846,24.7717890770406,24.7434451739099,24.0011381743649,23.8654109809318,24.0011643684795,22.862226354277,24.0011316145382,24.0010913417771,24.0011557500217,22.588313022889,24.0011576600336,24.0011195086274,24.001184515082,22.6482634998907,25.8638044269523,734436.772361227,354969.248190905,1089406.02055213,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  12:45:00,25.25,20.1057959442163,63.,3.725,75.,19169.5104108416,13623.8988237472,13623.8988237472,13623.8988237472,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1.,7.,12.75,0.0,24.0005841736154,24.0010774742135,24.0010635866271,24.0011027774881,24.7729748469097,24.7450144879323,24.0011316832839,23.8624556176578,24.0011599726584,22.8707723377857,24.0011254177392,24.0010897301837,24.0011515501386,22.600681604887,24.0011522314526,24.0011183447422,24.0011809056865,22.6676982516182,25.8906099192064,734436.772361227,354917.271990991,1089354.04435222,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  12:50:00,25.3,20.0982794543967,62.6666666666667,3.85,73.3333333333333,19169.5104108416,13623.8988237472,13623.8988237472,13623.8988237472,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1.,7.,12.8333333333333,0.0,24.0005830389416,24.0010747695792,24.0010610372571,24.0011010688644,24.7741086799409,24.7465367901128,24.0011256012829,23.8598381369183,24.0011557981363,22.8818204456086,24.0011196028435,24.0010880857403,24.001147562467,22.615759333605,24.0011470874725,24.0011170902856,24.0011774002091,22.6898525105636,25.9166358036901,734436.772361227,354856.745113746,1089293.51747497,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  12:55:00,25.35,20.0905261272945,62.3333333333333,3.975,71.6666666666667,19169.5104108416,13623.8988237472,13623.8988237472,13623.8988237472,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1.,7.,12.9166666666667,0.0,24.0005819613419,24.0010723119343,24.0010587431083,24.0010994517159,24.7752965686409,24.7481173112399,24.0011199335367,23.8575239366403,24.0011518283353,22.8977074065903,24.0011141444418,24.0010864035889,24.0011437589184,22.6357093789442,24.0011421974192,24.0011156898698,24.0011739699825,22.7170195953024,25.9422196785767,734436.772361227,354786.682110662,1089223.45447189,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  13:00:00,25.4,20.0825362450403,62.,4.1,70.,19169.5104108416,13623.8988237472,13623.8988237472,13623.8988237472,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1.,7.,13.,0.0,24.0005809377778,24.0010700865737,24.0010566855208,24.0010979222904,24.7766522335664,24.7498661685543,24.0011146464574,23.8554946385068,24.0011480417207,22.9205462483195,24.0011090053591,24.001084694177,24.0011401165646,22.6625207603651,24.0011375334612,24.001114265798,24.0011706018217,22.7506894826006,25.9671948622246,734436.772361227,354707.492283474,1089144.2646447,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  13:05:00,25.4083333333333,20.0767619364471,61.9166666666667,4.23333333333333,70.,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,13.0833333333333,0.0,24.0004330775803,24.0008881328065,24.0008848323018,24.0009527362842,24.7964018410797,24.7698996462682,24.0009751654972,23.7334757761743,24.0009999485335,22.8292537281272,24.0009720735373,23.9542919710098,24.0009959302305,22.5749170690734,24.0010307212676,24.0010138860843,24.0010531080048,22.6705610882881,26.0378508660192,659675.681758945,346135.506356158,1005811.1881151,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  13:10:00,25.4166666666667,20.0709783711787,61.8333333333333,4.36666666666667,70.,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,13.1666666666667,0.0,24.0003877499898,24.0007956737374,24.0007843634852,24.0008340674059,24.7983609798319,24.773377530637,24.0008131032907,23.6980043962747,24.0008611329766,22.8384591428526,24.0007946614842,23.9357420413171,24.0008476386049,22.5891817690931,24.0008346346623,24.0008104761301,24.0008874486121,22.6923751437801,26.072034424886,659675.681758945,342525.947724683,1002201.62948363,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  13:15:00,25.425,20.0651823739647,61.75,4.5,70.,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,13.25,0.0,24.0003721204522,24.0007418775008,24.0007270392603,24.0007648582263,24.7982516562107,24.7744310747834,24.0007313531345,23.6777355078651,24.0007880786291,22.8726788644476,24.0007094032783,23.920213214059,24.0007721642952,22.6271787714871,24.0007372806223,24.000712850326,24.0008007894335,22.7369211700466,26.0988419495699,659675.681758945,341350.853694749,1001026.53545369,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  13:20:00,25.4333333333333,20.0593619444857,61.6666666666667,4.63333333333333,70.,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,13.3333333333333,0.0,24.0003581210779,24.0006956246467,24.0006782908441,24.000706580473,24.7985812308959,24.7755598025652,24.0006717922534,23.6638013289947,24.0007315469862,22.9251581687262,24.0006494350478,23.9066611857126,24.0007148999763,22.6828369278348,24.0006692928758,24.0006471568025,24.0007356107652,22.7986327640869,26.1234952056914,659675.681758945,340431.078376111,1000106.76013506,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  13:25:00,25.4416666666667,20.0535465797915,61.5833333333333,4.76666666666667,70.,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,13.4166666666667,0.0,24.0003449685807,24.0006545077993,24.0006353253958,24.00065579704,24.7999804080458,24.777512498326,24.0006254777986,23.6524904785277,24.0006853351751,22.992648045338,24.0006039629807,23.894028949614,24.0006687330303,22.7529251072417,24.0006185020621,24.0005994913902,24.0006837688061,22.874557237847,26.1478716767405,659675.681758945,339735.944942616,999411.626701562,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  13:30:00,25.45,20.0477147062478,61.5,4.9,70.,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,13.5,0.0,24.0003325621009,24.00061778705,24.0005972619269,24.0006112978112,24.8024830737565,24.7804098410309,24.0005891099303,23.6427064082449,24.0006472821423,23.074246653589,24.0005690268109,23.8820271542154,24.0006311757527,22.836738772347,24.0005800746202,24.000564358781,24.0006421640858,22.9633943295974,26.1718986136573,659675.681758945,339188.083635926,998863.765394871,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  13:35:00,25.4583333333333,20.0418587969892,61.4166666666667,5.03333333333333,70.,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,13.5833333333333,0.0,24.0003208396209,24.0005849575017,24.0005634975858,24.0005722710733,24.806007988174,24.7842295839723,24.000560791834,23.6343639672373,24.0006161193993,23.1691250353069,24.0005423297021,23.8709148848744,24.0006007378468,22.9329957198574,24.0005510856092,24.0005384427938,24.0006088514094,23.0642205652497,26.1958644646843,659675.681758945,338750.40475219,998426.086511135,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  13:40:00,25.4666666666667,20.0359981179006,61.3333333333333,5.16666666666667,70.,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,13.6666666666667,0.0,24.0003097502718,24.0005555708206,24.0005335151457,24.0005380706366,24.8104974792507,24.7889307141119,24.0005386076141,23.6271020180434,24.000590488211,23.276083367796,24.0005218072438,23.8604984340959,24.0005759769068,23.0406624885303,24.000529149911,24.0005192944066,24.0005821399739,23.1759491831962,26.2194808040979,659675.681758945,338393.696885146,998069.378644091,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  13:45:00,25.475,20.0301246760056,61.25,5.3,70.,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,13.75,0.0,24.0002992521813,24.000529226353,24.0005068549224,24.0005080843262,24.8158713005747,24.7944499061722,24.0005211793005,23.6206016651566,24.0005693130407,23.3937302059798,24.0005059681635,23.8505946301046,24.0005557413515,23.1584215408124,24.0005124952081,24.0005050670499,24.0005606445555,23.2972883724234,26.2430246308859,659675.681758945,338098.394964484,997774.076723429,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  13:50:00,25.4833333333333,20.0242331698834,61.1666666666667,5.43333333333333,70.,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,13.8333333333333,0.0,24.0002893083196,24.0005055930565,24.0004831347005,24.0004817937247,24.822036771613,24.8007066250745,24.0005074889002,23.6147307848943,24.0005517965449,23.5208417192881,24.0004937213447,23.8411172058942,24.000539173303,23.2851588741029,24.0004998214965,24.0004944483531,24.000543315323,23.4271170915841,26.2661515815688,659675.681758945,337852.088264335,997527.77002328,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  13:55:00,25.4916666666667,20.0183305404322,61.0833333333333,5.56666666666667,70.,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,13.9166666666667,0.0,24.0002798857519,24.00048438324,24.0004620255156,24.0004587491606,24.8289050754577,24.8076229996628,24.0004967446691,23.6093690636763,24.0005372848566,23.6550150256584,24.000484244763,23.8320144338638,24.0005255844001,23.4189697979318,24.0004901613496,24.0004864910308,24.0005293189779,23.5636505088956,26.2891021590071,659675.681758945,337646.050826358,997321.732585303,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  14:00:00,25.5,20.0124263056064,61.,5.7,70.,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,14.,0.0,24.0002709548365,24.0004653466902,24.0004432381696,24.0004385581808,24.8363612584264,24.8151032548263,24.0004883375995,23.6044542856679,24.0005252579548,23.7947568875572,24.0004769103343,23.8232461700594,24.0005144257138,23.5584898583859,24.0004827857796,24.0004804971827,24.0005179954744,23.7055690950422,26.311501538834,659675.681758945,337474.002559387,997149.684318332,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  14:05:00,25.4916666666667,19.9921333754297,60.9166666666667,5.7,70.8333333333333,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,14.0833333333333,0.0,24.0002633917069,24.0004497630428,24.0004281404379,24.0004230357729,24.8442983826721,24.8230537366888,24.0004843509739,23.599546207096,24.0005175090127,23.9379177792935,24.0004740853073,23.8144670050459,24.0005076464336,23.7017982331791,24.000480614816,24.0004796409471,24.0005117951465,23.8510349886044,26.3334054692526,659675.681758945,337202.465952597,996878.147711542,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  14:10:00,25.4833333333333,19.9718445075926,60.8333333333333,5.7,71.6666666666667,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,14.1666666666667,0.0,24.0002562452969,24.0004375260176,24.0004146433618,24.0004096775363,24.8514541819496,24.8313920681289,24.0004844437254,23.5949979662973,24.0005137896343,23.9929614692913,24.0004718631768,23.8057762272364,24.0005019378403,23.8477322841023,24.0004793348289,24.0004793509872,24.0005069976405,23.9815260594232,26.3540326906279,659675.681758945,336900.178782162,996575.860541107,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  14:15:00,25.475,19.9515616580448,60.75,5.7,72.5,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,14.25,0.0,24.0002494704734,24.0004271563216,24.0004015642525,24.0003980955811,24.855772591047,24.839813274495,24.0004879458575,23.5905923836976,24.0005135278456,23.9995618761233,24.0004704458554,23.7973066890138,24.0004974515326,23.9816615134368,24.0004809507009,24.0004817804461,24.000505315556,23.997964245769,26.3700541083424,659675.681758945,336692.137750049,996367.819508995,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  14:20:00,25.4666666666667,19.9312710020501,60.6666666666667,5.7,73.3333333333333,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,14.3333333333333,0.0,24.0002430468864,24.000418015885,24.000392501686,24.0003901677543,24.8577228214254,24.8466334653966,24.0004912508233,23.5862938544792,24.000513569279,24.0004070616596,24.000473880182,23.7892789720118,24.0004975863716,23.9980466557291,24.0004858748566,24.0004874147115,24.0005070138987,24.0001680085419,26.3813296012087,659675.681758945,336879.632000029,996555.313758974,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  14:25:00,25.4583333333333,19.9109800505561,60.5833333333333,5.7,74.1666666666667,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,14.4166666666667,0.0,24.0002369555011,24.0004094920671,24.0003860059743,24.0003829339364,24.8585307190536,24.8497522597342,24.0004932645229,23.5821521028295,24.0005129139021,24.0005253575006,24.0004794798323,23.7811924085003,24.0005000262394,24.0001841287313,24.0004890570591,24.0004910268513,24.000507742964,24.0004841552663,26.3904869020201,659675.681758945,337164.332316184,996840.014075129,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  14:30:00,25.45,19.8906954086674,60.5,5.7,75.,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,14.5,0.0,24.0002311792011,24.0004015892795,24.0003797970025,24.0003763005641,24.8588103311689,24.851052187099,24.000494287036,23.5781417704552,24.000511748848,24.0005433115121,24.0004829796325,23.773235990443,24.0005011752508,24.0004832106881,24.0004906824094,24.0004928824658,24.0005075628526,24.0005334597302,26.3979710123783,659675.681758945,337435.851904053,997111.533662998,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  14:35:00,25.4416666666667,19.8704025016231,60.4166666666667,5.7,75.8333333333333,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,14.5833333333333,0.0,24.0002257009024,24.0003941121303,24.0003737894296,24.0003701381567,24.8589187118215,24.8515860072435,24.0004935847925,23.572391210466,24.0005093115922,24.000543093133,24.0004839880855,23.7637177224803,24.0005005445454,24.0005283172773,24.0004904885997,24.0004929284139,24.0005060898262,24.0005396791572,26.4047627667131,659675.681758945,337653.506282938,997329.188041883,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  14:40:00,25.4333333333333,19.8501051233141,60.3333333333333,5.7,76.6666666666667,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,14.6666666666667,0.0,24.0002205049758,24.00038697422,24.0003679873739,24.0003642394988,24.8588916714813,24.8517062893832,24.0004917831363,23.5651858320356,24.0005060991681,24.0005373276589,24.000483387329,23.7529947892437,24.0004987620432,24.0005331291568,24.0004889268089,24.0004915351261,24.0005036023088,24.0005361186442,26.4104631239774,659675.681758945,337821.484209647,997497.165968593,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  14:45:00,25.425,19.8298187487147,60.25,5.7,77.5,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,14.75,0.0,24.0002155764434,24.0003802288624,24.0003624735605,24.0003586846748,24.8587510804315,24.851576105108,24.0004893595034,23.5573918213675,24.0005025494792,24.0005292396452,24.0004818304676,23.7412660912924,24.0004963570843,24.0005292521195,24.0004866004047,24.0004893605331,24.0005005988207,24.0005293169994,26.415472950007,659675.681758945,337947.07667941,997622.758438355,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  14:50:00,25.4166666666667,19.8095245800829,60.1666666666667,5.7,78.3333333333333,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,14.8333333333333,0.0,24.0002109015115,24.0003738632497,24.0003572552263,24.0003534878867,24.8585465889233,24.8512932003212,24.0004864660832,23.5490514764981,24.0004987937056,24.000520050344,24.0004795984165,23.7295487139288,24.0004935398654,24.0005223701575,24.000483784686,24.0004867231641,24.0004972970397,24.000521147324,26.4194149190595,659675.681758945,338029.519436588,997705.201195533,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  14:55:00,25.4083333333333,19.7892350342545,60.0833333333333,5.7,79.1666666666667,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,14.9166666666667,0.0,24.0002064661242,24.0003678435527,24.0003523019141,24.0003486070125,24.8583119865397,24.8509462044706,24.0004831736633,23.5402754108477,24.0004948933294,24.0005104629819,24.0004768248711,23.7169703222226,24.00049040941,24.0005140838262,24.0004805900145,24.0004837660151,24.0004937839337,24.0005124433509,26.4227291158693,659675.681758945,338067.613526235,997743.295285181,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  15:00:00,25.4,19.7689473700193,60.,5.7,80.,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,15.,0.0,24.0002022564032,24.0003621305969,24.0003475376979,24.0003439435412,24.8580712159024,24.8505813508358,24.0004795022894,23.5311165652267,24.0004908747421,24.0005008206093,24.0004730714108,23.7045683195369,24.0004869577472,24.0005050720729,24.0004764490073,24.0004804824838,24.0004900287183,24.0005034242847,26.4251749106833,659675.681758945,338050.324262207,997726.006021153,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
 07/01  15:05:00,25.3916666666667,19.7617327956302,60.,5.7,80.,13418.6572875891,9536.72917662304,9536.72917662304,9536.72917662304,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1180.3385480208,760.63841241444,1180.3127381164,760.63841241444,1.,7.,15.0833333333333,0.0,24.0001979238873,24.0003562128293,24.0003425125183,24.0003379861508,24.8578372432474,24.8501843083024,24.0004746538274,23.5216003704656,24.0004860116211,24.0004899383763,24.0004686355439,23.6913651017395,24.0004825833153,24.000494565955,24.0004701911657,24.0004744870193,24.0004839950427,24.0004907865047,26.4269554536503,708564.472967736,338115.785678909,1046680.25864665,21.,82.2,6.7,24.,0.9,6.7,6.7,76.6966399383285 
