fraud,driver_relationship_child,policy_state_nv,authorities_contacted_fire,collision_type_front,incident_day,policy_deductable,num_vehicles_involved,num_claims_past_year,policy_state_wa,policy_state_id,policy_liability,incident_type_collision,collision_type_side,customer_gender_female,authorities_contacted_ambulance,driver_relationship_na,num_insurers_past_5_years,policy_state_az,incident_type_theft,authorities_contacted_police,policy_state_ca,num_injuries,incident_month,customer_age,authorities_contacted_none,num_witnesses,total_claim_amount,policy_annual_premium,customer_gender_male,months_as_customer,driver_relationship_spouse,vehicle_claim,policy_state_or,police_report_available,incident_dow,injury_claim,incident_severity,incident_type_breakin,collision_type_rear,incident_hour,driver_relationship_self,driver_relationship_other,auto_year,customer_education,collision_type_na
0,0,0,1,1,4,750,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,3,41,0,0,52830.0,3000,1,7,0,39630.0,0,0,0,13200.0,2,0,0,8,0,1,2017,4,0
0,0,0,0,0,24,750,2,0,0,0,2,1,0,0,0,0,1,1,0,1,0,0,12,32,0,0,22500.0,2650,1,94,0,22500.0,0,1,1,0.0,1,0,1,7,1,0,2019,4,0
0,0,0,0,0,22,750,2,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,2,69,0,1,35000.0,3000,0,198,0,10000.0,0,0,4,25000.0,1,0,0,20,1,0,2016,1,0
0,0,0,1,1,19,750,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,7,68,0,0,52000.0,2950,1,180,0,37000.0,0,0,4,15000.0,2,0,0,6,1,0,2018,1,0
0,0,0,0,0,22,750,2,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,10,38,1,0,29869.0,2700,1,53,0,9169.0,0,0,1,20700.0,0,0,1,6,1,0,2017,3,0
0,1,0,0,1,28,750,2,0,0,0,1,1,0,0,1,0,2,0,0,0,0,1,8,27,0,0,91467.0,3000,1,55,0,38067.0,1,0,2,53400.0,2,0,0,10,0,0,2020,2,0
0,0,0,0,0,15,750,1,0,0,0,2,0,0,1,0,1,1,0,0,1,0,0,9,63,0,0,9000.0,2650,0,178,0,9000.0,1,0,6,0.0,0,1,0,7,0,0,2014,1,1
1,0,0,0,1,7,750,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,8,46,0,3,17500.0,3000,1,30,0,17500.0,0,1,2,0.0,1,0,0,16,1,0,2020,4,0
0,0,0,0,1,9,750,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,9,58,1,3,26011.0,2850,1,61,0,4111.0,1,0,0,21900.0,0,0,0,14,0,1,2017,4,0
0,0,0,0,1,13,750,2,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,6,46,0,0,7500.0,2900,0,144,0,7500.0,0,0,3,0.0,0,0,0,18,1,0,2016,4,0
0,0,0,0,0,11,750,2,0,0,0,1,1,1,0,0,0,3,0,0,0,1,0,12,31,1,0,40423.0,2800,0,29,0,13023.0,0,0,2,27400.0,0,0,0,4,1,0,2013,3,0
0,0,0,0,1,3,750,2,0,1,0,2,1,0,0,0,0,1,0,0,1,0,2,9,57,0,2,72500.0,3000,1,79,0,12500.0,0,1,1,60000.0,1,0,0,17,0,1,2018,3,0
0,0,0,1,1,5,750,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,4,52,0,0,49500.0,3000,1,181,0,28500.0,0,0,4,21000.0,2,0,0,15,1,0,2019,3,0
0,0,0,0,1,8,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,5,40,0,2,24500.0,2800,1,131,0,24500.0,0,1,2,0.0,1,0,0,14,1,0,2013,2,0
0,0,0,0,0,11,750,3,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,12,55,0,2,44106.0,3000,0,201,0,8506.0,0,1,2,35600.0,0,0,1,13,1,0,2016,3,0
0,0,0,0,0,13,750,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,12,50,0,0,44700.0,3000,1,139,0,1000.0,0,1,4,43700.0,0,1,0,6,0,0,2011,1,1
0,0,0,0,1,20,750,4,0,0,0,0,1,0,1,0,0,1,0,0,1,1,4,10,54,0,3,61500.0,2950,0,79,0,26000.0,0,1,6,35500.0,2,0,0,7,1,0,2009,1,0
0,0,0,0,0,8,750,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,9,36,0,0,16500.0,2700,1,101,0,16500.0,0,0,6,0.0,1,0,0,10,0,0,2020,4,1
0,0,0,0,1,4,750,2,0,0,0,2,1,0,1,0,0,1,0,0,1,1,0,11,28,0,0,18000.0,3000,0,105,0,18000.0,0,1,0,0.0,1,0,0,5,1,0,2016,3,0
0,0,0,0,1,5,750,2,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,11,48,0,0,25018.0,3000,1,77,0,15618.0,1,0,1,9400.0,1,0,0,12,1,0,2016,3,0
0,0,0,0,1,18,750,2,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,3,37,0,1,37000.0,2650,1,84,1,19500.0,0,1,0,17500.0,1,0,0,4,0,0,2016,1,0
0,0,1,0,1,31,750,2,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,12,53,1,0,4000.0,3000,1,93,1,4000.0,0,0,1,0.0,0,0,0,21,0,0,2014,4,0
0,0,0,0,0,11,750,3,0,0,0,1,1,1,1,0,0,2,0,0,1,1,0,2,19,0,2,15500.0,2650,0,13,0,15500.0,0,1,0,0.0,1,0,0,7,1,0,2015,1,0
0,0,0,0,0,16,750,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3,69,1,0,1000.0,2550,1,288,0,1000.0,0,0,5,0.0,0,0,0,19,1,0,2007,3,0
0,0,0,0,1,24,750,2,0,0,0,3,1,0,1,0,0,5,0,0,0,1,0,10,34,1,2,16000.0,3000,0,6,0,16000.0,0,0,3,0.0,0,0,0,5,1,0,2018,3,0
0,0,0,0,1,24,750,2,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,7,56,1,3,13500.0,3000,1,95,0,13500.0,0,0,2,0.0,0,0,0,11,1,0,2018,3,0
0,0,0,0,1,3,750,3,0,1,0,1,1,0,0,0,0,2,0,0,1,0,4,9,35,0,1,41000.0,2650,1,34,0,31500.0,0,1,1,9500.0,2,0,0,14,1,0,2016,3,0
0,0,0,0,0,7,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,11,68,0,0,33874.0,2850,0,107,0,7474.0,0,1,3,26400.0,1,0,1,9,1,0,2015,1,0
0,0,1,0,1,24,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,8,26,0,2,43861.0,3000,1,58,0,9561.0,0,0,5,34300.0,1,0,0,11,1,0,2019,3,0
0,0,0,0,1,22,750,2,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,10,59,1,3,10000.0,2800,0,41,0,10000.0,0,0,1,0.0,0,0,0,16,1,0,2017,3,0
0,0,0,0,0,18,750,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,11,48,0,0,34692.0,3000,0,112,0,16192.0,0,0,0,18500.0,1,1,0,13,0,0,2017,1,1
0,0,0,0,0,14,750,3,0,0,1,1,1,0,1,0,0,1,0,0,1,0,3,1,58,0,3,35781.0,3000,0,109,0,22481.0,0,1,0,13300.0,1,0,1,4,1,0,2017,3,0
0,0,0,0,0,5,750,2,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,11,31,0,0,15250.0,3000,0,65,0,9150.0,0,1,1,6100.0,1,0,0,4,1,0,2016,3,0
0,0,0,0,0,18,750,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,10,46,0,1,18000.0,3000,1,143,0,18000.0,0,1,4,0.0,1,0,0,19,1,0,2019,3,0
0,0,0,0,0,20,750,1,0,0,0,3,0,0,1,0,1,1,0,1,1,0,0,2,54,0,0,16500.0,3000,0,123,0,16500.0,1,0,2,0.0,1,0,0,8,0,0,2015,3,1
0,0,0,0,1,20,750,3,0,1,0,1,1,0,0,0,0,1,0,0,1,0,4,11,34,0,0,42500.0,3000,1,8,0,35500.0,0,1,2,7000.0,2,0,0,15,1,0,2019,3,0
0,0,0,0,1,21,750,2,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,10,47,0,1,17500.0,2500,1,184,0,17500.0,0,1,0,0.0,0,0,0,3,1,0,2014,1,0
0,0,0,0,1,12,750,2,0,0,0,0,1,0,1,0,0,2,0,0,1,1,1,12,37,0,1,42084.0,3000,0,48,1,31584.0,0,1,3,10500.0,2,0,0,8,0,0,2013,1,0
0,0,0,0,1,22,750,4,0,0,0,2,1,0,1,0,0,1,0,0,1,1,4,8,54,0,1,39182.0,3000,0,179,0,34282.0,0,1,3,4900.0,2,0,0,16,1,0,2017,3,0
0,0,0,0,0,12,750,1,0,0,0,2,1,1,0,0,0,1,0,0,1,1,0,10,48,0,0,18500.0,3000,1,87,0,18500.0,0,0,5,0.0,1,0,0,17,1,0,2011,1,0
0,0,0,0,0,31,750,1,1,0,0,2,0,0,1,0,1,1,0,0,1,1,0,3,52,0,0,15522.0,3000,0,127,0,8822.0,0,0,6,6700.0,0,1,0,5,0,0,2017,1,1
0,0,0,0,1,27,750,4,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,5,51,0,2,38029.0,3000,0,144,0,15929.0,0,1,0,22100.0,1,0,0,8,1,0,2015,3,0
0,0,0,1,0,10,750,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,2,48,0,0,42500.0,3000,0,251,0,35500.0,0,0,6,7000.0,2,0,1,9,1,0,2016,3,0
0,0,0,0,1,6,750,3,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,10,28,0,3,36853.0,3000,0,83,1,22753.0,1,1,6,14100.0,1,0,0,7,0,0,2015,4,0
0,0,0,0,0,28,750,2,0,0,0,2,1,1,0,0,0,1,1,0,1,0,0,4,23,0,1,23952.0,2800,1,26,0,12952.0,0,0,6,11000.0,0,0,0,3,1,0,2019,2,0
0,0,0,0,1,12,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,12,45,0,2,21169.0,2600,1,151,0,19269.0,0,1,3,1900.0,1,0,0,11,1,0,2017,3,0
0,0,0,0,0,22,750,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,62,0,0,11000.0,2600,1,157,0,11000.0,0,0,1,0.0,0,1,0,10,0,0,2017,4,1
0,0,0,0,0,19,750,3,0,0,0,3,1,0,1,0,0,3,0,0,1,1,1,1,26,0,2,39126.0,3000,0,15,0,36026.0,0,1,5,3100.0,2,0,1,18,1,0,2020,1,0
0,0,0,0,0,2,750,2,0,0,0,3,1,1,1,0,0,2,0,0,0,1,0,5,54,1,2,11000.0,3000,0,20,0,11000.0,0,0,3,0.0,0,0,0,19,1,0,2016,3,0
0,0,0,0,1,31,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,7,62,0,0,12500.0,3000,0,223,1,12500.0,0,1,2,0.0,1,0,0,1,0,0,2017,3,0
0,0,0,0,0,24,750,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,25,1,0,16000.0,3000,1,80,0,16000.0,0,0,3,0.0,0,0,1,9,1,0,2018,3,0
0,0,0,0,1,18,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,7,33,0,1,14401.0,3000,1,94,0,7901.0,0,0,3,6500.0,0,0,0,7,1,0,2017,3,0
0,0,0,1,0,4,750,2,0,0,0,0,1,0,1,0,0,2,0,0,0,1,1,3,37,0,1,50500.0,3000,0,56,0,35500.0,0,0,0,15000.0,2,0,1,14,1,0,2018,4,0
0,0,0,0,0,1,750,3,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,2,61,0,3,20664.0,3000,1,222,1,12364.0,0,1,4,8300.0,1,0,0,7,0,0,2020,1,0
0,0,0,0,0,12,750,2,0,0,0,0,1,1,1,0,0,3,0,0,1,1,2,1,25,0,0,32781.0,3000,0,9,0,18281.0,0,1,5,14500.0,1,0,0,18,1,0,2014,3,0
0,0,0,0,0,9,750,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,65,0,0,25772.0,3000,0,134,0,14072.0,0,0,2,11700.0,0,1,0,2,0,0,2019,3,1
0,0,0,1,0,22,750,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,5,65,0,1,66500.0,3000,1,115,0,46500.0,0,0,2,20000.0,2,0,0,11,0,1,2016,4,0
0,0,0,0,1,15,750,4,0,0,0,2,1,0,0,0,0,1,0,0,1,1,4,7,50,0,1,35500.0,3000,1,144,0,14000.0,0,1,0,21500.0,1,0,0,18,1,0,2012,4,0
0,0,0,0,1,24,750,4,0,0,0,2,1,0,1,0,0,1,1,0,1,0,2,11,33,0,1,81500.0,3000,0,86,0,31500.0,0,1,6,50000.0,2,0,0,14,1,0,2019,3,0
0,0,0,0,1,27,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,5,38,0,2,31000.0,3000,0,14,1,31000.0,0,1,0,0.0,2,0,0,11,0,0,2017,1,0
0,0,0,0,0,14,750,3,0,0,0,1,1,0,0,0,0,3,0,0,1,1,0,12,21,0,2,17000.0,3000,1,11,0,17000.0,0,1,5,0.0,1,0,1,21,1,0,2018,3,0
0,0,0,0,1,26,750,3,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,4,62,0,3,35710.0,3000,0,194,0,24910.0,0,1,4,10800.0,2,0,0,6,1,0,2013,3,0
0,0,0,0,1,5,750,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,3,48,1,0,14583.0,3000,1,96,0,7083.0,0,0,1,7500.0,0,0,0,14,1,0,2016,3,0
0,0,0,0,0,11,750,1,1,0,0,1,1,0,1,0,0,4,0,0,0,1,0,11,20,1,0,4500.0,3000,0,16,0,4500.0,0,0,0,0.0,0,0,1,9,0,1,2002,3,0
0,0,0,0,0,4,750,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,5,57,0,0,23247.0,2450,0,254,0,13747.0,0,0,5,9500.0,0,1,0,17,0,0,2013,1,1
0,0,0,0,0,8,750,2,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,2,69,1,2,26457.0,3000,1,320,0,15857.0,0,0,4,10600.0,0,0,0,8,1,0,2018,3,0
0,0,0,0,1,23,750,2,0,1,0,2,1,0,1,0,0,1,0,0,1,0,0,9,43,0,1,12500.0,2550,0,64,0,12500.0,0,1,0,0.0,1,0,0,17,1,0,2016,1,0
0,0,0,0,0,14,750,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,11,48,0,1,41815.0,2900,1,75,0,19415.0,0,0,3,22400.0,1,0,0,4,0,0,2019,3,1
0,0,0,0,1,21,750,2,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,10,41,0,0,32514.0,3000,1,41,1,14314.0,0,0,0,18200.0,1,0,0,15,0,0,2011,3,0
0,0,0,0,1,27,750,2,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,6,58,1,1,32347.0,2950,0,292,0,10647.0,0,0,3,21700.0,0,0,0,9,1,0,2020,3,0
0,0,0,0,1,3,750,3,0,0,0,2,1,0,0,0,0,1,0,0,1,0,1,4,51,0,0,66000.0,3000,1,109,1,36000.0,1,1,2,30000.0,2,0,0,8,0,0,2016,3,0
0,0,0,0,0,25,750,1,0,1,0,2,0,0,0,0,1,1,0,0,1,0,0,1,30,0,0,14500.0,3000,1,48,0,14500.0,0,0,4,0.0,0,1,0,6,0,0,2012,1,1
0,0,0,0,1,14,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,11,67,0,0,30594.0,2750,1,96,0,22694.0,0,0,3,7900.0,1,0,0,22,1,0,2019,3,0
0,1,0,0,0,17,750,2,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,10,66,0,0,11043.0,3000,1,100,0,6543.0,0,1,3,4500.0,1,0,1,11,0,0,2015,4,0
0,0,0,0,0,28,750,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,6,52,0,0,31500.0,3000,0,202,0,20000.0,0,0,4,11500.0,1,0,1,12,1,0,2016,3,0
0,0,1,0,1,15,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,0,4,1,58,0,1,41000.0,2750,1,199,0,35500.0,0,1,1,5500.0,2,0,0,14,1,0,2018,3,0
0,0,0,0,1,11,750,2,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,8,46,0,0,15000.0,3000,0,115,0,15000.0,1,1,6,0.0,0,0,0,4,1,0,2014,1,0
0,0,1,0,1,7,750,3,0,0,0,1,1,0,1,0,0,1,0,0,1,0,3,1,42,0,3,37409.0,3000,0,120,0,34409.0,0,1,0,3000.0,2,0,0,18,1,0,2013,3,0
0,0,0,0,1,2,750,2,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,12,26,1,2,4000.0,2750,1,49,0,4000.0,0,0,0,0.0,0,0,0,12,1,0,2019,4,0
0,0,1,0,1,28,750,2,1,0,0,2,1,0,1,0,0,4,0,0,1,0,2,2,48,0,3,24000.0,3000,0,22,1,14500.0,0,0,3,9500.0,1,0,0,18,0,0,2017,1,0
0,0,0,0,1,1,750,2,0,0,0,1,1,0,0,0,0,3,0,0,1,1,0,7,34,0,1,27000.0,2850,1,11,0,27000.0,0,1,0,0.0,1,0,0,6,1,0,2020,3,0
0,0,0,0,1,26,750,3,0,1,0,1,1,0,1,0,0,1,0,0,1,0,4,3,46,0,2,94255.0,3000,0,180,0,39655.0,0,1,1,54600.0,2,0,0,10,1,0,2013,3,0
0,0,0,0,1,11,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,3,1,41,0,2,54000.0,3000,1,86,0,24000.0,0,1,4,30000.0,2,0,0,16,1,0,2018,3,0
0,0,0,0,1,12,750,2,0,0,0,3,1,0,1,0,0,2,0,0,1,1,0,4,31,0,0,13500.0,3000,0,18,0,13500.0,0,0,4,0.0,1,0,0,17,1,0,2019,4,0
0,1,0,0,0,2,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,4,9,22,0,0,46496.0,3000,1,46,0,41996.0,0,1,0,4500.0,2,0,1,10,0,0,2010,3,0
0,0,0,0,0,24,800,3,0,0,0,1,1,0,0,0,0,2,0,0,1,1,0,3,62,0,3,15000.0,2500,1,6,0,15000.0,0,1,6,0.0,0,0,1,22,1,0,2018,3,0
0,0,0,0,0,5,750,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,8,30,1,0,35879.0,2600,1,54,0,9579.0,1,0,0,26300.0,0,0,1,14,1,0,2015,4,0
0,0,0,0,0,5,750,2,0,0,0,1,1,0,0,0,0,4,0,0,0,1,0,8,27,1,0,35879.0,2900,1,17,0,9579.0,0,0,0,26300.0,0,0,1,14,1,0,2018,4,0
0,0,0,0,1,25,750,2,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,10,33,1,0,23996.0,2700,1,146,0,14796.0,0,0,4,9200.0,0,0,0,11,1,0,2019,4,0
0,0,0,0,1,14,750,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,4,37,1,0,9000.0,3000,1,72,0,9000.0,0,0,6,0.0,0,0,0,11,1,0,2016,1,0
0,0,0,0,1,6,750,2,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,10,29,0,1,28805.0,3000,0,128,0,22005.0,0,0,6,6800.0,1,0,0,7,1,0,2015,3,0
0,0,0,0,0,26,750,2,0,0,0,3,1,1,0,0,0,1,0,0,1,1,0,10,65,0,0,12500.0,3000,1,124,0,12500.0,0,0,5,0.0,0,0,0,18,1,0,2014,1,0
0,0,1,0,0,4,750,1,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,5,71,0,0,21095.0,2500,1,158,0,11895.0,0,0,5,9200.0,0,1,0,22,0,0,2019,3,1
0,0,0,0,0,12,750,1,0,0,0,3,1,0,0,1,0,1,0,0,0,1,0,9,33,0,0,112617.0,3000,1,89,0,31517.0,0,0,3,81100.0,2,0,1,23,1,0,2017,3,0
0,0,0,0,0,24,750,2,0,0,1,1,1,0,0,0,0,1,0,0,1,0,2,10,54,0,0,49032.0,2800,1,181,1,36232.0,0,0,3,12800.0,2,0,1,9,0,0,2018,3,0
0,0,0,0,0,23,750,1,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,2,50,0,0,5000.0,2800,0,228,0,5000.0,0,0,5,0.0,0,1,0,3,0,0,2018,3,1
0,0,0,0,0,10,750,1,0,0,0,3,0,0,0,0,1,1,0,0,1,1,0,5,55,0,0,1000.0,2700,1,62,0,1000.0,0,0,4,0.0,0,1,0,7,0,0,2017,4,1
0,0,0,0,0,19,750,4,0,0,0,2,1,1,1,0,0,3,1,0,1,0,4,3,28,0,3,59500.0,3000,0,33,0,39000.0,0,1,1,20500.0,2,0,0,15,1,0,2016,4,0
0,0,0,0,0,22,750,2,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,8,40,1,0,10436.0,3000,0,154,0,7336.0,0,0,3,3100.0,0,0,1,17,1,0,2020,4,0
0,0,0,0,0,26,750,2,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,1,66,1,2,165991.0,2650,1,66,0,14091.0,0,0,5,151900.0,0,0,0,11,1,0,2020,4,0
0,0,0,0,0,30,750,1,0,0,1,2,0,0,1,0,1,1,0,0,1,0,0,9,45,0,0,37384.0,3000,0,119,0,15884.0,0,0,0,21500.0,0,1,0,6,0,0,2020,3,1
0,1,0,0,0,31,750,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,12,51,1,0,42607.0,3000,0,80,0,11607.0,0,0,1,31000.0,0,0,0,14,0,0,2010,1,0
0,0,1,0,0,10,750,3,0,0,0,1,1,0,1,0,0,2,0,0,1,0,1,10,48,0,0,47500.0,3000,0,8,0,31000.0,0,1,3,16500.0,2,0,1,7,1,0,2014,4,0
0,0,0,0,1,2,750,3,0,0,0,1,1,0,0,0,0,2,1,0,1,0,0,11,42,0,1,15500.0,2900,1,41,0,15500.0,0,1,5,0.0,1,0,0,17,1,0,2019,1,0
0,0,0,0,0,17,750,2,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,1,65,0,1,25914.0,3000,1,203,1,12114.0,0,1,3,13800.0,0,0,1,18,0,0,2018,4,0
0,0,0,0,1,14,750,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,6,58,1,1,29000.0,2500,1,266,0,5000.0,0,0,4,24000.0,0,0,0,8,1,0,2013,1,0
0,1,0,1,0,27,750,2,0,0,0,3,1,0,0,0,0,1,1,0,0,0,1,8,62,0,0,68000.0,3000,1,112,0,23000.0,0,0,1,45000.0,2,0,1,12,0,0,2016,3,0
0,0,0,0,0,9,750,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,12,58,0,0,24184.0,2900,0,199,0,18284.0,0,0,0,5900.0,1,0,0,6,1,0,2015,3,0
0,0,0,0,0,29,750,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,11,29,0,0,11000.0,3000,0,69,0,11000.0,0,0,4,0.0,0,1,0,19,0,0,2016,3,1
0,0,0,0,0,9,750,2,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,11,38,1,1,34263.0,3000,0,53,0,13163.0,0,0,5,21100.0,0,0,1,9,1,0,2017,4,0
0,0,0,0,0,20,750,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,5,60,0,0,27595.0,3000,0,185,0,23495.0,0,0,0,4100.0,1,0,0,11,0,0,2018,0,1
0,0,0,0,0,4,750,2,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,4,53,1,0,9500.0,3000,1,33,1,9500.0,0,0,3,0.0,0,0,0,5,0,0,2017,1,0
0,0,0,0,0,31,750,1,1,0,0,0,0,0,1,0,1,2,1,1,1,0,0,10,53,0,0,26500.0,3000,0,33,0,26500.0,0,0,3,0.0,1,0,0,12,0,0,2020,4,1
0,0,0,0,0,27,750,2,0,0,0,0,1,1,0,0,0,5,0,0,1,1,0,7,21,0,0,23465.0,2750,1,7,0,10665.0,0,1,5,12800.0,0,0,0,12,1,0,2012,0,0
0,0,0,0,0,6,750,1,0,1,0,2,0,0,0,0,1,1,0,1,1,0,0,2,39,0,0,17205.0,3000,1,84,0,14205.0,0,0,2,3000.0,1,0,0,5,0,0,2018,3,1
0,0,0,0,1,15,750,3,0,0,0,3,1,0,1,0,0,1,0,0,1,0,4,1,48,0,1,41000.0,3000,0,168,0,35500.0,1,1,1,5500.0,2,0,0,14,1,0,2006,3,0
0,0,0,0,0,26,750,3,0,0,0,3,1,0,1,0,0,1,0,0,1,1,3,3,22,0,1,30500.0,2600,0,37,0,25000.0,0,1,1,5500.0,2,0,1,13,1,0,2010,3,0
0,0,0,0,0,9,750,3,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,7,23,0,2,41000.0,3000,1,10,0,41000.0,0,1,1,0.0,2,0,1,13,1,0,2017,3,0
0,0,0,0,0,25,750,2,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,3,32,0,1,31000.0,3000,1,34,0,16000.0,0,1,0,15000.0,1,0,1,18,1,0,2018,1,0
0,0,0,0,0,13,750,2,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,7,62,1,1,26184.0,2800,1,191,0,10984.0,0,0,5,15200.0,0,0,1,5,1,0,2009,4,0
0,0,0,0,1,26,750,3,2,0,0,1,1,0,0,0,0,1,0,0,1,1,0,2,43,0,4,75271.0,3000,1,114,1,35671.0,0,1,1,39600.0,2,0,0,9,0,0,2016,3,0
0,0,0,0,1,1,750,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,12,30,1,1,18784.0,2950,0,50,1,13284.0,0,0,6,5500.0,0,0,0,11,0,0,2018,3,0
1,0,0,0,1,24,750,1,0,1,0,2,1,0,1,0,0,4,0,0,0,0,0,10,32,1,0,15000.0,2800,0,12,0,15000.0,0,0,3,0.0,0,0,0,8,1,0,2017,3,0
0,0,1,0,1,10,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,7,62,0,1,42000.0,3000,1,242,1,20000.0,0,1,2,22000.0,1,0,0,18,0,0,2018,2,0
0,0,0,0,1,20,750,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,4,38,1,0,10500.0,3000,0,107,0,10500.0,0,0,5,0.0,0,0,0,19,1,0,2019,1,0
0,0,0,0,1,11,750,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,6,40,1,0,115088.0,2800,1,98,0,17388.0,1,0,1,97700.0,0,0,0,7,1,0,2015,0,0
0,0,0,0,0,19,750,4,0,0,0,1,1,1,1,0,0,1,0,0,1,1,4,3,43,0,3,59500.0,3000,0,80,0,39000.0,0,1,1,20500.0,2,0,0,15,1,0,2017,4,0
0,0,0,0,1,24,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,6,52,0,2,27453.0,3000,1,185,1,11953.0,0,1,0,15500.0,1,0,0,15,0,0,2017,3,0
0,0,0,0,1,21,750,3,0,1,0,2,1,0,1,0,0,1,0,0,1,0,4,7,69,0,2,42834.0,2450,0,137,0,27134.0,0,1,6,15700.0,2,0,0,5,1,0,2017,4,0
0,1,0,0,1,28,750,1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,11,41,1,0,16000.0,2750,1,105,0,16000.0,0,0,3,0.0,0,0,0,16,0,0,2020,3,0
0,0,0,0,0,19,750,3,0,0,0,3,1,1,0,0,0,1,0,0,1,1,0,3,64,0,2,53254.0,2800,1,176,0,32854.0,0,1,1,20400.0,2,0,0,14,1,0,2018,3,0
0,0,0,0,1,5,750,3,0,0,0,2,1,0,0,0,0,1,0,0,1,1,3,1,53,0,1,42383.0,3000,1,194,0,27683.0,0,1,5,14700.0,2,0,0,7,1,0,2017,1,0
